predecessor_id,successor_id,type
0,51,1
74,75,1
29,41,1
1,69,1
62,64,3
2,62,1
15,74,1
3,39,1
4,45,3
5,15,1
35,80,1
6,40,1
7,85,1
8,21,3
65,67,1
9,16,1
9,17,1
9,13,1
20,21,1
10,43,0
11,15,3
23,37,1
12,75,1
87,88,1
68,69,1
68,82,3
68,70,1
13,49,1
14,15,1
14,78,1
19,20,0
18,19,1
22,24,1
22,23,1
41,42,1
48,49,3
25,53,1
26,50,1
27,59,1
28,29,1
73,74,1
64,66,1
64,65,1
30,36,1
31,63,0
66,71,1
32,76,1
86,87,1
33,79,1
33,83,1
34,35,1
37,83,1
38,39,1
40,41,1
49,50,1
49,70,3
44,45,0
45,46,1
45,47,1
47,48,1
59,74,1
59,60,1
56,57,1
52,67,1
67,68,1
54,57,1
55,56,1
58,59,1
61,63,1
61,88,3
61,62,1
75,77,1
75,76,1
72,73,0
78,86,0
79,80,1
79,82,1
79,81,1
83,84,1
85,86,0
88,89,1
