predecessor_id,successor_id,type
171,172,3
171,221,1
171,184,3
0,384,1
60,186,1
60,140,3
1,30,1
118,140,1
118,166,0
2,74,0
2,249,1
194,196,1
194,263,1
194,195,1
3,86,1
3,175,1
3,26,3
138,141,1
138,139,1
116,290,3
116,228,1
116,232,1
116,293,1
168,371,3
168,180,3
139,320,1
229,281,1
198,296,1
198,199,0
354,355,1
269,293,1
269,270,0
269,275,1
4,196,1
4,40,1
4,176,0
4,210,1
4,62,0
4,164,3
135,136,1
135,209,1
5,100,1
5,176,0
298,299,1
6,309,3
7,80,1
7,14,1
306,307,1
215,319,1
134,382,1
134,135,1
106,163,1
106,153,1
390,393,3
263,264,1
270,283,1
270,361,3
8,116,3
365,377,3
365,367,3
156,173,1
119,349,1
335,343,1
335,341,1
264,358,1
9,208,1
82,234,1
82,257,1
82,276,3
82,260,1
180,363,0
10,369,3
10,356,1
10,291,0
203,204,0
279,281,1
279,280,1
279,282,1
186,187,3
29,109,1
129,130,1
378,384,0
11,380,3
11,260,1
12,227,0
12,390,1
12,175,0
301,334,1
301,315,3
301,327,1
301,386,1
375,377,1
375,376,0
13,152,1
245,248,1
245,246,1
377,378,3
253,292,3
14,62,3
294,313,1
294,295,1
294,310,1
294,364,1
217,351,1
217,219,1
234,251,1
15,359,3
161,162,1
16,125,1
72,168,1
34,236,1
34,315,3
34,208,1
19,319,3
19,337,1
366,368,1
339,340,1
339,368,1
17,134,1
84,113,3
84,158,1
18,19,1
140,142,1
140,267,1
140,160,1
140,182,1
284,285,3
20,273,1
20,101,3
20,112,1
20,76,1
22,234,1
290,309,1
290,291,1
290,384,1
348,349,3
348,350,3
196,391,1
21,48,0
21,122,1
21,22,1
166,395,1
162,220,3
23,225,1
23,68,1
216,217,1
216,230,1
216,218,0
24,206,1
308,382,1
25,139,1
363,369,3
372,374,0
372,379,1
372,373,1
26,254,1
26,395,0
187,276,1
27,41,0
317,318,1
59,228,1
59,60,0
59,61,3
59,172,1
340,342,3
340,370,1
178,179,1
262,263,3
143,379,1
143,144,0
338,339,1
244,245,0
244,247,1
244,294,0
382,394,1
297,302,3
297,323,0
297,300,1
297,298,1
236,240,1
188,252,1
188,246,1
28,313,1
28,29,1
28,153,1
30,96,1
30,229,1
30,124,1
64,269,1
64,263,0
31,280,1
32,157,1
33,66,3
33,34,1
238,286,3
185,295,1
185,188,1
185,275,1
185,186,3
185,189,1
260,289,1
260,299,1
35,267,0
36,73,1
36,99,1
37,38,1
37,164,1
300,301,1
172,310,1
38,291,1
123,162,1
123,191,1
123,287,1
123,323,1
123,199,1
373,381,1
39,163,1
39,383,1
39,193,1
39,182,1
271,278,3
271,272,1
243,244,3
40,277,1
40,357,0
40,167,0
41,213,1
42,105,1
42,83,1
43,46,1
285,288,1
44,380,1
45,324,1
45,259,1
287,388,3
124,266,3
124,125,1
181,184,1
248,249,1
47,236,1
329,376,1
344,347,0
344,345,1
286,384,0
286,287,1
