id,hours,start,duration
0,1024,0,102
1,62,0,6
2,83,0,8
3,68,0,6
4,180,0,18
5,56,0,5
6,119,0,11
7,58,0,5
8,62,0,6
9,144,0,14
10,850,0,85
11,486,0,48
12,315,0,31
13,51,0,5
14,134,0,13
15,108,0,10
16,328,0,32
17,50,0,5
18,104,0,10
19,429,0,42
20,102,0,10
21,50,0,5
22,99,0,9
23,83,94,8
24,50,0,5
25,62,0,6
26,143,0,14
27,191,0,19
28,277,0,27
29,93,27,9
30,84,27,8
31,335,0,33
32,298,14,29
33,51,0,5
34,50,0,5
35,73,0,7
36,800,0,80
37,53,0,5
38,362,10,36
39,120,34,12
40,164,46,16
41,70,6,7
42,854,0,85
43,55,0,5
44,232,0,23
45,86,0,8
46,70,8,7
47,129,0,12
48,63,0,6
49,266,0,26
50,51,0,5
51,60,27,6
52,50,0,5
53,111,5,11
54,64,16,6
55,59,16,5
56,485,0,48
57,443,0,44
58,75,0,7
59,53,0,5
60,80,11,8
61,85,0,8
62,337,5,33
63,149,24,14
64,107,0,10
65,53,10,5
66,134,10,13
67,58,0,5
68,206,85,20
69,135,105,13
70,163,69,16
71,324,0,32
72,62,0,6
73,50,0,5
74,89,0,8
75,62,16,6
76,76,0,7
77,325,0,32
78,141,118,14
79,69,0,6
80,53,14,5
81,53,31,5
82,880,36,88
83,138,23,13
84,158,0,15
85,81,0,8
86,173,8,17
87,64,5,6
88,67,11,6
89,366,17,36
90,328,27,32
91,420,0,42
92,359,0,35
93,167,0,16
94,434,0,43
95,50,43,5
96,88,15,8
97,319,0,31
98,65,0,6
99,59,5,5
100,50,0,5
101,51,23,5
102,252,28,25
103,50,23,5
104,50,23,5
105,840,28,84
106,67,112,6
107,55,23,5
108,107,112,10
109,53,122,5
110,79,28,7
111,618,35,61
112,68,35,6
113,50,96,5
114,101,41,10
115,50,51,5
116,57,56,5
117,105,61,10
118,53,132,5
119,98,56,9
120,52,65,5
121,50,56,5
122,82,57,8
123,55,65,5
124,136,65,13
125,268,70,26
126,65,96,6
127,561,41,56
128,381,70,38
129,90,41,9
130,76,70,7
131,77,77,7
132,65,77,6
133,223,83,22
134,251,105,25
135,429,83,42
136,833,130,83
137,53,83,5
138,59,83,5
139,52,88,5
140,54,88,5
141,65,93,6
142,70,83,7
143,72,130,7
144,127,93,12
145,275,88,27
146,140,115,14
147,546,124,54
148,83,115,8
149,91,61,9
150,74,125,7
151,405,93,40
152,88,115,8
153,53,123,5
154,340,51,34
155,50,85,5
156,50,83,5
157,111,88,11
158,54,88,5
159,1936,85,193
160,76,88,7
161,71,95,7
162,53,102,5
163,86,107,8
164,464,107,46
165,375,115,37
166,426,115,42
167,211,122,21
168,267,157,26
169,368,152,36
170,91,152,9
171,57,161,5
172,249,161,24
173,714,114,71
174,249,185,24
175,62,166,6
176,132,172,13
177,115,185,11
178,284,196,28
179,130,196,13
180,165,209,16
181,59,209,5
182,83,172,8
183,154,61,15
184,183,135,18
185,89,153,8
186,314,161,31
187,167,161,16
188,371,177,37
189,93,177,9
190,233,186,23
191,51,209,5
192,52,177,5
193,93,135,9
194,50,139,5
195,266,183,26
196,335,209,33
197,202,209,20
198,116,182,11
199,105,182,10
200,61,225,6
201,55,231,5
202,83,231,8
203,140,239,14
204,52,239,5
205,73,237,7
206,740,253,74
207,80,239,8
208,211,196,21
209,90,217,9
210,98,144,9
211,126,88,12
212,162,185,16
213,236,77,23
214,178,100,17
215,52,239,5
216,50,244,5
217,95,209,9
218,101,218,10
219,74,228,7
220,173,211,17
221,95,228,9
222,64,237,6
223,120,218,12
224,51,230,5
225,61,235,6
226,65,235,6
227,193,218,19
228,271,210,27
229,215,237,21
230,210,230,21
231,225,230,22
232,84,251,8
233,107,259,10
234,173,269,17
235,60,286,6
236,140,235,14
237,50,249,5
238,57,327,5
239,828,237,82
240,346,319,34
241,159,0,15
242,208,5,20
243,276,172,27
244,930,25,93
245,50,199,5
246,130,23,13
247,51,36,5
248,52,62,5
249,258,235,25
250,335,88,33
251,73,61,7
252,425,193,42
253,105,235,10
254,51,35,5
255,54,193,5
256,333,249,33
257,149,249,14
258,69,249,6
259,58,0,5
260,74,128,7
261,139,135,13
262,119,249,11
263,179,128,17
264,50,128,5
265,93,5,9
266,51,185,5
267,295,224,29
268,51,14,5
269,151,19,15
270,77,32,7
271,61,177,6
272,57,224,5
273,353,229,35
274,119,264,11
275,275,248,27
276,232,278,23
277,50,278,5
278,429,264,42
279,57,229,5
280,50,234,5
281,90,239,9
282,53,239,5
283,50,275,5
284,50,280,5
