id,hours,start,duration
0,51,0,5
1,365,0,36
2,50,0,5
3,170,0,17
4,79,0,7
5,50,0,5
6,241,0,24
7,146,0,14
8,61,0,6
9,59,0,5
10,168,0,16
11,57,0,5
12,202,0,20
13,87,0,8
14,220,0,22
15,118,0,11
16,97,0,9
17,57,0,5
18,188,5,18
19,50,0,5
20,62,0,6
21,387,0,38
22,280,10,28
23,77,5,7
24,95,0,9
25,574,24,57
26,120,0,12
27,52,0,5
28,52,0,5
29,265,0,26
30,53,0,5
31,108,0,10
32,50,0,5
33,951,0,95
34,390,95,39
35,271,0,27
36,125,0,12
37,255,12,25
38,539,5,53
39,309,0,30
40,67,0,6
41,111,6,11
42,207,0,20
43,398,12,39
44,88,51,8
45,153,26,15
46,169,0,16
47,149,0,14
48,88,0,8
49,50,6,5
50,120,0,12
51,174,0,17
52,313,0,31
53,392,31,39
54,190,0,19
55,78,0,7
56,339,11,33
57,63,0,6
58,252,70,25
59,246,0,24
60,368,0,36
61,67,37,6
62,108,0,10
63,221,10,22
64,103,24,10
65,79,0,7
66,95,0,9
67,103,0,10
68,104,26,10
69,438,36,43
70,400,79,40
71,65,119,6
72,229,79,22
73,125,101,12
74,53,113,5
75,91,118,9
76,54,0,5
77,152,0,15
78,222,0,22
79,138,0,13
80,116,0,11
81,138,11,13
82,63,0,6
83,59,6,5
84,335,0,33
85,414,0,41
86,875,41,87
87,128,0,12
88,597,41,59
89,55,100,5
90,56,100,5
91,50,105,5
92,167,0,16
93,445,0,44
94,107,13,10
95,55,0,5
96,124,5,12
97,114,15,11
98,132,26,13
99,248,0,24
100,53,0,5
101,51,5,5
102,345,0,34
103,70,10,7
104,85,0,8
105,92,37,9
106,74,11,7
107,63,18,6
108,106,0,10
109,55,0,5
110,174,81,17
111,57,0,5
112,56,0,5
113,206,5,20
114,71,105,7
115,131,24,13
116,245,37,24
117,135,37,13
118,53,37,5
119,772,42,77
120,113,119,11
121,335,50,33
122,697,23,69
123,50,23,5
124,78,92,7
125,245,113,24
126,394,5,39
127,1007,44,100
128,98,0,9
129,563,0,56
130,50,79,5
131,70,0,7
132,118,0,11
133,272,11,27
134,194,50,19
135,268,33,26
136,367,59,36
137,132,33,13
138,72,46,7
139,50,53,5
140,58,46,5
141,55,127,5
142,56,127,5
143,368,51,36
144,75,130,7
145,1030,0,103
146,107,103,10
147,70,128,7
148,88,0,8
149,113,8,11
150,75,0,7
151,51,7,5
152,271,25,27
153,162,0,16
154,431,41,43
155,155,16,15
156,63,16,6
157,59,22,5
158,80,22,8
159,85,0,8
160,616,8,61
161,226,46,22
162,441,68,44
163,58,68,5
164,136,95,13
165,58,108,5
166,172,113,17
167,270,103,27
168,79,130,7
169,67,128,6
170,101,9,10
171,733,19,73
172,118,119,11
173,87,105,8
174,200,70,20
175,52,90,5
176,84,19,8
177,140,113,14
178,129,127,12
179,51,34,5
180,60,34,6
181,80,39,8
182,771,5,77
183,453,82,45
184,264,82,26
185,448,127,44
186,106,161,10
187,185,0,18
188,146,81,14
189,66,108,6
190,305,127,30
191,89,157,8
192,227,95,22
193,52,117,5
194,65,41,6
195,298,0,29
196,785,0,78
197,92,78,9
198,50,87,5
199,496,0,49
200,148,12,14
201,114,15,11
202,76,125,7
203,98,26,9
204,315,0,31
205,600,10,60
206,172,0,17
207,161,11,16
208,50,31,5
209,52,171,5
210,379,36,37
211,2252,0,225
212,101,225,10
213,66,225,6
214,58,231,5
215,554,235,55
216,785,236,78
