id,hours,start,duration
0,487,0,48
1,265,0,26
2,102,0,10
3,382,0,38
4,210,0,21
5,486,0,48
6,57,0,5
7,50,5,5
8,482,0,48
9,81,0,8
10,74,0,7
11,115,0,11
12,50,6,5
13,64,0,6
14,72,0,7
15,55,0,5
16,55,6,5
17,541,0,54
18,447,0,44
19,184,38,18
20,68,0,6
21,73,0,7
22,214,0,21
23,164,21,16
24,80,0,8
25,70,0,7
26,80,0,8
27,91,0,9
28,126,9,12
29,112,0,11
30,55,56,5
31,390,61,39
32,122,0,12
33,87,12,8
34,54,0,5
35,187,5,18
36,50,23,5
37,305,0,30
38,148,0,14
39,421,5,42
40,440,0,44
41,153,44,15
42,51,0,5
43,695,0,69
44,150,0,15
45,50,0,5
46,226,0,22
47,50,2,5
48,257,0,25
49,916,25,91
50,58,25,5
51,447,0,44
52,77,44,7
53,179,0,17
54,87,17,8
55,179,8,17
56,137,26,13
57,386,5,38
58,108,43,10
59,444,0,44
60,66,44,6
61,93,0,9
62,82,48,8
63,549,0,54
64,290,0,29
65,70,29,7
66,145,29,14
67,181,29,18
68,132,47,13
69,264,0,26
70,53,48,5
71,96,26,9
72,735,69,73
73,51,142,5
74,832,147,83
75,473,0,47
76,144,47,14
77,200,61,20
78,115,44,11
79,51,0,5
80,52,5,5
81,172,5,17
82,158,44,15
83,50,22,5
84,181,30,18
85,266,48,26
86,402,74,40
87,70,114,7
88,92,44,9
89,166,53,16
90,111,56,11
91,101,56,10
92,192,66,19
93,77,85,7
94,53,92,5
95,114,85,11
96,50,0,5
97,83,5,8
98,407,13,40
99,405,53,40
100,708,0,70
101,50,70,5
102,55,75,5
103,77,85,7
104,57,225,5
105,377,230,37
106,50,230,5
107,381,267,38
108,179,0,17
109,904,114,90
110,54,199,5
111,55,204,5
112,57,8,5
113,151,13,15
114,50,28,5
115,58,8,5
116,157,56,15
117,119,71,11
118,83,28,8
119,236,36,23
120,362,0,36
121,237,56,23
122,83,28,8
123,87,235,8
124,51,82,5
125,511,87,51
126,162,138,16
127,566,36,56
128,314,92,31
129,50,123,5
130,81,28,8
131,205,0,20
132,219,20,21
133,70,230,7
134,593,237,59
135,107,227,10
136,50,41,5
137,161,0,16
138,55,237,5
