id,hours,start,duration
0,790,0,79
1,120,0,12
2,155,0,15
3,90,0,9
4,50,0,5
5,50,0,5
6,135,0,13
7,298,13,29
8,139,0,13
9,52,0,5
10,217,0,21
11,51,0,5
12,181,0,18
13,143,0,14
14,50,0,5
15,50,0,5
16,707,0,70
17,876,0,87
18,130,0,13
19,112,0,11
20,65,0,6
21,85,0,8
22,251,0,25
23,94,0,9
24,314,0,31
25,278,0,27
26,208,0,20
27,209,0,20
28,56,0,5
29,415,0,41
30,95,0,9
31,248,0,24
32,52,0,5
33,237,5,23
34,562,0,56
35,513,0,51
36,168,0,16
37,66,0,6
38,127,0,12
39,50,0,5
40,167,0,16
41,58,0,5
42,50,0,5
43,63,0,6
44,195,0,19
45,50,0,5
46,281,0,28
47,65,14,6
48,52,0,5
49,50,0,5
50,86,0,8
51,69,0,6
52,120,0,12
53,55,0,5
54,62,0,6
55,52,5,5
56,50,0,5
57,50,0,5
58,83,5,8
59,53,0,5
60,164,0,16
61,88,0,8
62,380,0,38
63,173,0,17
64,51,0,5
65,145,0,14
66,85,0,8
67,50,0,5
68,110,12,11
69,104,0,10
70,54,0,5
71,309,5,30
72,53,42,5
73,621,11,62
74,295,0,29
75,52,0,5
76,232,0,23
77,98,0,9
78,135,0,13
79,186,0,18
80,230,0,23
81,227,0,22
82,166,17,16
83,107,0,10
84,201,0,20
85,55,0,5
86,53,0,5
87,60,0,6
88,91,0,9
89,97,0,9
90,169,0,16
91,276,0,27
92,79,0,7
93,304,7,30
94,224,0,22
95,871,0,87
96,113,0,11
97,342,51,34
98,138,0,13
99,65,0,6
100,115,0,11
101,132,0,13
102,70,0,7
103,129,0,12
104,55,0,5
105,252,6,25
106,278,31,27
107,70,51,7
108,54,58,5
109,121,0,12
110,54,0,5
111,287,0,28
112,1076,0,107
113,223,0,22
114,646,37,64
115,112,0,11
116,142,11,14
117,138,11,13
118,300,0,30
119,368,7,36
120,734,35,73
121,71,11,7
122,60,0,6
123,112,0,11
124,96,18,9
125,54,10,5
126,50,0,5
127,99,5,9
128,83,0,8
129,222,0,22
130,220,20,22
131,52,0,5
132,103,0,10
133,50,27,5
134,184,22,18
135,296,0,29
136,111,0,11
137,185,0,18
138,238,18,23
139,55,0,5
140,537,0,53
141,584,0,58
142,95,58,9
143,106,32,10
144,117,42,11
145,97,0,9
146,238,0,23
147,191,0,19
148,398,0,39
149,97,0,9
150,133,0,13
151,666,13,66
152,152,0,15
153,589,0,58
154,50,0,5
155,649,9,64
156,74,23,7
157,73,0,7
158,218,0,21
159,51,21,5
160,211,101,21
161,556,1,55
162,53,56,5
163,98,56,9
164,50,0,5
165,242,30,24
166,543,0,54
167,52,0,5
168,55,0,5
169,122,5,12
170,75,0,7
171,51,0,5
172,95,5,9
173,71,0,7
174,51,7,5
175,85,12,8
176,186,0,18
177,53,0,5
178,67,0,6
179,103,0,10
180,85,0,8
181,57,56,5
182,810,61,81
183,57,9,5
184,50,0,5
185,63,87,6
186,61,0,6
187,72,0,7
188,51,0,5
189,50,14,5
190,111,0,11
191,589,11,58
192,80,69,8
193,156,9,15
194,301,0,30
195,75,6,7
196,51,87,5
197,50,6,5
198,219,0,21
199,112,42,11
200,71,42,7
201,828,0,82
202,50,0,5
203,102,54,10
204,390,0,39
205,81,0,8
206,76,0,7
207,92,0,9
208,851,9,85
209,144,0,14
210,50,73,5
211,219,78,21
212,756,49,75
213,190,7,19
214,66,26,6
215,60,0,6
216,270,8,27
217,94,35,9
218,386,32,38
219,50,70,5
220,94,70,9
221,50,0,5
222,229,0,22
223,208,10,20
224,51,49,5
225,105,5,10
226,52,5,5
227,111,19,11
228,237,15,23
229,53,38,5
230,527,0,52
231,61,0,6
232,63,0,6
233,69,10,6
234,121,6,12
235,88,0,8
236,245,8,24
237,267,0,26
238,249,26,24
239,63,0,6
240,59,6,5
241,231,6,23
242,109,0,10
243,424,53,42
