id,hours,start,duration
0,168,0,16
1,235,0,23
2,253,0,25
3,215,0,21
4,257,0,25
5,59,21,5
6,1070,0,107
7,111,25,11
8,363,36,36
9,56,0,5
10,53,0,5
11,429,0,42
12,601,42,60
13,81,0,8
14,86,0,8
15,245,0,24
16,104,0,10
17,360,0,36
18,127,0,12
19,394,0,39
20,81,0,8
21,54,0,5
22,55,0,5
23,913,0,91
24,75,0,7
25,119,0,11
26,52,0,5
27,445,0,44
28,57,0,5
29,210,0,21
30,51,0,5
31,780,0,78
32,407,0,40
33,66,0,6
34,166,0,16
35,53,16,5
36,50,0,5
37,566,44,56
38,62,0,6
39,237,25,23
40,52,0,5
41,197,0,19
42,52,6,5
43,50,11,5
44,238,16,23
45,52,40,5
46,73,0,7
47,50,0,5
48,50,0,5
49,68,0,6
50,282,7,28
51,54,35,5
52,189,10,18
53,169,0,16
54,51,0,5
55,50,0,5
56,201,0,20
57,87,40,8
58,119,48,11
59,62,0,6
60,149,6,14
61,349,0,34
62,195,0,19
63,199,26,19
64,84,0,8
65,197,0,19
66,98,5,9
67,184,0,18
68,164,0,16
69,315,72,31
70,179,0,17
71,431,0,43
72,122,0,12
73,59,0,5
74,61,5,6
75,50,28,5
76,518,0,51
77,63,0,6
78,165,0,16
79,169,26,16
80,111,0,11
81,271,72,27
82,52,99,5
83,58,21,5
84,257,0,25
85,94,25,9
86,572,5,57
87,56,5,5
88,391,25,39
89,50,64,5
90,57,100,5
91,66,69,6
92,68,101,6
93,111,0,11
94,286,0,28
95,70,21,7
96,127,28,12
97,74,0,7
98,87,7,8
99,190,0,19
100,808,19,80
101,94,35,9
102,242,44,24
103,58,0,5
104,450,33,45
105,67,78,6
106,220,107,22
107,72,107,7
108,109,0,10
109,118,44,11
110,389,55,38
111,432,93,43
112,164,93,16
113,67,55,6
114,109,93,10
115,188,0,18
116,74,104,7
117,72,0,7
118,63,0,6
119,173,0,17
120,870,0,87
121,133,5,13
122,104,87,10
123,63,18,6
124,412,18,41
125,87,107,8
126,82,107,8
127,663,115,66
128,349,18,34
129,204,0,20
130,376,20,37
131,202,23,20
132,73,0,7
133,393,23,39
134,99,0,9
135,84,0,8
136,667,0,66
137,123,66,12
138,56,61,5
139,67,66,6
140,66,66,6
141,65,66,6
142,208,78,20
143,117,66,11
144,64,91,6
145,554,42,55
146,658,97,65
147,795,97,79
148,122,97,12
149,167,93,16
150,229,109,22
151,439,97,43
152,127,140,12
153,244,140,24
154,491,164,49
155,153,140,15
156,50,72,5
157,53,129,5
158,59,78,5
159,405,78,40
160,171,48,17
161,55,17,5
162,286,78,28
163,432,63,43
164,186,106,18
165,222,91,22
166,334,113,33
167,68,146,6
168,262,129,26
169,272,44,27
170,134,69,13
171,72,33,7
172,50,40,5
173,75,0,7
174,332,5,33
175,58,5,5
176,66,10,6
177,50,16,5
178,110,16,11
179,96,27,9
180,52,31,5
181,50,48,5
182,420,53,42
183,61,53,6
184,1593,53,159
185,354,91,35
186,70,19,7
187,305,72,30
188,106,26,10
189,69,69,6
190,193,36,19
191,414,72,41
192,1340,113,134
193,51,247,5
194,339,164,33
195,324,27,32
196,162,27,16
197,109,26,10
198,124,12,12
199,159,0,15
200,77,0,7
201,650,7,65
202,135,7,13
203,64,107,6
204,225,0,22
205,69,0,6
206,1574,18,157
207,66,93,6
208,50,126,5
209,60,19,6
210,153,25,15
211,112,28,11
212,54,26,5
213,317,107,31
214,113,138,11
215,391,138,39
216,396,177,39
217,74,177,7
218,343,184,34
219,60,216,6
220,905,19,90
221,95,252,9
222,67,252,6
