predecessor_id,successor_id,type
0,72,1
1,88,1
2,60,3
2,198,1
2,119,3
44,264,1
213,220,1
213,214,1
3,89,0
3,258,1
4,112,1
4,59,1
4,29,1
5,78,1
10,145,3
10,159,1
190,240,1
190,191,1
6,227,1
118,120,3
118,134,1
154,157,1
154,159,1
138,139,1
7,110,1
8,149,1
9,10,1
9,27,3
11,269,1
29,243,1
161,240,1
218,303,1
12,288,1
12,110,1
155,158,1
155,160,3
149,151,3
30,123,1
30,228,3
13,60,3
163,164,1
163,274,1
254,255,1
254,256,3
14,220,1
14,249,1
15,201,1
265,278,1
135,292,0
135,303,1
24,225,3
24,188,0
24,259,1
24,134,1
98,249,1
98,113,1
16,194,1
17,185,1
177,255,1
18,76,3
18,134,0
19,282,1
288,291,3
56,205,3
214,217,3
214,221,0
214,299,1
77,246,3
31,165,1
74,121,1
60,260,1
20,53,1
242,248,1
242,254,1
21,135,1
21,296,1
21,138,1
22,194,1
282,286,1
282,283,3
76,77,0
76,215,1
76,198,1
119,276,1
23,24,1
193,271,1
25,104,3
25,256,1
290,294,3
153,155,3
153,156,3
153,154,1
289,290,1
73,74,3
73,269,3
88,89,0
150,258,0
26,133,1
103,276,1
103,104,3
103,174,1
264,267,1
264,272,1
264,266,1
264,265,1
27,78,1
27,204,1
160,219,1
160,161,1
28,259,3
28,203,1
28,29,1
28,31,3
28,30,1
32,154,1
33,264,1
34,207,1
34,76,1
34,181,1
302,303,1
79,163,1
79,269,1
35,94,1
36,86,1
36,204,1
36,271,1
36,200,3
36,124,1
36,197,1
37,278,0
38,209,1
38,223,1
38,259,0
38,261,3
244,293,1
39,92,1
40,72,3
40,290,1
40,202,3
41,150,1
243,244,1
237,241,3
237,249,0
237,247,1
42,269,1
240,245,3
240,269,1
301,302,1
219,290,1
226,227,1
43,44,1
217,218,3
217,219,1
45,294,1
228,293,0
227,228,1
46,248,1
47,145,1
47,277,1
47,200,1
47,183,1
47,54,1
102,179,1
102,103,1
179,278,1
179,180,1
48,54,1
207,209,1
207,233,1
238,239,1
49,171,1
49,279,3
49,208,1
92,93,1
92,192,1
198,201,1
137,141,1
137,283,3
137,270,1
137,138,1
50,261,1
192,193,0
51,215,1
51,172,3
51,122,1
287,288,0
287,289,3
52,178,0
156,193,3
269,304,1
269,271,3
53,271,1
183,216,1
72,242,1
72,73,1
54,128,1
55,56,1
57,78,0
57,90,0
57,113,1
234,235,1
270,284,1
58,185,1
58,63,0
58,127,1
134,135,1
101,102,0
59,142,1
59,70,1
59,267,1
59,95,1
59,187,1
59,60,1
61,181,1
239,240,1
176,177,1
176,227,1
62,94,1
62,212,3
235,236,1
114,298,1
157,215,1
157,162,1
63,64,1
63,162,3
65,72,3
258,259,1
258,260,1
115,211,1
241,243,0
241,286,1
241,242,1
158,215,1
158,263,1
158,256,3
166,168,1
166,167,1
166,238,1
166,169,0
131,135,1
131,148,0
131,132,1
199,260,1
208,213,1
267,285,1
267,274,1
140,202,1
140,219,1
66,291,1
143,145,1
143,144,1
143,176,3
143,246,1
268,269,3
268,270,3
127,128,3
127,130,1
67,119,1
136,140,3
136,137,1
136,142,1
68,69,1
68,205,1
68,303,1
263,276,1
263,268,1
263,264,3
70,76,0
70,134,1
284,285,1
151,152,1
151,153,0
298,299,1
71,72,1
71,159,1
116,278,3
205,294,3
126,127,1
142,143,1
272,296,1
272,289,1
272,273,1
75,76,1
78,79,1
209,210,1
209,211,0
99,235,1
99,143,1
99,272,1
80,221,1
122,224,1
100,101,1
100,166,1
206,207,0
206,208,1
245,246,1
81,269,1
82,262,1
83,111,1
84,145,0
181,184,1
181,257,1
181,182,1
181,183,1
187,188,1
85,205,1
120,204,0
146,225,1
146,182,1
197,198,3
197,199,3
86,171,1
87,88,1
87,221,1
87,225,1
87,216,0
90,256,3
159,160,1
91,220,1
91,92,1
147,296,3
178,179,1
178,266,1
178,181,3
200,203,0
170,171,1
170,289,1
286,287,1
250,251,1
130,131,3
130,247,1
281,282,0
281,284,1
95,166,1
95,247,1
96,243,1
96,141,0
229,231,1
229,230,3
97,100,1
97,99,1
97,98,3
196,200,1
196,197,1
292,293,1
105,290,1
106,120,1
162,163,3
107,171,1
108,245,1
108,216,1
174,255,1
276,277,1
201,209,1
201,202,1
109,239,1
291,292,1
164,170,0
110,304,3
110,146,1
129,187,1
129,172,1
129,130,1
111,173,3
111,228,1
111,259,1
112,114,3
112,116,1
112,115,3
112,113,1
112,246,0
124,231,3
124,265,0
279,281,3
279,280,3
256,303,1
117,212,1
117,118,1
117,236,3
117,119,3
121,215,3
121,122,1
123,135,1
123,124,1
123,168,1
123,224,1
221,290,0
221,222,1
125,126,0
125,129,3
133,136,1
133,147,1
133,146,1
133,134,1
191,231,1
191,192,1
148,150,1
148,205,0
148,149,1
184,185,1
184,224,1
165,185,3
165,166,1
165,170,3
172,173,1
172,174,1
175,210,1
175,192,1
175,178,1
175,230,1
175,176,1
249,250,1
186,187,1
189,203,1
189,190,0
189,230,0
294,295,1
194,195,1
194,196,1
204,205,1
204,206,1
212,215,1
212,213,1
212,216,1
297,298,1
236,237,1
236,238,1
296,297,0
225,229,0
225,226,1
232,234,0
232,233,1
252,285,1
253,254,1
257,258,1
262,263,3
262,275,1
262,279,1
300,301,1
