predecessor_id,successor_id,type
139,140,1
139,141,1
115,116,1
130,131,1
56,66,0
104,107,0
48,49,1
0,74,1
0,83,1
58,59,1
58,120,1
58,131,1
58,122,3
1,123,1
71,100,0
71,72,3
71,78,1
45,126,1
2,3,3
2,117,1
4,143,3
5,41,1
6,9,0
116,117,3
23,44,0
23,51,1
23,54,1
23,27,1
23,40,1
129,130,1
88,147,1
89,139,1
89,90,1
134,135,1
59,127,1
59,60,0
59,126,1
95,111,1
10,131,1
10,108,1
60,61,1
7,70,1
7,33,1
8,106,1
8,126,1
8,21,1
123,124,1
9,10,1
9,112,1
27,111,1
68,110,0
68,70,1
68,118,3
68,98,3
117,118,1
11,127,3
105,106,1
146,149,0
90,91,1
90,144,0
90,93,3
64,65,1
64,148,1
38,51,1
38,53,1
38,43,1
38,39,1
12,84,1
12,87,3
12,55,1
12,81,1
141,142,1
141,143,1
50,125,1
50,94,1
92,94,3
92,112,3
135,138,1
135,136,1
97,120,1
97,98,1
119,122,1
13,84,0
13,40,1
14,86,1
15,41,3
62,82,1
101,103,1
101,102,1
16,91,1
16,117,1
30,62,1
30,41,1
17,18,1
19,110,1
113,125,1
113,120,1
63,127,3
63,122,1
63,64,0
20,62,1
20,147,0
20,78,1
20,21,1
20,144,1
69,73,3
69,129,1
69,122,1
21,46,3
22,23,3
42,87,1
42,43,3
24,74,1
75,76,0
75,92,1
75,97,1
79,80,3
79,101,1
79,136,1
85,108,1
85,101,1
25,66,3
70,149,1
70,71,1
26,27,1
26,42,0
65,68,1
65,97,3
76,113,1
136,137,3
28,29,1
28,30,0
39,141,1
39,85,1
103,105,1
103,104,0
73,93,1
84,85,1
138,139,3
31,51,1
32,83,1
93,101,1
109,110,1
109,111,1
52,65,1
114,128,1
114,115,1
114,119,1
33,119,1
34,130,3
87,88,3
87,89,1
87,92,1
35,111,1
143,144,1
36,85,0
127,147,1
43,130,1
43,124,1
145,146,1
37,38,1
49,50,0
74,75,0
94,95,3
94,147,1
77,139,1
77,137,3
77,130,1
121,132,0
98,99,1
98,100,1
40,87,1
40,96,1
41,42,1
41,45,1
41,97,1
122,123,0
44,45,1
44,146,1
44,49,1
44,77,3
100,101,1
107,111,1
147,148,1
46,80,1
46,72,1
96,97,1
66,67,1
66,69,3
66,68,1
66,74,1
66,77,1
86,87,1
86,96,1
125,129,1
125,134,1
125,126,3
125,127,1
128,129,1
47,99,1
47,48,3
51,52,1
51,125,0
51,108,1
108,143,1
108,109,1
78,79,0
54,125,1
54,60,1
54,81,1
53,54,3
53,119,1
132,134,1
132,147,1
132,145,1
132,133,1
112,121,1
112,114,1
112,113,1
55,62,1
55,56,1
55,63,1
55,57,1
55,58,3
81,82,1
83,84,1
83,86,0
