id,hours,start,duration
0,89,0,8
1,350,0,35
2,52,0,5
3,50,0,5
4,61,0,6
5,206,0,20
6,417,0,41
7,214,41,21
8,58,0,5
9,155,0,15
10,66,41,6
11,123,47,12
12,166,59,16
13,130,75,13
14,66,5,6
15,323,47,32
16,55,0,5
17,83,0,8
18,54,3,5
19,496,62,49
20,87,0,8
21,67,0,6
22,294,6,29
23,81,11,8
24,59,19,5
25,62,0,6
26,411,0,41
27,82,41,8
28,153,26,15
29,158,41,15
30,332,6,33
31,67,39,6
32,50,59,5
33,87,59,8
34,133,64,13
35,55,77,5
36,130,82,13
37,124,82,12
38,407,82,40
39,128,94,12
40,51,35,5
41,75,106,7
42,292,79,29
43,108,106,10
44,77,108,7
45,54,115,5
46,240,120,24
47,60,144,6
48,411,109,41
49,448,150,44
50,550,61,55
51,76,0,7
52,142,62,14
53,121,82,12
54,210,113,21
55,137,8,13
56,129,120,12
