id,hours,start,duration
0,309,0,30
1,281,0,28
2,53,0,5
3,114,0,11
4,91,0,9
5,220,0,22
6,50,0,5
7,150,0,15
8,58,0,5
9,121,0,12
10,93,0,9
11,55,0,5
12,632,0,63
13,213,0,21
14,57,0,5
15,357,0,35
16,351,0,35
17,1855,0,185
18,50,0,5
19,202,0,20
20,244,0,24
21,144,11,14
22,766,0,76
23,674,0,67
24,222,0,22
25,67,0,6
26,340,0,34
27,245,0,24
28,175,0,17
29,68,0,6
30,58,0,5
31,50,5,5
32,68,0,6
33,175,0,17
34,214,0,21
35,67,34,6
36,50,0,5
37,51,5,5
38,94,0,9
39,55,0,5
40,62,0,6
41,742,0,74
42,96,74,9
43,73,15,7
44,230,0,23
45,218,0,21
46,293,0,29
47,122,29,12
48,53,0,5
49,278,0,27
50,145,0,14
51,112,0,11
52,318,0,31
53,56,0,5
54,50,0,5
55,58,27,5
56,250,0,25
57,296,11,29
58,57,0,5
59,51,0,5
60,157,5,15
61,50,0,5
62,170,0,17
63,137,0,13
64,258,0,25
65,388,25,38
66,82,5,8
67,74,27,7
68,1058,34,105
69,185,0,18
70,117,29,11
71,50,0,5
72,50,19,5
73,104,27,10
74,286,0,28
75,50,0,5
76,271,0,27
77,50,0,5
78,90,0,9
79,266,5,26
80,62,0,6
81,91,0,9
82,310,0,31
83,78,31,7
84,69,0,6
85,122,0,12
86,197,12,19
87,75,35,7
88,100,42,10
89,252,0,25
90,78,27,7
91,153,22,15
92,84,0,8
93,74,8,7
94,50,8,5
95,124,0,12
96,73,12,7
97,135,6,13
98,58,29,5
99,50,0,5
100,308,0,30
101,400,0,40
102,57,40,5
103,71,76,7
104,83,0,8
105,54,18,5
106,699,22,69
107,183,5,18
108,288,0,28
109,67,22,6
110,62,28,6
111,59,28,5
112,85,0,8
113,383,0,38
114,58,0,5
115,73,5,7
116,185,0,18
117,650,28,65
118,90,28,9
119,51,0,5
120,462,11,46
121,324,57,32
122,110,0,11
123,64,24,6
124,50,30,5
125,71,0,7
126,563,7,56
127,94,22,9
128,94,31,9
129,255,40,25
130,224,65,22
131,177,48,17
132,60,87,6
133,365,28,36
134,876,28,87
135,84,64,8
136,52,25,5
137,76,5,7
138,392,185,39
139,51,5,5
140,163,0,16
141,56,16,5
142,56,16,5
143,400,0,40
144,254,0,25
145,329,0,32
146,86,24,8
147,273,0,27
148,129,0,12
149,53,12,5
150,234,17,23
151,53,65,5
152,351,0,35
153,69,35,6
154,59,35,5
155,167,35,16
156,57,76,5
157,735,41,73
158,64,76,6
159,83,82,8
160,133,77,13
161,170,0,17
162,228,81,22
163,50,98,5
164,57,26,5
165,507,30,50
166,786,80,78
167,143,31,14
168,79,0,7
169,76,12,7
170,54,17,5
171,69,22,6
172,191,0,19
173,429,19,42
174,362,0,36
175,110,36,11
176,118,36,11
177,116,47,11
178,51,58,5
179,50,47,5
180,388,47,38
181,117,63,11
182,51,74,5
183,100,79,10
184,387,79,38
185,80,0,8
186,58,29,5
187,558,34,55
188,170,0,17
189,345,17,34
190,358,17,35
191,53,51,5
192,52,19,5
193,199,24,19
194,87,24,8
195,449,24,44
196,92,24,9
197,700,33,70
198,80,43,8
199,52,51,5
200,61,0,6
201,50,6,5
202,150,6,15
203,57,21,5
204,194,2,19
205,90,0,9
206,174,4,17
207,339,21,33
208,50,64,5
209,59,69,5
210,222,0,22
211,140,21,14
212,94,35,9
213,148,74,14
214,320,88,32
215,73,120,7
216,104,35,10
217,63,22,6
218,845,0,84
219,54,84,5
220,51,89,5
221,72,69,7
222,52,76,5
223,453,82,45
224,50,69,5
225,145,60,14
226,89,76,8
227,304,115,30
228,58,74,5
229,103,120,10
230,72,130,7
231,498,0,49
232,118,0,11
233,114,11,11
234,336,11,33
235,153,45,15
236,175,60,17
237,90,77,9
238,354,11,35
239,910,86,91
240,315,177,31
241,652,208,65
242,318,177,31
243,59,208,5
244,55,208,5
245,421,208,42
246,326,213,32
247,260,250,26
248,132,276,13
249,50,213,5
250,330,218,33
251,243,251,24
252,258,213,25
253,93,238,9
254,407,247,40
255,339,238,33
256,155,0,15
257,322,37,32
258,561,0,56
259,291,56,29
260,126,91,12
261,69,56,6
262,102,62,10
263,176,72,17
264,95,62,9
265,1210,69,121
266,447,275,44
267,112,72,11
268,71,74,7
269,53,81,5
270,254,83,25
271,50,108,5
272,225,113,22
273,123,120,12
