id,hours,start,duration
0,645,0,64
1,61,0,6
2,106,0,10
3,813,0,81
4,62,0,6
5,104,0,10
6,59,0,5
7,79,5,7
8,60,0,6
9,373,0,37
10,52,0,5
11,454,0,45
12,245,0,24
13,159,0,15
14,62,0,6
15,50,0,5
16,82,0,8
17,461,0,46
18,204,0,20
19,216,20,21
20,50,0,5
21,70,0,7
22,58,0,5
23,90,0,9
24,160,0,16
25,75,16,7
26,86,15,8
27,100,23,10
28,999,0,99
29,406,41,40
30,50,0,5
31,220,0,22
32,134,0,13
33,51,0,5
34,293,0,29
35,71,0,7
36,189,7,18
37,57,0,5
38,163,0,16
39,51,0,5
40,65,0,6
41,62,0,6
42,211,0,21
43,244,0,24
44,75,39,7
45,267,8,26
46,65,34,6
47,195,0,19
48,50,14,5
49,409,41,40
50,85,0,8
51,154,8,15
52,64,0,6
53,978,0,97
54,71,97,7
55,69,0,6
56,346,10,34
57,57,0,5
58,132,97,13
59,88,0,8
60,83,0,8
61,726,8,72
62,82,0,8
63,734,0,73
64,441,8,44
65,69,73,6
66,50,79,5
67,217,8,21
68,156,73,15
69,536,88,53
70,106,0,10
71,138,33,13
72,305,81,30
73,227,16,22
74,61,38,6
75,58,40,5
76,758,16,75
77,94,91,9
78,250,110,25
79,142,45,14
80,51,110,5
81,53,0,5
82,609,46,60
83,54,0,5
84,79,0,7
85,75,8,7
86,80,8,8
87,52,45,5
88,311,0,31
89,222,111,22
90,52,133,5
91,160,0,16
92,149,80,14
93,75,0,7
94,104,0,10
95,52,0,5
96,90,0,9
97,81,0,8
98,223,0,22
99,312,0,31
100,87,0,8
101,1090,0,109
102,68,0,6
103,50,6,5
104,182,0,18
105,147,25,14
106,55,39,5
107,88,0,8
108,184,8,18
109,100,8,10
110,87,0,8
111,435,0,43
112,70,18,7
113,71,0,7
114,419,0,41
115,53,104,5
116,98,91,9
117,149,86,14
118,71,100,7
119,99,100,9
120,82,109,8
121,50,107,5
122,52,107,5
123,227,107,22
124,111,112,11
125,58,112,5
126,357,107,35
127,70,142,7
128,50,100,5
129,52,105,5
130,50,29,5
131,128,34,12
132,128,0,12
133,148,0,14
134,98,108,9
135,86,64,8
136,100,64,10
137,423,112,42
138,103,0,10
139,55,23,5
140,88,10,8
141,68,23,6
142,89,29,8
143,74,29,7
144,393,36,39
145,373,7,37
146,124,117,12
147,50,24,5
148,160,24,16
149,72,5,7
150,292,12,29
151,66,141,6
152,136,147,13
153,561,147,56
154,210,203,21
155,197,7,19
156,75,91,7
157,105,6,10
158,196,0,19
159,176,74,17
160,55,100,5
161,110,0,11
162,462,112,46
163,795,0,79
164,69,79,6
165,343,85,34
166,184,0,18
167,354,18,35
168,379,72,37
169,152,132,15
170,423,105,42
171,52,147,5
172,153,36,15
173,50,81,5
174,68,81,6
175,73,86,7
176,135,93,13
177,64,106,6
178,108,129,10
179,439,112,43
180,199,155,19
181,69,168,6
182,184,155,18
183,113,173,11
184,51,173,5
185,502,184,50
186,229,234,22
187,203,110,20
188,113,110,11
189,152,100,15
190,54,115,5
191,54,115,5
192,57,115,5
193,500,120,50
194,109,110,10
195,56,120,5
196,80,125,8
197,56,115,5
198,264,120,26
199,234,120,23
200,175,74,17
201,312,184,31
202,69,0,6
203,179,110,17
204,212,127,21
205,64,129,6
206,61,127,6
207,56,127,5
208,167,132,16
209,118,132,11
210,769,148,76
211,55,132,5
212,243,132,24
213,55,132,5
214,222,137,22
215,59,132,5
216,118,156,11
217,143,167,14
218,125,148,12
219,77,137,7
220,212,156,21
221,122,156,12
222,298,215,29
223,51,244,5
224,154,122,15
225,514,137,51
226,228,188,22
227,574,188,57
228,79,245,7
229,67,245,6
230,260,225,26
231,362,225,36
232,100,251,10
233,308,261,30
234,215,291,21
235,51,261,5
236,315,291,31
237,182,251,18
238,96,312,9
239,218,322,21
240,72,261,7
241,50,251,5
242,226,256,22
243,63,256,6
244,126,262,12
245,372,274,37
246,237,311,23
247,224,274,22
248,85,256,8
249,162,278,16
250,254,278,25
251,193,303,19
252,80,278,8
253,55,286,5
254,224,286,22
255,481,291,48
256,201,339,20
257,115,348,11
258,177,359,17
259,55,359,5
260,83,364,8
261,411,359,41
262,475,359,47
263,50,406,5
264,83,286,8
265,110,303,11
266,560,291,56
267,349,347,34
268,277,381,27
269,119,268,11
270,665,279,66
271,107,279,10
272,50,289,5
273,190,345,19
274,551,294,55
275,553,347,55
276,94,402,9
277,202,411,20
278,1168,132,116
279,141,132,14
280,65,279,6
281,52,285,5
282,201,261,20
283,50,281,5
284,93,281,9
285,65,286,6
286,98,286,9
287,375,251,37
288,72,288,7
289,80,288,8
290,79,296,7
291,57,295,5
292,345,300,34
293,498,300,49
294,84,364,8
295,77,372,7
296,52,372,5
297,67,372,6
298,98,378,9
299,51,295,5
300,354,300,35
301,105,335,10
302,61,249,6
303,125,255,12
304,188,312,18
305,61,294,6
306,53,300,5
307,121,372,12
308,69,384,6
309,50,390,5
310,53,390,5
311,352,395,35
312,76,234,7
313,127,294,12
314,100,306,10
315,63,372,6
