predecessor_id,successor_id,type
0,88,1
0,32,1
45,91,1
10,47,3
1,91,1
2,26,1
23,29,3
72,89,3
72,75,1
72,80,0
41,44,1
18,58,3
53,65,1
49,50,1
3,60,3
55,60,1
42,45,1
20,87,1
24,78,1
52,53,3
4,37,3
4,21,1
4,16,1
5,66,1
21,65,1
19,21,1
19,20,1
19,32,3
19,68,1
57,60,1
57,62,0
6,15,1
7,91,1
7,57,1
8,69,0
8,75,1
8,73,1
69,79,1
14,22,1
14,87,1
9,10,1
35,53,1
35,42,1
35,57,3
11,34,1
11,78,1
11,48,3
76,81,1
76,77,1
58,59,1
12,48,1
12,26,3
12,63,3
12,17,1
13,14,1
50,89,1
50,51,1
50,52,1
60,61,1
15,65,1
15,39,3
54,55,0
54,83,1
54,67,1
16,60,1
16,66,1
17,18,3
17,19,0
25,32,1
25,64,1
25,33,1
25,26,1
89,90,1
85,86,1
22,23,1
22,77,1
22,24,1
22,25,1
27,91,3
82,83,1
84,85,1
36,48,1
28,61,1
74,76,1
74,75,1
47,56,1
29,83,1
30,78,3
30,39,3
31,40,0
31,32,1
32,90,1
32,47,0
32,80,0
32,39,3
46,47,3
46,48,1
39,75,1
33,34,1
33,36,1
33,35,1
37,85,1
37,44,1
38,70,1
38,39,1
40,42,1
40,41,1
43,54,1
48,49,1
48,54,1
48,73,1
56,83,3
56,58,1
56,57,1
90,91,1
78,79,0
44,45,1
44,46,1
44,79,0
63,78,3
63,64,1
80,81,1
80,82,3
80,84,1
68,69,1
66,68,3
66,67,0
71,74,1
71,78,3
71,73,1
71,72,3
87,89,3
87,88,3
