id,hours,start,duration
0,448,0,44
1,56,0,5
2,201,0,20
3,700,0,70
4,61,0,6
5,504,0,50
6,337,50,33
7,403,0,40
8,52,0,5
9,91,0,9
10,56,0,5
11,170,0,17
12,122,0,12
13,72,17,7
14,98,0,9
15,302,0,30
16,304,0,30
17,220,0,22
18,74,0,7
19,406,0,40
20,257,0,25
21,51,0,5
22,50,5,5
23,121,0,12
24,322,0,32
25,55,0,5
26,138,0,13
27,115,0,11
28,79,0,7
29,85,0,8
30,50,0,5
31,440,0,44
32,120,0,12
33,89,0,8
34,169,0,16
35,101,0,10
36,378,16,37
37,57,0,5
38,51,16,5
39,50,0,5
40,110,5,11
41,314,16,31
42,156,47,15
43,56,47,5
44,62,52,6
45,168,5,16
46,76,0,7
47,212,7,21
48,122,7,12
49,53,19,5
50,449,0,44
51,59,20,5
52,821,0,82
53,104,82,10
54,513,0,51
55,774,51,77
56,108,128,10
57,71,51,7
58,367,0,36
59,92,0,9
60,474,40,47
61,81,5,8
62,54,0,5
63,137,0,13
64,391,0,39
65,733,0,73
66,608,73,60
67,50,0,5
68,367,0,36
69,51,12,5
70,53,0,5
71,62,0,6
72,54,0,5
73,50,17,5
74,294,30,29
75,78,59,7
76,58,66,5
77,257,59,25
78,51,66,5
79,96,0,9
80,50,0,5
81,464,0,46
82,106,46,10
83,652,46,65
84,117,111,11
85,144,122,14
86,215,136,21
87,743,0,74
88,50,0,5
89,324,5,32
90,101,37,10
91,52,71,5
92,53,37,5
93,195,128,19
94,133,42,13
95,211,26,21
96,144,37,14
97,106,37,10
98,121,76,12
99,145,88,14
100,92,88,9
101,158,97,15
102,56,112,5
103,330,112,33
104,557,55,55
105,78,102,7
106,629,102,62
107,85,109,8
108,875,164,87
109,50,251,5
110,674,256,67
111,669,251,66
112,1419,256,141
113,164,397,16
114,59,256,5
115,51,256,5
116,99,261,9
117,62,261,6
118,146,317,14
119,192,331,19
120,56,331,5
121,50,331,5
122,104,336,10
123,58,157,5
124,72,112,7
125,61,119,6
126,426,256,42
127,50,298,5
128,68,119,6
129,50,125,5
130,72,130,7
131,102,261,10
132,77,271,7
133,76,55,7
134,117,51,11
135,59,256,5
136,74,145,7
137,1166,152,116
138,61,152,6
139,219,158,21
140,237,179,23
141,145,179,14
142,52,102,5
143,354,72,35
144,103,102,10
145,146,107,14
146,61,112,6
147,104,152,10
148,656,121,65
149,103,112,10
150,368,36,36
151,126,72,12
152,50,72,5
153,62,77,6
154,915,77,91
155,65,168,6
156,172,66,17
157,133,66,13
158,131,79,13
159,231,72,23
160,158,95,15
161,50,119,5
162,81,71,8
163,50,168,5
164,50,193,5
165,82,88,8
166,116,331,11
167,73,96,7
168,97,342,9
169,808,397,80
170,59,351,5
171,208,323,20
172,146,323,14
173,229,337,22
174,701,73,70
175,63,351,6
176,184,397,18
177,94,336,9
178,51,345,5
179,168,413,16
180,50,429,5
181,130,434,13
182,54,447,5
183,91,447,9
184,67,450,6
185,173,345,17
186,101,362,10
187,52,362,5
188,437,372,43
189,268,372,26
190,122,362,12
191,66,398,6
192,233,374,23
193,123,374,12
194,888,397,88
195,225,415,22
196,50,374,5
197,98,379,9
198,70,434,7
199,132,441,13
200,50,449,5
201,246,453,24
202,50,477,5
203,185,388,18
204,625,379,62
205,235,482,23
206,636,379,63
207,58,447,5
208,197,388,19
209,92,407,9
210,317,407,31
211,51,416,5
212,129,453,12
213,67,446,6
214,335,452,33
215,731,485,73
216,51,485,5
217,636,454,63
218,55,454,5
