predecessor_id,successor_id,type
38,50,3
4,40,1
0,38,3
0,52,1
32,36,0
1,17,1
43,55,3
2,41,1
3,4,1
3,33,1
3,47,1
44,45,3
48,51,1
48,49,1
48,50,0
21,46,1
21,36,1
21,23,3
5,43,0
6,27,1
6,7,1
6,8,1
6,10,0
7,40,3
7,13,3
7,48,1
8,51,1
8,33,1
22,24,1
22,49,0
22,41,1
9,13,1
9,26,3
9,47,1
54,55,3
34,35,1
10,18,1
11,29,1
12,38,3
13,14,1
40,51,1
15,25,1
15,41,1
53,54,3
16,18,1
46,50,1
20,22,1
20,37,0
20,21,0
23,24,1
23,35,1
19,20,3
30,39,1
30,31,1
30,32,1
18,19,1
17,18,0
41,52,3
28,29,1
55,56,1
29,30,3
29,44,1
29,37,0
29,35,1
33,42,3
33,52,1
33,36,0
33,34,1
37,38,3
39,41,0
39,40,0
42,46,0
42,44,3
42,43,1
47,48,1
52,53,3
