id,hours,start,duration
0,95,0,9
1,51,0,5
2,95,0,9
3,125,0,12
4,68,9,6
5,55,0,5
6,50,0,5
7,70,0,7
8,205,0,20
9,50,0,5
10,278,0,27
11,55,0,5
12,350,0,35
13,265,0,26
14,59,5,5
15,100,0,10
16,191,10,19
17,256,5,25
18,53,0,5
19,50,0,5
20,580,0,58
21,2370,0,237
22,50,237,5
23,53,0,5
24,50,0,5
25,387,0,38
26,62,0,6
27,62,0,6
28,67,0,6
29,77,0,7
30,176,7,17
31,211,0,21
32,72,21,7
33,584,21,58
34,540,21,54
35,379,75,37
36,50,5,5
37,104,10,10
38,202,6,20
39,56,0,5
40,130,0,13
41,453,58,45
42,200,13,20
43,170,112,17
44,243,129,24
45,50,15,5
46,428,20,42
47,159,62,15
48,214,62,21
49,61,83,6
50,50,78,5
51,100,62,10
52,367,77,36
53,405,83,40
54,62,62,6
55,92,83,9
56,335,89,33
57,125,72,12
58,128,84,12
59,51,129,5
60,159,134,15
61,77,30,7
62,467,37,46
63,165,83,16
64,123,13,12
65,96,83,9
66,129,80,12
67,186,21,18
68,71,39,7
69,102,0,10
70,54,84,5
71,50,5,5
72,69,10,6
73,208,10,20
74,741,10,74
75,242,84,24
76,687,16,68
77,598,84,59
78,658,92,65
79,102,157,10
80,199,112,19
81,79,143,7
82,181,143,18
83,78,242,7
84,71,39,7
85,58,39,5
86,52,46,5
87,95,51,9
88,288,143,28
89,323,143,32
90,69,150,6
91,588,89,58
92,190,143,19
93,216,171,21
94,88,30,8
95,115,150,11
96,68,150,6
97,150,156,15
98,102,150,10
99,65,84,6
100,50,44,5
101,50,49,5
102,159,62,15
103,91,77,9
104,176,86,17
105,61,86,6
106,105,171,10
107,115,171,11
108,103,237,10
109,55,247,5
110,50,237,5
111,182,247,18
112,173,265,17
113,312,282,31
114,656,265,65
115,81,322,8
116,84,330,8
117,118,330,11
118,284,322,28
119,527,350,52
120,258,350,25
121,431,330,43
122,62,350,6
123,137,356,13
124,54,322,5
125,50,327,5
126,1041,327,104
127,54,431,5
128,67,430,6
129,166,322,16
130,56,282,5
131,858,287,85
132,50,287,5
133,63,292,6
134,57,338,5
135,100,298,10
136,61,308,6
137,380,298,38
138,237,313,23
139,50,292,5
140,202,330,20
141,492,330,49
142,99,427,9
143,149,379,14
144,670,292,67
145,241,335,24
146,297,330,29
147,50,359,5
148,51,330,5
149,50,431,5
150,157,359,15
151,139,431,13
152,533,444,53
153,209,431,20
154,260,451,26
155,355,350,35
156,63,379,6
157,146,385,14
158,270,451,27
159,307,330,30
