id,hours,start,duration
0,74,0,7
1,97,0,9
2,980,0,98
3,99,98,9
4,367,0,36
5,342,0,34
6,50,0,5
7,64,0,6
8,67,0,6
9,81,0,8
10,86,0,8
11,52,0,5
12,54,5,5
13,229,5,22
14,52,98,5
15,564,103,56
16,182,0,18
17,73,5,7
18,120,12,12
19,119,0,11
20,50,11,5
21,51,0,5
22,83,34,8
23,196,42,19
24,50,98,5
25,170,12,17
26,127,8,12
27,441,8,44
28,66,52,6
29,94,20,9
30,95,98,9
31,92,18,9
32,193,0,19
33,66,19,6
34,146,25,14
35,72,29,7
36,712,61,71
37,148,159,14
38,67,173,6
39,76,173,7
40,55,154,5
41,354,154,35
42,50,159,5
43,566,25,56
44,87,103,8
45,113,98,11
46,50,179,5
47,89,184,8
48,717,192,71
49,50,192,5
50,520,197,52
51,148,192,14
52,68,12,6
53,50,18,5
54,86,189,8
55,121,197,12
56,141,197,14
57,83,209,8
58,79,18,7
59,54,98,5
60,173,6,17
61,67,6,6
62,403,111,40
63,99,12,9
64,193,154,19
65,477,173,47
66,107,42,10
67,355,52,35
68,50,151,5
69,110,148,11
70,51,209,5
71,867,214,86
72,963,300,96
73,351,159,35
74,80,186,8
75,97,159,9
76,688,209,68
77,57,277,5
78,53,277,5
79,52,282,5
80,574,277,57
81,62,287,6
82,50,293,5
83,52,154,5
84,298,194,29
85,239,197,23
86,54,159,5
87,63,159,6
