predecessor_id,successor_id,type
67,82,1
3,45,3
3,79,1
23,76,1
23,36,1
0,58,3
0,76,1
44,62,1
34,39,1
34,86,1
34,81,1
1,56,3
1,42,1
15,37,1
15,69,0
15,40,0
12,63,3
12,39,1
2,3,1
2,14,1
2,24,1
2,59,1
4,70,1
4,47,1
38,39,3
38,82,1
38,46,1
27,28,1
27,30,3
27,48,1
13,31,0
77,79,1
5,22,1
29,45,1
29,76,1
21,75,3
18,30,1
41,54,1
6,22,3
6,35,1
62,68,1
7,60,1
7,47,1
7,54,1
8,63,0
8,31,3
8,40,1
9,26,1
10,79,0
49,50,1
49,85,1
74,84,1
74,78,1
33,43,1
33,41,1
33,34,1
11,28,3
11,12,1
11,17,1
11,13,1
14,15,1
14,44,1
84,85,3
16,39,1
16,80,1
16,58,1
16,81,1
16,72,1
79,81,1
17,25,1
17,52,1
17,58,0
17,22,1
17,18,1
19,20,1
19,21,3
86,87,3
37,38,1
69,70,1
69,73,1
69,75,1
51,80,3
70,71,1
57,76,3
22,55,3
22,23,1
22,66,1
24,30,3
71,72,1
59,83,1
53,87,1
47,49,1
47,48,1
47,51,1
64,71,1
64,65,1
25,35,1
25,59,1
66,67,1
66,68,1
66,69,1
26,29,1
26,39,1
26,27,3
31,67,3
31,56,1
40,64,3
40,42,1
40,41,3
40,83,3
32,47,1
32,33,1
55,70,1
55,57,1
55,56,3
35,37,1
35,36,1
35,40,1
43,45,1
43,67,3
43,44,1
46,70,3
46,47,1
46,56,1
52,53,1
54,55,1
58,59,1
60,61,3
73,74,0
81,82,1
76,80,1
76,77,1
76,78,1
61,62,1
61,64,1
61,66,1
61,63,1
61,76,1
83,86,1
83,84,1
