predecessor_id,successor_id,type
0,42,1
0,29,1
30,35,1
30,31,3
1,16,3
1,38,0
2,55,3
2,41,1
2,15,1
34,36,1
31,49,1
18,19,1
18,27,1
18,38,1
35,44,1
49,50,3
3,11,1
3,25,3
3,33,1
3,29,1
24,42,0
4,35,1
16,56,0
41,57,1
5,33,1
47,48,1
47,57,1
42,46,1
29,30,1
29,52,1
6,39,1
7,28,1
48,49,1
8,55,0
38,40,1
38,43,1
9,18,1
15,16,1
15,57,0
15,50,1
10,41,1
10,23,3
10,21,1
11,43,1
26,27,3
12,13,1
13,46,1
13,21,1
36,37,3
36,38,1
36,39,1
14,36,1
14,18,1
14,35,3
14,15,1
40,41,1
40,42,0
17,18,1
17,29,0
20,56,0
20,21,1
22,31,1
43,54,1
53,56,1
23,24,3
44,45,1
54,55,1
46,51,1
46,47,1
25,41,1
25,26,1
28,42,0
28,29,1
32,56,1
51,54,3
51,52,1
51,53,1
33,35,1
33,34,3
57,58,1
