id,hours,start,duration
0,686,0,68
1,254,0,25
2,77,0,7
3,99,0,9
4,160,0,16
5,692,0,69
6,85,0,8
7,53,0,5
8,228,0,22
9,50,0,5
10,156,0,15
11,62,0,6
12,88,0,8
13,90,0,9
14,153,0,15
15,102,0,10
16,369,0,36
17,61,0,6
18,1016,0,101
19,51,0,5
20,237,0,23
21,54,0,5
22,53,18,5
23,53,0,5
24,91,0,9
25,57,0,5
26,285,22,28
27,92,0,9
28,481,0,48
29,132,0,13
30,50,0,5
31,222,0,22
32,105,0,10
33,116,0,11
34,109,0,10
35,56,0,5
36,146,0,14
37,69,0,6
38,996,0,99
39,50,0,5
40,179,5,17
41,472,0,47
42,63,15,6
43,71,0,7
44,1246,0,124
45,259,0,25
46,52,0,5
47,225,0,22
48,619,5,61
49,159,66,15
50,363,15,36
51,211,15,21
52,74,50,7
53,105,0,10
54,632,0,63
55,72,0,7
56,93,0,9
57,2205,0,220
58,602,0,60
59,434,60,43
60,80,0,8
61,269,8,26
62,65,8,6
63,101,6,10
64,57,0,5
65,52,0,5
66,242,0,24
67,629,24,62
68,63,0,6
69,82,0,8
70,168,0,16
71,84,16,8
72,125,0,12
73,253,0,25
74,441,0,44
75,54,25,5
76,474,0,47
77,55,47,5
78,83,0,8
79,111,0,11
80,94,0,9
81,229,0,22
82,134,9,13
83,398,9,39
84,75,0,7
85,547,10,54
86,1017,0,101
87,161,85,16
88,195,30,19
89,52,49,5
90,75,30,7
91,122,5,12
92,180,0,18
93,448,18,44
94,158,62,15
95,56,77,5
96,1053,77,105
97,65,77,6
98,52,12,5
99,377,17,37
100,77,0,7
101,336,48,33
102,118,0,11
103,308,0,30
104,170,0,17
105,57,18,5
106,80,0,8
107,50,22,5
108,107,27,10
109,93,37,9
110,52,0,5
111,51,0,5
112,68,17,6
113,184,17,18
114,240,17,24
115,889,0,88
116,291,88,29
117,76,0,7
118,82,15,8
119,229,24,22
120,347,8,34
121,54,0,5
122,99,5,9
123,83,30,8
124,1111,220,111
125,129,0,12
126,53,103,5
127,1404,108,140
128,50,103,5
129,101,108,10
130,491,0,49
131,95,0,9
132,328,0,32
133,205,32,20
134,51,0,5
135,50,0,5
136,204,17,20
137,176,0,17
138,128,0,12
139,89,13,8
140,935,42,93
141,105,0,10
142,219,66,21
143,50,0,5
144,64,5,6
145,51,0,5
146,352,0,35
147,484,66,48
148,659,114,65
149,120,0,12
150,125,12,12
151,254,24,25
152,52,0,5
153,87,5,8
154,102,0,10
155,261,0,26
156,172,16,17
157,50,34,5
158,61,0,6
159,91,22,9
160,58,31,5
161,258,31,25
162,59,36,5
163,64,36,6
164,209,66,20
165,67,80,6
166,51,86,5
167,124,86,12
168,67,66,6
169,95,42,9
170,101,42,10
171,110,182,11
172,240,0,24
173,55,46,5
174,114,51,11
175,100,51,10
176,592,51,59
177,163,110,16
178,59,126,5
179,50,51,5
180,190,49,19
181,171,69,17
182,192,49,19
183,52,68,5
184,183,0,18
185,50,47,5
186,64,0,6
187,76,99,7
188,55,99,5
189,97,6,9
190,58,15,5
191,176,101,17
192,119,118,11
193,311,129,31
194,56,5,5
195,1437,77,143
196,347,220,34
197,108,7,10
198,152,0,15
199,509,15,50
200,183,0,18
201,59,18,5
202,205,61,20
203,76,81,7
204,110,23,11
205,88,26,8
206,510,34,51
207,199,81,19
208,258,82,25
209,53,0,5
210,100,5,10
211,168,5,16
212,97,86,9
213,124,0,12
214,50,12,5
215,52,16,5
216,576,12,57
217,68,17,6
218,183,17,18
219,50,118,5
220,78,46,7
221,188,17,18
222,50,49,5
223,168,54,16
224,976,54,97
225,328,54,32
226,371,70,37
227,134,107,13
228,178,54,17
229,51,86,5
230,95,91,9
231,52,91,5
232,50,100,5
233,55,100,5
234,561,105,56
235,99,248,9
236,192,105,19
237,385,257,38
238,101,105,10
239,50,105,5
240,323,110,32
241,93,105,9
242,50,110,5
243,104,115,10
244,69,125,6
245,199,131,19
246,54,142,5
247,437,147,43
248,438,147,43
249,56,190,5
250,56,195,5
251,274,200,27
252,490,200,49
253,59,195,5
254,80,14,8
255,388,72,38
256,53,7,5
257,1054,22,105
258,112,127,11
259,62,138,6
260,903,144,90
261,665,234,66
262,72,138,7
263,51,138,5
264,209,145,20
265,433,145,43
266,61,188,6
267,203,168,20
268,385,168,38
269,53,188,5
270,55,144,5
271,219,128,21
272,55,149,5
273,590,90,59
274,97,149,9
275,136,143,13
276,193,145,19
277,69,145,6
278,575,164,57
279,228,145,22
280,445,234,44
281,50,167,5
282,195,165,19
283,244,184,24
284,193,300,19
285,504,319,50
286,70,319,7
287,384,288,38
288,597,326,59
289,418,385,41
290,249,385,24
291,345,385,34
292,66,190,6
293,84,196,8
294,56,300,5
295,66,23,6
296,843,73,84
