predecessor_id,successor_id,type
0,63,1
0,89,3
0,204,1
1,59,3
1,63,3
1,169,1
2,229,1
247,256,1
247,257,1
3,140,3
3,152,1
4,31,1
4,249,1
269,270,1
269,274,3
5,128,1
5,227,1
29,38,1
6,136,3
6,134,1
60,230,1
60,105,1
72,166,1
72,255,1
283,284,1
283,286,1
126,127,1
126,129,1
100,110,1
7,107,1
230,245,1
10,256,1
10,162,3
10,108,1
8,252,1
8,210,3
213,214,1
213,230,1
236,266,3
218,222,1
9,10,1
9,225,1
124,135,1
124,130,1
248,249,1
139,215,1
139,140,1
11,32,1
12,78,1
13,242,1
13,205,1
13,25,1
13,188,1
13,263,1
252,255,1
63,276,0
168,261,1
14,166,1
14,160,1
264,265,1
182,190,1
182,194,1
15,278,1
15,37,1
205,214,1
205,206,1
16,161,3
17,178,1
229,242,1
229,230,3
229,231,3
152,292,1
18,47,0
18,255,0
109,290,1
19,69,1
51,174,3
51,247,3
114,115,1
114,275,0
113,117,3
113,256,3
113,213,1
113,118,3
113,114,3
39,40,0
20,196,1
20,87,1
21,248,1
21,25,1
21,77,1
21,140,1
22,76,1
177,191,1
177,217,1
104,192,1
104,105,1
23,172,1
81,280,1
81,82,1
81,224,3
81,126,3
284,285,1
284,291,1
169,176,3
169,172,0
169,267,1
270,279,1
142,171,1
142,145,1
120,219,0
120,122,1
183,186,1
24,114,1
215,216,1
215,285,1
206,207,1
206,209,3
260,295,1
260,261,1
233,244,1
119,121,1
119,120,1
219,220,1
253,265,3
253,254,1
71,73,3
71,94,1
71,72,3
181,250,1
181,183,3
181,182,1
26,123,1
228,232,3
228,229,1
174,175,0
27,137,1
27,167,3
28,29,0
237,240,1
285,293,1
285,290,1
133,174,1
52,113,1
52,162,1
143,150,1
143,146,1
143,144,1
143,279,1
286,288,1
286,295,1
30,87,1
30,75,0
30,121,3
30,42,1
184,189,1
184,185,1
184,236,3
289,292,1
131,200,3
131,192,1
175,197,3
175,198,3
111,199,1
111,112,3
111,297,1
111,176,1
32,213,1
32,266,1
33,52,1
33,165,1
34,181,1
34,103,1
178,254,1
35,297,1
82,211,1
82,83,0
84,89,1
84,210,3
84,113,1
125,128,1
125,134,1
125,269,1
125,126,3
42,89,1
42,179,1
42,281,1
42,43,1
42,185,1
261,290,1
36,155,1
37,112,3
37,246,1
271,272,1
271,277,1
179,214,1
180,237,3
180,184,1
180,187,1
180,181,3
38,39,1
38,205,3
38,115,1
95,110,1
273,276,1
43,204,0
43,202,1
43,242,1
43,44,1
85,205,0
41,151,1
41,42,1
45,69,1
128,238,1
128,240,1
46,255,3
47,48,3
49,168,1
49,284,1
192,193,1
220,221,1
220,226,1
220,243,1
50,53,1
50,52,1
50,51,1
268,271,1
268,273,1
268,269,1
268,278,1
54,165,3
207,208,1
288,294,1
288,289,3
138,141,0
138,197,1
138,139,1
132,133,3
55,159,1
193,229,1
73,98,3
234,280,1
103,104,3
56,67,1
56,136,3
56,83,1
275,290,1
200,204,1
222,223,1
154,155,1
154,172,1
210,211,1
187,258,1
187,188,1
211,258,1
211,289,3
57,79,1
235,238,1
235,237,3
235,285,3
235,236,1
173,174,1
232,234,1
232,241,1
232,235,1
232,233,1
209,210,1
188,287,1
58,128,1
238,239,3
59,60,1
59,195,3
59,130,1
165,166,3
61,121,1
105,106,1
105,264,1
62,136,1
62,201,1
62,280,1
62,63,3
62,64,0
145,291,1
65,240,1
250,251,1
250,259,3
66,161,1
201,216,1
201,209,1
112,116,1
112,294,1
112,113,1
225,295,1
225,231,0
130,131,1
130,132,0
67,148,3
141,143,1
141,254,1
141,142,1
141,170,1
116,158,1
251,252,1
251,253,3
117,207,1
117,155,1
276,292,1
243,244,1
243,254,1
68,158,1
68,294,1
256,263,1
69,71,1
69,70,0
88,293,1
118,119,1
118,218,1
74,92,1
223,225,1
223,224,1
77,155,1
77,289,1
78,81,3
78,85,1
78,80,3
78,79,0
78,84,1
86,131,1
86,198,1
86,170,1
87,88,1
202,203,1
89,146,1
89,212,0
89,90,1
172,173,3
172,201,1
190,204,1
190,195,1
190,198,1
190,274,3
191,192,0
91,158,1
91,199,1
91,107,1
91,149,1
92,96,3
92,156,3
93,173,1
93,223,1
93,149,3
94,95,0
94,146,1
134,137,3
96,234,1
96,183,3
176,179,1
176,180,0
176,177,1
176,178,1
97,258,1
98,137,0
98,289,1
149,150,1
135,136,1
99,100,1
99,172,1
101,159,3
102,103,1
155,189,3
155,225,3
107,108,3
257,272,1
257,258,1
259,262,1
259,260,3
108,109,1
136,247,1
204,205,1
137,185,1
137,138,3
227,228,1
110,111,1
123,124,0
123,281,1
123,125,1
147,234,3
147,220,1
148,273,1
148,205,1
148,149,1
148,225,1
242,243,1
245,292,1
281,282,1
151,152,3
195,196,1
153,154,1
153,239,3
156,157,1
158,260,1
295,296,0
160,284,0
162,238,1
163,187,1
164,165,1
167,168,1
167,169,1
167,171,1
167,170,1
263,264,1
199,200,1
199,201,1
199,202,1
214,215,1
214,239,1
212,242,1
212,213,1
217,227,1
217,249,3
217,219,1
217,218,1
246,250,3
246,248,1
246,247,1
282,287,3
282,283,1
267,268,1
267,275,1
280,281,1
