id,hours,start,duration
0,51,0,5
1,104,0,10
2,65,0,6
3,75,0,7
4,344,0,34
5,51,0,5
6,57,0,5
7,78,0,7
8,241,7,24
9,70,0,7
10,213,0,21
11,168,0,16
12,195,0,19
13,131,0,13
14,221,0,22
15,147,22,14
16,81,5,8
17,107,0,10
18,79,16,7
19,124,7,12
20,196,0,19
21,70,0,7
22,299,0,29
23,453,0,45
24,282,45,28
25,56,45,5
26,185,73,18
27,118,0,11
28,50,0,5
29,391,16,39
30,105,0,10
31,51,7,5
32,60,12,6
33,50,0,5
34,53,0,5
35,105,0,10
36,184,7,18
37,215,25,21
38,73,6,7
39,155,19,15
40,55,16,5
41,159,7,15
42,83,0,8
43,50,0,5
44,51,5,5
45,84,0,8
46,237,0,23
47,76,21,7
48,63,0,6
49,64,10,6
50,69,29,6
51,172,18,17
52,906,0,90
53,720,90,72
54,104,162,10
55,66,0,6
56,58,0,5
57,104,0,10
58,54,6,5
59,139,12,13
60,60,25,6
61,101,0,10
62,172,10,17
63,75,27,7
64,91,35,9
65,70,37,7
66,57,35,5
67,59,40,5
68,128,44,12
69,96,56,9
70,60,40,6
71,50,40,5
72,132,45,13
73,330,65,33
74,312,0,31
75,54,0,5
76,85,0,8
77,88,10,8
78,64,7,6
79,54,0,5
80,50,5,5
81,152,0,15
82,275,15,27
83,52,46,5
84,548,0,54
85,150,54,15
86,58,98,5
87,87,0,8
88,108,0,10
89,104,10,10
90,359,20,35
91,387,55,38
92,415,93,41
93,51,134,5
94,59,134,5
95,349,139,34
96,67,167,6
97,472,0,47
98,1056,47,105
99,93,8,9
100,110,17,11
101,84,173,8
102,139,181,13
103,54,194,5
104,50,46,5
105,182,51,18
106,50,0,5
107,68,5,6
108,99,167,9
109,168,31,16
110,50,176,5
111,50,35,5
112,51,40,5
113,622,45,62
114,54,50,5
115,192,107,19
116,139,126,13
117,55,152,5
118,61,133,6
119,59,139,5
120,221,157,22
121,52,157,5
122,306,132,30
123,255,157,25
124,231,139,23
125,114,162,11
126,991,19,99
127,508,144,50
128,61,188,6
129,537,118,53
130,1030,171,103
131,54,274,5
132,224,47,22
133,167,118,16
134,150,119,15
135,185,194,18
136,50,15,5
137,51,134,5
138,119,7,11
139,122,144,12
140,392,0,39
141,365,39,36
142,249,0,24
143,67,139,6
144,56,145,5
145,152,0,15
146,164,19,16
147,51,8,5
148,58,0,5
149,255,5,25
150,223,0,22
151,50,0,5
152,119,182,11
153,73,5,7
154,110,12,11
155,176,23,17
156,85,5,8
157,58,173,5
158,149,173,14
159,311,178,31
160,277,178,27
161,50,39,5
162,367,50,36
163,151,21,15
164,370,144,37
165,90,103,9
166,59,157,5
167,51,103,5
168,149,139,14
169,159,153,15
170,325,153,32
171,215,168,21
172,140,139,14
173,53,209,5
174,689,214,68
175,79,282,7
176,304,289,30
177,50,319,5
178,173,289,17
179,122,306,12
180,193,179,19
181,514,198,51
182,50,157,5
183,661,162,66
184,76,306,7
185,105,181,10
186,66,191,6
187,58,313,5
188,78,313,7
189,375,318,37
190,50,181,5
191,79,146,7
192,50,146,5
193,50,318,5
194,311,323,31
195,50,354,5
196,66,145,6
197,65,112,6
198,425,306,42
199,78,162,7
200,63,169,6
201,78,175,7
202,143,323,14
203,59,337,5
204,216,162,21
205,75,171,7
206,115,152,11
