predecessor_id,successor_id,type
68,94,1
68,140,1
0,174,1
1,213,0
1,265,1
2,171,1
2,281,3
2,325,3
2,191,1
2,116,1
189,280,1
189,297,1
3,302,3
4,332,1
125,200,3
125,126,1
256,306,1
37,319,3
352,353,1
5,258,1
5,274,3
5,250,1
5,341,1
221,340,1
6,154,0
7,144,1
8,338,1
8,294,3
9,294,3
244,245,1
10,190,1
11,178,0
11,214,1
11,132,0
12,317,1
13,34,1
239,240,1
239,340,1
14,347,1
220,238,0
220,221,1
220,246,1
15,279,3
16,107,1
16,277,3
17,246,3
17,106,1
17,284,1
78,195,1
78,130,1
78,79,3
18,327,1
19,108,1
19,99,1
19,271,1
107,108,1
196,197,3
196,337,1
196,204,0
103,193,1
103,266,3
185,347,3
262,263,1
20,172,3
232,300,1
232,265,3
21,174,0
23,299,1
108,273,3
63,160,3
22,184,1
22,23,1
24,198,1
335,356,1
25,177,1
25,210,1
25,161,1
25,145,1
186,194,1
186,315,0
186,287,1
186,187,1
334,336,3
334,335,1
26,250,1
26,319,0
26,356,3
27,188,1
228,273,1
28,160,1
28,337,1
316,317,3
325,328,1
29,226,1
301,323,3
301,302,1
311,320,3
30,238,0
30,213,1
199,200,1
218,223,3
218,298,1
333,334,1
333,337,0
333,342,1
31,68,3
31,81,1
31,191,1
31,167,1
326,351,1
32,249,1
67,68,1
67,83,1
67,182,1
67,156,1
230,234,3
230,297,3
33,134,1
34,167,1
34,227,1
205,290,1
35,267,1
35,142,3
36,37,3
38,286,1
38,198,3
38,167,1
38,305,1
231,276,1
231,232,3
231,233,3
329,331,1
329,330,1
39,151,1
39,285,1
39,90,0
40,160,1
41,308,1
42,346,1
43,296,1
44,235,1
44,57,1
44,67,1
44,115,1
122,304,3
122,279,0
122,306,1
45,169,1
46,339,1
336,347,1
208,347,1
208,316,1
142,154,1
47,298,1
180,191,3
180,307,1
180,181,1
82,170,1
82,351,1
82,155,3
121,122,1
121,144,1
121,123,1
121,127,3
121,238,1
121,213,0
48,221,1
48,280,1
48,331,1
49,137,0
49,201,1
310,321,1
310,313,1
310,311,1
252,261,0
117,179,1
50,68,1
51,138,3
51,84,3
51,157,1
51,146,3
51,112,1
51,243,3
52,134,0
52,282,3
53,127,1
