predecessor_id,successor_id,type
0,77,1
0,122,1
0,156,1
213,245,1
1,158,1
2,118,1
3,307,1
4,155,1
5,164,1
5,162,3
48,268,1
48,116,3
6,316,1
6,220,1
6,210,1
7,68,0
7,223,1
8,272,1
320,321,1
9,74,0
10,49,3
10,116,1
10,58,1
10,149,0
10,53,1
10,189,1
142,144,1
216,262,1
236,308,1
11,225,1
11,275,1
12,86,1
12,118,1
12,59,3
12,89,1
152,219,1
13,160,3
13,163,0
14,324,3
14,155,1
15,192,1
16,320,1
16,280,1
16,178,1
17,139,0
17,234,3
17,237,0
66,67,1
66,208,1
66,203,1
66,235,1
66,158,0
83,131,0
126,127,0
18,164,1
177,258,1
177,182,1
304,313,1
304,306,3
304,322,3
19,65,1
19,84,1
19,87,0
19,273,3
101,203,1
20,269,3
21,248,0
21,110,1
21,240,1
92,94,3
92,262,1
92,177,1
22,74,3
123,133,1
123,187,1
105,200,1
105,133,1
205,206,1
205,266,3
205,300,1
205,210,1
287,289,0
23,268,1
24,293,1
24,192,1
129,303,1
25,186,3
26,113,3
26,311,1
27,282,0
27,256,1
169,225,1
169,192,1
169,235,1
169,176,3
28,144,1
28,116,1
28,242,3
28,101,1
28,89,1
214,307,3
170,180,1
170,293,1
170,185,1
84,85,1
84,293,1
84,143,0
84,231,0
77,255,1
77,298,1
77,237,1
29,120,0
29,99,3
30,152,1
30,237,3
30,309,1
31,184,1
31,291,1
307,308,1
145,290,1
145,146,1
145,155,1
165,316,3
165,166,1
165,220,1
250,251,3
250,260,1
146,150,1
93,293,1
93,270,1
93,263,1
308,309,1
32,241,1
32,220,1
32,296,1
156,218,3
156,315,1
33,319,0
33,116,1
34,74,3
34,217,1
243,323,1
35,200,3
35,79,1
35,298,1
35,175,1
36,125,3
36,108,1
36,296,1
36,282,0
119,285,1
119,266,3
119,136,1
119,219,1
119,314,3
37,261,1
37,304,3
38,211,1
38,219,1
38,46,3
124,137,3
39,45,1
39,261,3
39,150,3
39,82,1
173,183,1
173,269,3
173,179,3
173,237,1
40,117,1
222,233,1
222,226,1
41,321,1
197,198,1
197,201,1
127,287,1
127,149,1
312,319,1
42,246,3
42,280,1
42,214,1
42,135,3
171,180,1
171,194,1
171,178,1
171,175,0
207,208,3
147,269,1
172,173,1
172,274,1
172,296,3
172,190,3
172,246,0
172,247,3
172,215,3
148,215,0
148,285,3
148,152,3
130,204,1
43,44,1
43,271,1
43,93,3
45,285,1
273,274,1
106,268,3
106,203,1
297,299,1
297,298,3
314,315,1
314,325,0
314,318,3
47,258,1
47,290,1
47,48,1
47,203,1
305,310,3
50,241,1
51,271,1
75,108,1
75,282,1
75,158,1
306,307,0
208,293,1
208,209,1
239,324,1
211,285,1
141,154,1
141,143,1
141,142,1
277,278,1
277,282,1
122,131,1
122,124,1
122,222,1
122,227,1
122,123,1
52,192,1
52,241,3
149,318,1
149,182,1
149,156,1
174,204,0
174,261,1
174,276,1
53,296,1
53,216,0
268,324,1
198,212,1
198,228,1
198,199,1
198,237,1
175,271,1
264,265,3
94,235,3
54,117,3
54,109,1
54,136,3
111,312,1
111,253,1
78,117,1
181,303,3
181,253,1
55,284,1
55,237,3
55,309,3
166,265,1
134,135,0
134,161,1
195,265,1
195,285,1
121,125,1
121,128,3
121,122,1
67,269,1
74,75,1
74,76,1
223,224,0
223,311,1
223,225,1
223,228,3
56,294,1
56,97,3
56,297,1
57,161,1
57,215,1
57,151,1
229,323,0
58,262,1
59,287,1
59,246,1
59,277,1
59,225,1
316,323,1
199,200,3
199,258,0
199,326,1
60,269,1
60,111,3
60,266,1
60,237,1
61,112,3
61,137,1
61,68,1
176,177,1
176,263,1
62,193,1
110,111,1
110,223,1
178,269,1
178,289,1
178,196,3
178,278,3
178,298,1
226,251,1
63,174,1
63,219,3
63,192,3
254,257,3
254,262,1
254,255,1
167,168,3
153,227,1
153,182,1
153,216,1
230,290,1
230,327,1
179,218,3
179,234,1
179,266,1
206,269,1
206,207,3
64,281,1
64,110,1
64,210,1
104,106,0
104,159,1
104,105,1
187,234,1
187,188,1
187,202,3
180,229,1
180,181,1
144,303,3
144,145,1
144,149,0
144,147,1
144,148,1
144,151,1
144,287,1
65,66,1
65,93,1
65,172,1
65,202,1
65,151,1
299,300,1
85,276,1
85,199,1
231,324,1
231,232,1
68,271,3
68,111,1
68,251,1
69,269,1
69,70,1
69,117,1
69,317,3
69,261,3
69,322,1
203,211,3
203,319,1
159,160,1
159,257,1
182,219,1
71,298,1
71,100,0
112,271,1
112,179,1
112,114,1
112,113,1
112,257,1
112,134,0
218,219,1
310,326,1
311,312,1
188,189,1
255,256,1
255,264,3
300,301,0
72,74,3
72,73,1
72,123,1
72,129,3
76,77,1
76,78,3
79,83,1
79,124,1
79,326,1
186,187,3
279,280,1
183,275,1
80,225,1
80,143,1
80,149,1
