predecessor_id,successor_id,type
0,65,3
0,45,1
0,51,1
0,13,0
1,155,1
61,168,1
34,40,1
34,68,1
2,147,3
77,152,1
3,44,3
3,86,1
138,158,1
138,143,1
164,165,1
149,151,1
55,56,1
55,103,1
55,129,1
55,57,1
122,156,3
160,161,1
165,174,0
84,92,1
4,5,1
5,131,3
107,168,1
107,108,1
107,160,1
107,109,3
6,71,1
6,101,1
6,180,1
6,79,1
47,144,1
47,48,1
7,114,1
7,165,1
8,64,3
94,96,3
62,86,1
62,179,3
62,69,3
62,135,0
117,160,1
117,119,1
117,158,0
125,126,1
144,174,1
9,47,0
9,29,1
89,120,3
89,123,1
89,91,1
146,147,3
146,173,1
134,157,1
134,158,1
177,178,3
10,123,1
28,56,3
132,134,3
132,135,1
132,133,0
132,170,3
11,148,3
141,142,1
141,151,1
141,160,1
12,56,0
12,111,1
12,57,3
153,154,1
153,155,3
139,152,1
139,141,1
139,140,0
13,137,1
14,136,1
14,40,1
14,126,3
14,21,1
48,66,1
112,113,1
67,70,1
67,170,1
49,107,1
49,57,1
15,39,1
86,87,1
86,166,1
86,118,3
86,128,1
33,34,1
33,143,1
33,58,1
16,106,3
16,147,3
16,164,1
78,93,1
78,155,1
91,165,1
17,147,1
170,171,1
18,39,1
18,41,1
18,50,3
18,69,1
19,60,1
19,57,1
104,105,3
104,160,3
20,157,3
65,166,1
82,83,1
136,137,1
50,107,1
50,114,0
21,62,1
21,117,1
21,177,3
21,42,1
21,102,0
119,173,1
119,171,1
167,168,0
87,108,3
87,147,1
83,85,3
83,97,1
83,88,3
83,84,1
120,122,1
120,157,1
120,121,0
22,38,1
22,57,1
22,92,1
22,131,1
22,95,1
22,113,1
79,159,1
79,142,1
79,80,1
23,77,3
23,93,1
24,123,0
24,143,3
163,166,1
163,164,1
163,167,3
154,161,1
154,179,1
85,86,3
85,123,1
85,177,1
25,126,1
25,127,0
25,66,1
25,145,1
80,166,1
80,109,3
26,39,1
26,125,1
26,144,1
26,104,1
26,43,1
88,90,1
88,89,1
88,147,1
27,178,1
27,91,1
27,172,3
27,28,0
27,29,1
27,133,1
162,163,3
162,169,3
81,129,1
81,82,1
30,97,1
92,153,1
92,169,3
93,95,1
93,94,1
93,97,1
31,76,1
32,33,3
169,170,0
169,173,1
155,156,1
35,118,1
35,112,1
42,53,1
36,175,0
37,73,1
37,115,1
171,172,1
148,149,3
148,150,3
176,179,1
176,177,3
98,157,1
98,141,1
98,164,1
38,151,1
39,56,1
39,171,1
39,129,1
105,174,1
105,178,1
64,65,1
64,68,1
101,102,1
101,103,3
101,125,1
74,75,1
74,178,3
137,139,1
137,138,0
137,176,1
137,145,3
143,144,1
143,157,1
99,144,1
99,100,1
99,101,3
40,121,1
40,53,0
41,42,3
41,118,3
41,117,1
114,115,3
129,130,1
129,158,1
43,171,1
43,157,1
43,130,1
44,71,1
44,73,1
44,97,1
44,127,1
44,150,1
45,139,1
45,167,1
63,64,1
46,47,0
46,56,1
46,126,1
46,122,1
46,50,0
46,51,1
46,155,1
46,49,1
51,94,1
51,138,1
51,172,1
52,99,0
52,69,1
53,61,1
53,54,1
53,157,1
53,55,1
53,111,1
145,159,1
145,148,1
145,146,1
102,162,1
102,109,1
103,119,1
103,104,3
103,133,3
58,59,1
152,153,1
60,61,1
60,62,1
60,63,1
66,102,1
66,67,1
68,69,1
68,74,1
68,76,3
70,123,0
70,112,1
70,119,1
71,178,1
71,164,1
72,176,3
73,170,1
73,112,1
73,133,1
73,74,0
97,99,1
97,115,1
97,98,1
76,78,3
76,77,0
76,81,1
76,79,3
106,149,1
106,107,1
106,167,0
110,114,1
110,111,3
110,112,1
110,128,1
116,117,1
116,118,3
116,129,1
116,168,1
116,139,3
116,120,1
123,156,1
124,155,0
124,128,1
124,125,1
127,129,1
127,128,1
131,136,3
131,132,1
159,160,1
159,162,1
175,176,1
