id,hours,start,duration
0,392,0,39
1,50,0,5
2,51,0,5
3,50,0,5
4,86,0,8
5,335,0,33
6,76,0,7
7,172,0,17
8,83,0,8
9,52,0,5
10,58,0,5
11,70,0,7
12,135,0,13
13,157,0,15
14,75,0,7
15,188,0,18
16,301,0,30
17,109,0,10
18,66,0,6
19,343,0,34
20,222,0,22
21,62,22,6
22,99,0,9
23,89,0,8
24,178,5,17
25,161,22,16
26,58,0,5
27,164,0,16
28,226,0,22
29,84,0,8
30,84,0,8
31,350,0,35
32,399,0,39
33,96,0,9
34,272,0,27
35,78,0,7
36,299,0,29
37,291,7,29
38,110,0,11
39,712,0,71
40,583,0,58
41,50,0,5
42,174,5,17
43,65,0,6
44,50,0,5
45,53,0,5
46,75,0,7
47,175,7,17
48,257,5,25
49,551,5,55
50,523,0,52
51,467,0,46
52,81,13,8
53,302,0,30
54,98,8,9
55,62,0,6
56,132,0,13
57,174,13,17
58,151,0,15
59,88,34,8
60,175,42,17
61,155,0,15
62,965,0,96
63,83,0,8
64,171,7,17
65,142,17,14
66,578,0,57
67,82,0,8
68,393,5,39
69,125,22,12
70,365,35,36
71,168,0,16
72,87,0,8
73,142,0,14
74,498,14,49
75,50,71,5
76,344,76,34
77,98,110,9
78,101,0,10
79,68,10,6
80,104,0,10
81,152,0,15
82,50,15,5
83,59,0,5
84,56,58,5
85,90,58,9
86,402,63,40
87,130,0,13
88,145,13,14
89,185,0,18
90,120,0,12
91,826,12,82
92,183,4,18
93,94,0,9
94,108,0,10
95,339,10,33
96,138,0,13
97,76,0,7
98,111,7,11
99,164,18,16
100,283,7,28
101,84,34,8
102,55,0,5
103,256,5,25
104,54,30,5
105,366,0,36
106,111,36,11
107,166,0,16
108,129,16,12
109,67,16,6
110,50,0,5
111,50,0,5
112,130,5,13
113,52,0,5
114,67,0,6
115,132,0,13
116,62,13,6
117,200,46,20
118,375,66,37
119,493,66,49
120,88,66,8
121,232,80,23
122,203,6,20
123,52,66,5
124,61,0,6
125,75,6,7
126,51,13,5
127,52,18,5
128,165,5,16
129,622,0,62
130,699,30,69
131,725,0,72
132,51,0,5
133,86,0,8
134,136,15,13
135,207,8,20
136,90,28,9
137,68,8,6
138,358,14,35
139,107,0,10
140,54,10,5
141,160,10,16
142,292,30,29
143,111,0,11
144,52,0,5
145,53,119,5
146,872,124,87
147,68,119,6
148,224,125,22
149,162,0,16
150,65,0,6
151,645,0,64
152,121,64,12
153,468,15,46
154,353,61,35
155,99,67,9
156,97,21,9
157,186,0,18
158,103,18,10
159,371,0,37
160,98,0,9
161,73,0,7
162,50,0,5
163,52,96,5
164,62,16,6
165,59,96,5
166,87,22,8
167,156,30,15
168,54,66,5
169,50,0,5
170,61,16,6
171,69,0,6
172,743,11,74
173,67,0,6
174,323,0,32
175,59,13,5
176,707,71,70
177,144,0,14
178,78,46,7
179,98,0,9
180,396,9,39
181,235,48,23
182,1262,71,126
183,101,197,10
184,95,197,9
185,53,206,5
186,688,211,68
187,227,211,22
188,164,48,16
189,85,7,8
190,77,10,7
191,66,71,6
192,92,68,9
193,285,101,28
194,186,77,18
195,50,77,5
196,78,95,7
197,152,77,15
198,702,77,70
199,100,82,10
200,88,129,8
201,141,14,14
202,226,0,22
203,52,22,5
204,84,27,8
205,473,0,47
206,143,11,14
207,50,25,5
208,86,233,8
209,51,25,5
210,50,0,5
211,557,0,55
212,256,55,25
213,145,0,14
214,179,14,17
215,227,31,22
216,93,31,9
217,64,53,6
218,224,59,22
219,608,81,60
220,152,233,15
221,55,141,5
222,319,197,31
223,315,197,31
224,239,197,23
225,70,220,7
226,190,208,19
227,50,227,5
228,55,10,5
229,337,15,33
230,337,15,33
231,332,48,33
232,446,81,44
233,314,30,31
234,98,61,9
235,80,61,8
236,142,69,14
237,87,83,8
238,52,103,5
239,225,108,22
240,154,93,15
241,235,228,23
242,198,70,19
243,50,72,5
244,221,72,22
245,51,77,5
246,1264,82,126
247,197,208,19
248,89,219,8
249,226,227,22
250,50,222,5
251,52,227,5
252,168,227,16
253,99,232,9
254,77,227,7
255,105,243,10
256,78,243,7
257,92,250,9
258,52,250,5
259,93,250,9
260,69,234,6
261,85,240,8
262,607,248,60
263,66,308,6
264,210,308,21
265,88,308,8
266,168,308,16
267,50,324,5
268,57,329,5
269,113,334,11
270,374,334,37
271,61,334,6
272,57,340,5
273,50,345,5
274,303,350,30
275,208,340,20
276,255,350,25
277,259,334,25
278,64,329,6
279,70,340,7
280,176,359,17
281,53,371,5
282,596,376,59
283,50,376,5
284,161,381,16
285,301,435,30
286,473,376,47
287,178,423,17
288,332,390,33
289,88,440,8
290,58,423,5
291,107,324,10
292,174,465,17
293,66,0,6
294,448,6,44
295,82,30,8
296,505,50,50
297,340,316,34
298,56,350,5
299,267,26,26
300,50,0,5
