predecessor_id,successor_id,type
50,51,1
47,49,1
0,89,1
1,111,1
2,44,3
3,29,3
3,112,1
3,106,1
65,70,1
65,66,3
38,39,1
4,40,1
71,99,1
71,73,1
71,72,1
48,53,1
48,67,0
7,94,1
7,109,1
7,97,3
7,84,1
16,85,1
49,70,1
49,52,1
49,50,1
49,56,3
5,94,3
5,36,3
5,67,1
10,63,3
40,114,1
40,91,1
40,57,1
26,32,1
22,104,0
52,101,3
6,7,0
8,96,1
9,103,1
9,10,0
59,68,1
74,75,3
11,20,1
12,13,1
82,98,3
67,100,3
67,68,1
14,26,1
14,111,1
15,16,1
17,42,1
18,46,3
66,69,3
66,96,1
66,67,1
19,72,1
20,87,1
20,46,0
21,22,1
23,67,1
24,52,3
25,26,1
27,55,1
28,94,1
78,79,3
78,110,3
30,68,1
30,31,1
39,40,1
32,53,3
32,33,3
34,98,1
35,36,1
37,38,3
73,74,3
112,113,1
41,42,1
43,88,1
45,73,1
111,112,1
53,106,3
46,47,1
46,48,1
54,92,1
54,110,1
55,56,0
57,85,3
58,63,3
58,59,3
80,81,1
80,82,3
60,73,1
79,80,1
104,105,3
61,86,1
61,92,3
94,95,0
94,104,1
70,71,1
62,112,1
64,65,3
76,78,1
76,77,1
83,101,1
83,114,1
89,107,1
90,102,1
91,92,1
93,94,1
97,98,3
99,100,3
100,101,3
103,104,1
107,108,1
109,111,0
109,110,0
