id,hours,start,duration
0,318,0,31
1,58,0,5
2,908,0,90
3,135,0,13
4,60,0,6
5,86,0,8
6,60,0,6
7,97,0,9
8,119,0,11
9,68,90,6
10,275,0,27
11,84,0,8
12,73,0,7
13,779,0,77
14,645,0,64
15,846,64,84
16,55,0,5
17,52,5,5
18,345,0,34
19,194,0,19
20,50,19,5
21,83,0,8
22,390,0,39
23,572,39,57
24,340,0,34
25,62,0,6
26,151,0,15
27,90,15,9
28,125,15,12
29,107,17,10
30,228,15,22
31,378,6,37
32,449,43,44
33,251,43,25
34,220,6,22
35,279,28,27
36,76,0,7
37,97,8,9
38,745,0,74
39,201,17,20
40,664,0,66
41,53,0,5
42,976,5,97
43,276,0,27
44,296,43,29
45,99,72,9
46,190,81,19
47,471,81,47
48,60,128,6
49,52,128,5
50,154,43,15
51,271,43,27
52,51,133,5
53,77,0,7
54,76,7,7
55,289,37,28
56,67,65,6
57,85,63,8
58,77,71,7
59,55,71,5
60,67,76,6
61,166,71,16
62,96,65,9
63,112,65,11
64,271,87,27
65,56,114,5
66,233,74,23
67,50,114,5
68,237,114,23
69,63,113,6
70,143,74,14
71,378,119,37
72,50,156,5
73,148,137,14
74,54,119,5
75,370,124,37
76,50,113,5
77,163,0,16
78,53,119,5
79,84,19,8
80,461,96,46
81,141,142,14
82,161,156,16
83,304,172,30
84,54,202,5
85,61,202,6
86,59,208,5
87,161,172,16
88,177,172,17
89,91,189,9
90,83,207,8
91,137,215,13
92,135,215,13
93,50,207,5
94,65,212,6
95,139,218,13
96,59,207,5
97,564,212,56
98,340,197,34
99,149,231,14
100,136,231,13
101,150,231,15
102,75,246,7
103,52,231,5
104,54,236,5
105,72,241,7
106,473,241,47
107,448,288,44
108,50,332,5
109,50,253,5
110,571,201,57
111,83,288,8
112,271,269,27
113,53,296,5
114,252,301,25
115,219,269,21
116,75,288,7
117,91,326,9
118,160,335,16
