id,hours,start,duration
0,52,0,5
1,243,0,24
2,104,0,10
3,51,0,5
4,50,0,5
5,104,0,10
6,64,0,6
7,169,0,16
8,621,0,62
9,104,0,10
10,144,0,14
11,131,10,13
12,51,0,5
13,181,0,18
14,186,0,18
15,62,0,6
16,50,0,5
17,114,0,11
18,50,0,5
19,112,0,11
20,157,0,15
21,119,5,11
22,379,16,37
23,76,0,7
24,538,7,53
25,177,0,17
26,53,0,5
27,392,10,39
28,96,5,9
29,50,14,5
30,51,24,5
31,240,29,24
32,67,53,6
33,630,0,63
34,111,53,11
35,439,0,43
36,61,0,6
37,74,0,7
38,670,0,67
39,144,53,14
40,228,0,22
41,198,0,19
42,205,43,20
43,62,63,6
44,61,37,6
45,53,0,5
46,129,16,12
47,109,0,10
48,66,10,6
49,50,0,5
50,172,0,17
51,102,17,10
52,177,59,17
53,633,43,63
54,88,67,8
55,68,0,6
56,71,18,7
57,179,0,17
58,129,0,12
59,145,0,14
60,376,75,37
61,603,112,60
62,964,5,96
63,64,5,6
64,365,5,36
65,100,41,10
66,109,19,10
67,56,62,5
68,112,67,11
69,267,41,26
70,57,67,5
71,1004,27,100
72,83,10,8
73,688,18,68
74,65,86,6
75,181,18,18
76,115,36,11
77,472,47,47
78,213,36,21
79,104,57,10
80,461,67,46
81,184,67,18
82,90,85,9
83,291,85,29
84,53,114,5
85,82,112,8
86,173,120,17
87,80,18,8
88,102,114,10
89,51,124,5
90,79,129,7
91,50,124,5
92,55,129,5
93,343,127,34
94,149,161,14
95,172,158,17
96,50,158,5
97,62,134,6
98,63,140,6
99,66,140,6
100,458,134,45
101,51,92,5
102,484,85,48
103,65,133,6
104,255,0,25
105,122,31,12
106,143,62,14
107,140,43,14
108,56,57,5
109,305,62,30
110,53,85,5
111,498,161,49
112,50,57,5
113,180,112,18
114,101,133,10
115,163,143,16
116,388,112,38
117,294,129,29
118,50,63,5
119,55,68,5
120,55,73,5
121,273,90,27
122,180,117,18
123,56,135,5
124,92,76,9
125,506,85,50
126,385,117,38
127,125,120,12
128,87,43,8
129,563,90,56
130,404,62,40
131,176,31,17
132,179,133,17
133,80,64,8
134,58,72,5
135,467,77,46
136,1033,49,103
137,95,72,9
138,123,72,12
139,292,84,29
140,106,84,10
141,51,106,5
142,108,106,10
143,85,150,8
144,190,135,19
145,50,113,5
146,50,141,5
147,52,146,5
148,197,111,19
149,223,120,22
150,357,94,35
151,50,111,5
152,56,120,5
153,155,114,15
154,595,150,59
155,85,152,8
156,67,146,6
157,303,150,30
158,138,146,13
159,51,159,5
160,50,164,5
161,182,113,18
162,136,146,13
163,489,159,48
164,230,159,23
165,1236,146,123
166,955,159,95
167,50,159,5
168,213,179,21
169,198,151,19
170,74,200,7
171,483,170,48
172,177,200,17
173,119,218,11
174,393,130,39
175,153,169,15
176,94,184,9
177,536,169,53
178,61,222,6
179,91,228,9
180,165,228,16
181,56,193,5
182,60,192,6
183,593,193,59
184,321,252,32
185,89,284,8
186,407,212,40
187,477,212,47
188,50,252,5
189,63,257,6
190,50,169,5
191,62,169,6
192,70,174,7
193,119,142,11
194,485,200,48
195,956,152,95
196,200,152,20
197,107,247,10
198,496,247,49
199,98,159,9
