predecessor_id,successor_id,type
70,72,1
0,23,1
1,32,1
1,50,3
2,17,3
2,10,1
2,23,1
2,27,1
28,48,0
28,32,1
3,30,3
8,23,0
4,74,1
5,25,0
5,30,3
76,77,3
40,58,1
40,41,1
6,32,3
47,48,1
7,8,1
53,71,1
9,33,1
10,24,3
69,70,3
69,73,1
69,71,1
67,74,1
52,53,1
52,73,0
11,59,1
12,48,1
12,42,1
27,29,0
27,28,1
27,77,1
36,48,1
36,37,1
36,74,1
36,44,1
36,38,1
36,42,3
62,63,1
31,35,0
13,58,1
14,74,1
14,46,0
14,41,0
15,39,1
24,30,3
57,58,1
57,60,1
57,59,1
57,64,1
16,55,1
17,28,1
17,36,1
56,57,1
18,66,3
18,52,3
19,68,1
38,39,0
38,59,1
20,66,1
20,32,1
51,66,1
51,52,1
51,54,3
65,73,0
68,69,0
39,72,1
39,40,1
39,64,1
21,39,1
21,60,0
54,55,1
54,56,1
22,68,1
22,56,1
42,70,0
42,43,1
42,64,1
61,62,1
23,24,1
23,46,1
25,49,1
26,44,1
26,27,1
26,33,1
30,62,0
30,31,1
32,54,1
50,51,1
50,61,1
64,71,3
64,65,1
33,34,0
74,75,3
74,76,0
66,68,1
66,67,3
35,36,1
44,45,3
44,54,1
46,58,1
46,47,1
49,50,1
