id,hours,start,duration
0,62,0,6
1,122,0,12
2,436,0,43
3,52,0,5
4,55,0,5
5,118,0,11
6,221,0,22
7,105,0,10
8,60,0,6
9,66,0,6
10,830,0,83
11,238,0,23
12,70,0,7
13,55,0,5
14,387,0,38
15,232,0,23
16,50,0,5
17,123,0,12
18,103,0,10
19,111,0,11
20,185,0,18
21,1794,0,179
22,167,0,16
23,915,0,91
24,146,0,14
25,161,0,16
26,50,0,5
27,254,0,25
28,244,0,24
29,211,24,21
30,177,0,17
31,214,0,21
32,131,0,13
33,199,0,19
34,74,0,7
35,134,0,13
36,168,0,16
37,932,0,93
38,66,0,6
39,313,0,31
40,62,0,6
41,106,0,10
42,55,0,5
43,105,0,10
44,52,0,5
45,125,0,12
46,50,0,5
47,52,0,5
48,981,0,98
49,147,0,14
50,52,14,5
51,137,0,13
52,152,0,15
53,1374,0,137
54,102,0,10
55,213,0,21
56,59,0,5
57,62,0,6
58,84,0,8
59,116,8,11
60,384,0,38
61,50,0,5
62,52,0,5
63,71,0,7
64,89,0,8
65,81,0,8
66,84,8,8
67,674,0,67
68,140,0,14
69,450,0,45
70,61,45,6
71,152,0,15
72,739,15,73
73,156,0,15
74,95,0,9
75,50,0,5
76,80,5,8
77,119,13,11
78,182,5,18
79,70,0,7
80,796,0,79
81,55,74,5
82,50,0,5
83,471,0,47
84,52,0,5
85,102,0,10
86,368,22,36
87,134,58,13
88,66,58,6
89,366,0,36
90,50,0,5
91,59,0,5
92,167,0,16
93,70,0,7
94,53,0,5
95,55,0,5
96,131,14,13
97,471,0,47
98,474,20,47
99,222,0,22
100,72,0,7
101,120,0,12
102,63,12,6
103,71,18,7
104,111,0,11
105,287,0,28
106,50,98,5
107,237,0,23
108,214,0,21
109,57,0,5
110,230,5,23
111,68,0,6
112,83,6,8
113,50,14,5
114,50,47,5
115,85,44,8
116,52,0,5
117,98,5,9
118,51,5,5
119,84,0,8
120,261,0,26
121,199,16,19
122,77,0,7
123,85,6,8
124,199,0,19
125,80,19,8
126,50,0,5
127,69,22,6
128,419,0,41
129,88,0,8
130,114,8,11
131,250,0,25
132,80,67,8
133,289,75,28
134,85,0,8
135,53,13,5
136,281,0,28
137,104,7,10
138,345,7,34
139,60,41,6
140,67,0,6
141,55,0,5
142,322,0,32
143,336,0,33
144,164,33,16
145,91,14,9
146,98,8,9
147,93,27,9
148,659,0,65
149,885,65,88
150,685,65,68
151,304,0,30
152,154,0,15
153,106,7,10
154,515,17,51
155,378,75,37
156,90,47,9
157,102,47,10
158,63,0,6
159,51,0,5
160,118,12,11
161,59,0,5
162,999,5,99
163,268,0,26
164,61,179,6
165,454,0,45
166,215,45,21
167,63,5,6
168,128,64,12
169,1117,66,111
170,66,41,6
171,115,36,11
172,237,0,23
173,51,0,5
174,231,5,23
175,171,0,17
176,605,0,60
177,58,0,5
178,67,0,6
179,226,6,22
180,199,0,19
181,669,0,66
182,182,0,18
183,104,0,10
184,86,0,8
185,56,8,5
186,50,0,5
187,61,10,6
188,64,5,6
189,128,0,12
190,577,0,57
191,230,57,23
192,81,80,8
193,81,88,8
194,221,88,22
195,91,110,9
196,65,119,6
197,68,119,6
198,50,119,5
199,53,125,5
200,61,119,6
201,51,125,5
202,50,130,5
203,66,119,6
204,67,0,6
205,50,67,5
206,153,17,15
207,237,32,23
208,206,17,20
209,179,137,17
210,93,0,9
211,56,0,5
212,99,119,9
213,678,128,67
214,351,52,35
215,356,0,35
216,179,5,17
217,80,0,8
218,738,8,73
219,770,0,77
220,377,0,37
221,58,32,5
222,56,32,5
223,232,0,23
224,305,23,30
225,183,83,18
226,236,101,23
227,193,124,19
228,922,124,92
229,186,0,18
230,50,0,5
231,58,5,5
232,261,0,26
233,68,10,6
234,166,0,16
235,412,21,41
236,309,0,30
237,135,30,13
238,59,30,5
239,56,0,5
240,152,0,15
241,955,15,95
242,421,110,42
243,80,0,8
244,1559,21,155
245,50,176,5
246,114,0,11
247,66,0,6
248,156,22,15
249,833,19,83
250,855,0,85
251,117,85,11
252,117,0,11
253,51,11,5
254,50,16,5
255,59,185,5
256,73,11,7
257,76,11,7
258,57,11,5
259,219,16,21
260,1596,67,159
261,63,25,6
262,59,31,5
263,180,31,18
264,239,53,23
265,329,0,32
266,266,32,26
267,90,58,9
268,99,67,9
269,127,76,12
270,75,88,7
271,519,32,51
272,111,32,11
273,60,83,6
274,430,88,43
275,1075,143,107
276,258,250,25
277,444,7,44
278,400,11,40
279,379,0,37
280,57,37,5
281,198,37,19
282,185,56,18
283,97,74,9
284,94,30,9
285,178,39,17
286,485,152,48
287,77,133,7
288,63,0,6
289,175,0,17
290,59,31,5
291,50,0,5
292,608,0,60
293,87,52,8
294,199,60,19
295,234,0,23
296,52,0,5
297,665,0,66
298,65,83,6
299,776,103,77
300,347,83,34
301,317,86,31
302,115,180,11
303,86,191,8
304,50,7,5
305,519,12,51
306,51,0,5
307,116,117,11
308,315,77,31
309,208,96,20
310,225,116,22
311,57,116,5
312,226,121,22
313,56,116,5
314,85,121,8
315,58,129,5
316,54,116,5
317,525,69,52
318,516,47,51
319,172,47,17
320,203,64,20
321,72,43,7
322,375,50,37
323,205,50,20
324,59,152,5
325,173,70,17
326,191,87,19
327,84,0,8
328,555,9,55
329,110,8,11
330,105,64,10
331,93,74,9
332,77,74,7
333,1051,19,105
334,223,0,22
335,211,22,21
336,507,140,50
337,75,140,7
338,249,190,24
339,68,214,6
340,153,175,15
341,61,220,6
342,208,147,20
343,207,167,20
344,106,33,10
345,60,43,6
346,61,60,6
347,57,66,5
348,148,57,14
349,108,22,10
350,228,32,22
351,91,147,9
352,335,91,33
353,51,124,5
354,65,0,6
355,65,6,6
356,565,89,56
357,318,6,31
358,79,0,7
359,53,79,5
360,238,84,23
361,67,79,6
362,514,175,51
363,50,0,5
364,489,14,48
365,148,25,14
366,53,0,5
367,494,76,49
368,501,125,50
369,1001,175,100
370,130,275,13
371,159,288,15
372,51,288,5
373,57,293,5
374,62,175,6
375,113,181,11
376,74,288,7
377,134,195,13
378,60,45,6
379,50,0,5
380,51,0,5
381,146,6,14
382,52,38,5
383,50,0,5
384,294,36,29
385,840,0,84
386,136,84,13
387,228,97,22
388,181,119,18
389,133,124,13
390,176,119,17
391,88,136,8
392,51,128,5
393,54,128,5
394,122,136,12
395,209,148,20
396,111,168,11
397,58,168,5
398,69,173,6
399,125,168,12
400,323,168,32
401,375,179,37
402,85,216,8
403,135,224,13
404,259,175,25
405,132,175,13
406,68,188,6
407,141,194,14
408,110,197,11
409,138,208,13
410,59,200,5
411,214,133,21
412,239,125,23
413,238,137,23
414,50,176,5
415,58,119,5
416,230,185,23
417,50,208,5
418,50,208,5
419,58,208,5
420,56,203,5
421,116,208,11
422,120,219,12
423,104,200,10
424,245,0,24
425,76,24,7
426,63,0,6
427,60,0,6
428,505,130,50
429,50,0,5
430,167,6,16
431,142,0,14
432,147,208,14
433,1294,222,129
434,114,6,11
435,69,17,6
436,399,23,39
437,363,23,36
438,68,17,6
439,401,0,40
440,61,0,6
441,92,0,9
442,75,2,7
443,51,9,5
444,163,14,16
445,167,13,16
446,223,29,22
447,63,51,6
448,261,29,26
449,92,145,9
450,130,303,13
451,50,0,5
452,177,6,17
453,201,25,20
454,266,23,26
455,64,49,6
456,309,7,30
457,78,96,7
458,57,37,5
459,128,51,12
460,83,12,8
461,74,112,7
462,291,112,29
463,179,0,17
464,220,35,22
465,50,57,5
466,263,288,26
467,86,57,8
468,296,62,29
469,438,54,43
470,52,125,5
471,301,97,30
472,585,127,58
473,248,175,24
