id,hours,start,duration
0,277,0,27
1,440,0,44
2,57,0,5
3,74,0,7
4,75,0,7
5,383,27,38
6,98,65,9
7,111,0,11
8,277,0,27
9,60,0,6
10,53,6,5
11,497,6,49
12,56,0,5
13,284,0,28
14,50,5,5
15,52,0,5
16,66,7,6
17,180,0,18
18,247,65,24
19,99,0,9
20,349,9,34
21,70,43,7
22,54,0,5
23,55,5,5
24,51,0,5
25,854,0,85
26,53,0,5
27,1261,10,126
28,464,0,46
29,92,46,9
30,53,46,5
31,58,0,5
32,51,89,5
33,58,85,5
34,822,0,82
35,170,5,17
36,146,89,14
37,177,89,17
38,500,136,50
39,147,0,14
40,103,14,10
41,71,0,7
42,56,18,5
43,250,0,25
44,50,25,5
45,50,25,5
46,108,27,10
47,51,0,5
48,50,89,5
49,121,44,12
50,57,65,5
51,191,75,19
52,52,5,5
53,285,30,28
54,419,10,41
55,105,51,10
56,103,10,10
57,58,20,5
58,57,20,5
59,67,19,6
60,52,51,5
61,226,75,22
62,277,85,27
63,61,85,6
64,124,112,12
65,89,116,8
66,142,124,14
67,174,112,17
68,66,25,6
69,140,31,14
70,51,0,5
71,623,97,62
72,615,5,61
73,1324,97,132
74,158,229,15
75,137,159,13
