id,hours,start,duration
0,53,0,5
1,69,0,6
2,66,0,6
3,325,0,32
4,58,0,5
5,549,0,54
6,51,0,5
7,438,0,43
8,937,0,93
9,103,0,10
10,86,0,8
11,64,0,6
12,208,0,20
13,262,0,26
14,53,0,5
15,158,0,15
16,159,0,15
17,254,0,25
18,61,0,6
19,210,0,21
20,234,0,23
21,107,0,10
22,269,0,26
23,272,0,27
24,254,0,25
25,65,0,6
26,920,0,92
27,342,0,34
28,149,0,14
29,134,15,13
30,52,0,5
31,93,5,9
32,168,5,16
33,68,14,6
34,121,0,12
35,64,0,6
36,175,0,17
37,58,0,5
38,71,0,7
39,81,0,8
40,275,0,27
41,169,15,16
42,89,0,8
43,110,0,11
44,1145,0,114
45,281,0,28
46,87,0,8
47,101,0,10
48,264,28,26
49,50,0,5
50,50,0,5
51,918,0,91
52,53,0,5
53,164,0,16
54,128,16,12
55,80,0,8
56,76,0,7
57,57,21,5
58,111,0,11
59,896,0,89
60,57,89,5
61,751,0,75
62,95,0,9
63,221,0,22
64,51,0,5
65,100,0,10
66,565,91,56
67,50,147,5
68,64,0,6
69,50,0,5
70,155,23,15
71,172,21,17
72,901,21,90
73,140,0,14
74,85,0,8
75,71,0,7
76,934,8,93
77,258,0,25
78,55,0,5
79,50,0,5
80,341,0,34
81,51,0,5
82,226,0,22
83,52,22,5
84,560,0,56
85,55,0,5
86,102,18,10
87,69,0,6
88,69,11,6
89,202,0,20
90,222,0,22
91,120,22,12
92,268,34,26
93,58,60,5
94,99,22,9
95,52,101,5
96,415,25,41
97,84,21,8
98,1746,0,174
99,76,0,7
100,54,0,5
101,242,34,24
102,798,0,79
103,623,0,62
104,354,0,35
105,98,0,9
106,50,9,5
107,90,0,9
108,292,27,29
109,59,0,5
110,58,0,5
111,197,0,19
112,92,0,9
113,87,0,8
114,56,8,5
115,177,0,17
116,56,0,5
117,159,0,15
118,254,0,25
119,51,25,5
120,269,0,26
121,403,0,40
122,124,0,12
123,82,0,8
124,64,91,6
125,223,0,22
126,231,75,23
127,107,0,10
128,56,0,5
129,312,0,31
130,214,31,21
131,169,31,16
132,88,47,8
133,223,47,22
134,142,69,14
135,66,0,6
136,81,26,8
137,52,0,5
138,1384,28,138
139,118,10,11
140,300,0,30
141,169,30,16
142,139,46,13
143,67,22,6
144,113,86,11
145,56,111,5
146,1003,0,100
147,80,17,8
148,335,100,33
149,384,133,38
150,135,133,13
151,93,100,9
152,457,0,45
153,250,0,25
154,189,0,18
155,62,6,6
156,51,12,5
157,173,89,17
158,51,5,5
159,96,0,9
160,64,5,6
161,50,7,5
162,237,0,23
163,101,152,10
164,89,0,8
165,60,8,6
166,477,8,47
167,80,114,8
168,199,122,19
169,168,141,16
170,504,157,50
171,144,157,14
172,149,171,14
173,62,157,6
174,55,0,5
175,60,0,6
176,203,26,20
177,87,46,8
178,56,46,5
179,205,46,20
180,50,66,5
181,588,46,58
182,91,104,9
183,84,97,8
184,239,157,23
185,408,180,40
186,60,54,6
187,52,66,5
188,105,111,10
189,63,55,6
190,425,71,42
191,133,28,13
192,79,0,7
193,60,7,6
194,285,86,28
195,1220,79,122
196,57,201,5
197,220,206,22
198,57,228,5
199,605,141,60
200,264,228,26
201,280,201,28
202,54,100,5
203,975,0,97
204,53,114,5
205,351,119,35
206,74,0,7
207,273,7,27
208,94,34,9
209,50,29,5
210,50,166,5
211,205,171,20
212,128,191,12
213,198,191,19
214,258,34,25
215,88,210,8
216,52,210,5
217,109,210,10
218,51,220,5
219,53,254,5
220,132,215,13
221,99,228,9
222,120,203,12
223,52,191,5
224,242,203,24
225,224,6,22
226,88,25,8
227,199,8,19
228,50,27,5
229,302,46,30
230,75,76,7
231,115,27,11
232,50,171,5
233,1315,176,131
234,230,114,23
235,123,38,12
236,68,307,6
237,251,171,25
238,127,196,12
239,516,157,51
240,183,190,18
241,100,208,10
242,72,208,7
243,220,208,22
244,254,230,25
245,390,230,39
246,427,218,42
247,950,230,95
248,99,208,9
249,77,217,7
250,161,224,16
251,160,25,16
252,126,25,12
253,63,37,6
254,200,43,20
255,53,43,5
256,84,48,8
257,58,43,5
258,170,63,17
259,51,25,5
260,135,0,13
261,991,0,99
262,162,99,16
263,50,115,5
264,105,205,10
265,302,120,30
266,97,120,9
267,345,150,34
268,683,184,68
269,183,184,18
270,57,202,5
271,160,207,16
272,148,207,14
273,460,221,46
274,157,221,15
275,134,171,13
276,438,215,43
277,58,252,5
278,253,113,25
279,240,138,24
280,144,0,14
281,1403,28,140
282,586,79,58
283,317,0,31
284,112,31,11
285,50,0,5
286,66,32,6
287,52,35,5
288,61,325,6
289,468,0,46
290,1013,34,101
291,77,8,7
292,72,9,7
293,283,114,28
