predecessor_id,successor_id,type
44,68,3
44,184,1
44,216,1
44,45,3
0,202,0
0,163,1
85,265,1
85,108,1
1,130,1
166,227,3
166,167,1
2,209,1
3,50,1
3,182,3
238,240,1
226,227,3
189,194,3
189,190,1
181,231,1
126,133,0
54,55,3
54,117,1
54,56,1
4,146,1
4,235,1
4,81,3
225,228,1
225,226,3
225,234,1
154,238,0
154,155,1
154,163,1
111,113,1
111,215,1
5,125,1
5,89,1
5,12,1
6,185,1
6,166,1
155,265,1
155,248,1
169,170,1
169,175,1
169,179,1
169,253,1
239,242,1
255,256,1
7,117,1
7,120,3
77,78,3
8,129,1
9,35,1
9,94,3
10,93,0
10,170,1
11,226,0
64,66,1
64,65,1
152,153,1
78,172,1
192,214,1
50,51,1
50,83,1
153,157,1
153,154,1
153,158,1
153,156,1
113,225,1
113,115,3
220,222,3
13,179,1
188,196,3
188,213,1
188,240,1
188,189,1
188,241,1
190,197,0
190,261,3
186,243,3
228,244,1
14,237,1
14,53,1
241,250,1
21,125,0
21,142,1
21,46,1
21,117,1
198,199,1
198,225,1
100,137,1
100,108,3
65,67,1
176,177,1
70,194,1
15,234,1
15,36,1
17,29,1
71,250,0
71,72,1
148,149,1
148,243,0
148,257,1
103,170,3
171,219,1
46,241,3
16,17,1
47,207,1
47,223,1
104,127,0
104,106,1
143,178,1
143,146,1
18,79,1
142,144,1
142,165,1
142,143,0
142,221,3
66,68,3
66,148,0
19,179,1
20,90,1
20,21,1
191,192,1
191,193,1
84,86,1
84,85,3
84,110,1
84,87,1
84,241,3
139,196,1
22,205,1
22,156,1
114,248,1
23,226,0
23,159,1
129,208,3
129,249,1
129,130,3
51,189,1
51,69,1
51,52,3
51,77,3
262,265,1
24,209,0
25,231,3
82,225,1
82,121,1
202,203,1
202,204,1
263,264,1
193,221,3
157,160,3
72,73,1
223,255,1
174,238,3
265,266,1
219,249,1
219,220,1
158,231,1
158,159,3
26,164,1
26,96,1
229,237,1
73,74,1
73,236,1
39,40,1
57,137,1
132,242,1
132,230,1
52,146,1
52,58,1
27,122,1
105,203,1
105,169,1
67,210,3
28,248,1
247,251,1
144,145,1
80,238,1
81,209,3
81,82,1
53,68,3
53,197,3
53,54,1
30,217,3
165,166,1
204,205,1
204,212,3
31,97,3
31,161,1
31,182,0
128,129,1
128,245,1
224,225,1
224,230,3
224,229,1
32,101,3
33,195,1
33,231,3
252,254,1
252,253,1
221,232,1
182,260,3
182,183,1
34,188,1
34,258,1
45,214,1
45,117,0
45,46,1
45,47,0
45,91,3
136,145,1
40,96,1
40,226,3
201,202,1
89,218,1
36,147,1
199,234,1
131,137,1
131,132,1
222,224,1
222,223,1
230,235,3
230,231,1
170,171,3
170,213,1
151,166,3
151,152,1
151,202,1
151,161,0
37,96,1
37,249,1
38,170,1
38,39,1
38,106,1
205,207,1
205,209,1
205,206,3
41,174,1
42,122,1
42,83,1
43,44,0
159,173,1
56,138,1
56,57,1
76,77,1
48,78,1
58,150,1
218,219,1
218,221,1
49,53,1
49,50,1
49,90,0
49,188,1
110,158,1
110,112,1
110,111,1
110,114,1
59,99,1
59,91,3
59,166,1
187,191,3
187,188,1
125,127,1
125,131,0
125,128,1
125,126,1
232,233,1
232,243,1
172,178,0
172,173,1
172,174,3
260,262,1
260,263,1
260,261,1
60,208,1
60,174,1
258,260,1
258,259,1
61,92,3
61,171,3
61,81,3
62,257,1
134,135,3
134,150,1
134,136,1
63,225,1
63,64,1
69,70,1
69,71,1
75,76,1
79,80,1
79,81,1
79,151,1
83,84,1
83,105,1
88,211,1
88,89,3
88,257,0
91,223,1
92,246,3
92,186,0
237,238,1
237,241,1
237,239,1
207,208,1
94,103,1
94,95,1
160,192,1
96,145,1
98,199,1
99,230,1
99,128,1
99,136,1
99,267,1
99,100,1
257,267,3
257,258,3
196,200,1
248,264,3
133,134,1
133,168,3
102,103,1
102,104,0
102,185,1
102,105,3
175,176,1
175,229,1
254,255,1
254,257,1
107,108,1
178,258,1
178,224,1
109,137,1
109,217,1
109,110,1
109,213,0
116,177,1
116,253,3
117,140,1
209,210,1
118,119,3
121,122,1
179,260,3
161,162,1
120,126,1
120,121,3
244,245,3
246,247,3
246,248,1
163,179,1
163,193,3
123,124,0
123,125,1
197,198,1
138,140,1
138,139,1
138,215,1
141,142,1
147,148,1
150,151,0
212,217,1
164,182,1
164,165,3
167,177,3
200,211,1
200,201,3
168,169,0
168,172,1
180,182,1
180,181,1
213,256,3
184,195,3
184,187,1
184,185,1
184,186,1
214,218,0
214,215,3
216,217,3
216,236,1
216,218,1
216,246,1
251,252,1
