predecessor_id,successor_id,type
0,130,1
0,80,1
0,7,3
0,42,1
0,112,3
1,27,3
1,8,3
1,107,3
2,150,1
2,159,3
3,104,1
3,95,1
3,28,1
4,61,1
5,163,1
5,52,3
6,147,1
24,60,3
24,32,1
24,52,1
24,55,1
24,25,1
99,167,1
88,116,1
104,158,3
94,95,0
94,96,1
17,91,1
33,95,1
9,19,1
9,80,1
10,131,1
10,77,1
84,126,1
84,85,1
11,139,3
12,22,0
13,61,1
14,121,1
15,25,1
15,68,1
16,17,1
70,74,1
70,73,1
101,127,1
153,154,1
102,172,1
30,65,1
18,62,3
18,104,1
18,78,1
18,58,0
103,104,1
103,127,3
103,107,1
115,139,1
115,116,1
168,169,1
19,98,1
100,106,1
100,101,1
100,102,1
100,103,1
100,108,1
20,125,3
36,141,1
36,124,1
21,67,1
22,117,1
22,48,1
22,79,3
22,26,1
25,152,1
25,26,0
23,102,1
23,107,1
23,24,3
23,160,1
27,137,1
27,117,3
148,154,3
28,132,1
28,89,1
29,167,1
29,30,1
79,80,3
79,122,1
79,81,3
31,103,1
31,165,0
71,116,3
71,143,1
71,72,1
106,137,1
106,166,0
106,117,1
106,107,3
32,118,0
32,51,1
32,76,1
32,33,1
32,132,1
77,169,0
34,161,1
34,130,1
34,157,1
34,55,1
35,84,1
35,156,1
35,36,3
35,168,1
85,112,1
85,124,1
37,126,0
38,48,1
38,129,1
39,94,3
74,161,3
74,129,3
75,86,1
75,76,1
75,135,3
75,77,1
40,109,0
40,87,1
41,166,3
41,161,1
41,53,1
128,129,1
128,157,3
43,116,1
43,151,1
42,43,0
108,125,1
108,110,1
44,135,1
81,82,1
45,130,1
144,145,1
136,137,1
136,138,1
46,117,3
46,124,1
46,93,1
47,48,1
47,151,1
47,136,0
114,115,0
49,117,1
49,161,1
49,128,1
149,169,1
145,146,1
145,152,1
109,163,1
109,112,1
109,110,3
50,90,1
50,107,1
50,51,1
50,157,1
50,173,1
57,153,1
52,127,1
52,89,1
52,145,1
53,156,1
53,102,1
53,124,1
53,57,0
165,166,1
157,162,1
157,158,3
157,159,1
152,153,1
54,164,3
55,86,1
141,142,0
141,143,1
141,144,1
141,172,1
89,166,1
171,173,1
171,172,1
82,118,0
82,127,1
56,106,1
56,57,1
56,86,3
56,140,3
160,163,1
86,151,1
140,141,0
78,111,1
78,79,0
59,170,1
59,144,1
164,170,1
164,165,1
127,153,1
127,128,3
96,130,1
96,162,3
96,158,1
61,93,1
134,163,3
134,141,1
90,146,1
90,149,1
90,159,1
137,147,1
62,64,1
64,130,3
64,102,1
64,66,1
64,160,0
64,65,0
135,150,1
135,170,1
135,136,1
138,139,1
138,140,3
63,70,3
63,64,1
67,117,1
67,162,1
93,94,1
131,156,1
131,132,3
69,71,1
69,70,1
69,75,1
69,78,1
68,69,1
83,84,3
83,86,3
83,138,1
133,135,1
133,134,1
147,148,1
147,149,1
166,167,1
166,168,3
163,164,1
87,117,1
87,91,3
87,90,3
87,88,1
87,89,1
87,110,1
112,170,1
132,133,1
117,126,1
117,118,1
117,119,0
113,117,3
113,114,1
113,125,0
91,92,1
91,93,1
97,122,1
130,131,0
98,105,1
98,100,1
98,99,1
98,109,1
119,121,3
119,120,1
125,126,1
125,130,3
125,127,1
111,113,3
111,112,1
122,125,3
122,123,0
122,124,3
151,170,1
151,152,0
170,171,1
155,156,0
155,160,1
155,157,1
155,161,1
