predecessor_id,successor_id,type
106,141,1
36,86,1
0,136,1
1,40,1
48,255,1
48,49,1
2,327,1
277,285,1
277,280,1
331,362,1
27,28,1
27,88,1
27,305,1
162,292,1
289,290,1
289,293,1
164,263,1
35,37,1
35,36,1
23,276,1
3,356,1
4,179,1
207,281,1
69,158,3
195,224,1
91,350,1
214,215,1
214,237,1
334,335,1
5,30,1
333,334,1
71,98,1
6,327,3
218,219,3
7,199,1
242,243,1
9,285,1
8,9,1
239,240,1
10,24,3
10,309,1
11,50,1
11,104,1
279,284,0
347,350,3
12,73,0
177,313,1
240,247,3
240,254,1
217,218,1
226,227,1
226,232,1
75,249,1
13,67,1
55,132,1
14,151,3
301,302,3
259,324,1
15,164,1
15,337,3
337,346,1
16,298,0
93,94,1
266,348,1
266,269,3
266,267,0
17,148,1
135,179,1
135,163,1
18,259,1
18,25,1
128,279,1
19,25,1
342,343,0
320,322,1
305,308,1
305,311,1
336,337,1
209,210,1
20,302,1
116,139,1
116,266,1
358,361,1
173,175,1
173,174,3
97,99,1
97,98,3
306,313,3
306,307,1
306,332,1
306,330,1
359,360,1
21,58,3
72,331,1
72,83,1
300,301,1
300,355,1
22,23,1
282,283,3
24,66,1
252,256,1
252,254,3
252,253,1
83,127,1
83,351,1
223,224,1
223,233,0
174,178,3
174,179,1
174,240,1
174,176,1
25,30,1
25,230,1
175,233,1
321,351,1
144,145,3
144,266,1
243,244,1
227,228,1
227,229,1
26,27,1
330,331,1
29,145,1
148,205,1
283,286,1
199,201,3
199,213,3
199,200,1
326,356,1
98,237,3
31,43,1
308,317,0
322,323,1
309,310,3
32,211,3
33,112,0
34,35,1
158,282,1
158,315,1
158,159,1
38,170,1
343,346,1
343,344,1
248,257,1
237,238,3
274,275,1
39,301,3
40,159,1
40,118,3
41,89,1
42,141,0
54,55,3
54,233,1
278,279,1
210,211,1
44,57,1
44,172,3
165,167,1
165,301,1
165,166,1
185,329,3
45,325,1
229,250,1
229,230,3
137,293,1
137,287,1
224,225,1
224,226,1
60,317,1
60,155,1
46,357,1
74,75,1
74,95,1
176,177,1
47,243,0
47,48,1
50,99,3
50,76,1
143,144,3
143,272,1
143,146,1
51,340,1
51,245,1
52,145,1
53,201,1
53,54,1
56,290,1
152,311,3
152,164,1
344,345,1
59,60,1
61,361,1
189,228,1
205,251,1
62,150,1
230,235,1
63,79,1
63,164,1
64,194,1
65,173,1
65,232,1
166,186,1
92,93,3
92,132,1
66,196,1
275,276,1
67,224,1
68,69,1
299,300,1
70,72,3
70,71,1
70,174,1
290,292,3
290,291,1
340,341,3
73,302,1
73,74,0
335,338,0
335,336,1
76,87,0
76,135,1
77,149,1
78,282,1
303,325,3
303,304,1
339,340,1
328,329,1
328,330,1
245,246,1
232,249,1
346,348,0
346,347,1
346,349,0
327,328,3
167,347,1
167,168,1
244,245,1
159,160,0
159,318,1
159,361,1
79,290,3
313,314,1
121,235,1
121,122,0
80,131,1
81,83,1
81,82,1
84,95,0
238,239,1
241,242,1
85,317,1
292,302,1
304,312,1
304,305,3
304,306,1
304,309,3
304,318,3
86,97,1
87,319,1
88,228,1
89,277,1
187,280,3
190,191,1
190,204,1
90,91,1
90,92,1
154,243,3
154,327,1
154,310,1
198,279,1
198,199,1
262,263,1
96,97,1
100,199,1
100,187,3
101,274,1
102,177,3
206,331,1
206,207,1
206,208,1
220,222,3
220,221,1
254,277,1
263,322,0
233,234,1
103,166,3
104,227,1
216,217,1
105,106,1
105,356,1
107,148,3
108,338,1
109,316,1
110,119,1
111,151,1
112,113,0
114,230,1
114,180,3
115,116,1
117,135,1
201,347,1
201,202,3
276,277,1
276,278,1
119,285,1
271,325,1
120,121,1
315,324,1
281,282,1
281,347,1
281,353,3
357,359,1
357,358,1
146,206,1
146,193,1
317,319,1
269,360,0
123,191,1
123,299,3
280,281,0
124,272,0
203,211,3
125,245,1
341,342,0
319,321,3
319,320,1
126,150,0
324,353,3
127,128,1
129,349,0
130,131,1
130,164,1
130,264,1
235,241,3
235,236,1
235,237,0
133,212,1
134,244,1
134,135,1
136,277,1
136,260,1
136,137,1
138,298,0
325,327,1
325,326,1
332,339,1
332,333,0
140,270,1
140,202,3
141,253,1
142,296,1
142,143,1
142,187,1
302,303,1
302,315,1
302,316,3
302,352,1
147,148,1
285,330,1
150,241,3
150,299,1
151,152,1
208,209,1
153,154,1
156,233,1
247,248,1
157,158,1
161,162,0
163,169,0
163,165,1
163,164,1
170,262,1
171,233,1
172,173,1
219,220,1
181,182,1
183,332,1
222,231,1
222,293,3
222,223,0
184,185,1
186,187,1
188,189,3
188,190,1
192,294,0
193,213,1
194,196,1
194,195,1
197,270,1
197,198,1
197,203,1
204,206,3
204,205,1
213,216,1
213,214,1
251,252,1
255,319,1
257,298,1
356,357,3
258,259,3
261,262,1
265,268,1
265,266,1
270,271,1
273,274,3
288,289,3
295,296,1
297,303,1
298,354,1
298,299,1
