id,hours,start,duration
0,64,0,6
1,50,0,5
2,315,0,31
3,306,0,30
4,345,30,34
5,102,0,10
6,194,0,19
7,364,0,36
8,189,0,18
9,188,0,18
10,453,0,45
11,85,0,8
12,169,0,16
13,201,0,20
14,98,11,9
15,120,0,12
16,177,0,17
17,77,45,7
18,71,17,7
19,50,0,5
20,99,0,9
21,112,0,11
22,478,11,47
23,55,58,5
24,52,0,5
25,51,0,5
26,85,0,8
27,58,8,5
28,248,6,24
29,57,0,5
30,375,30,37
31,61,0,6
32,80,0,8
33,71,0,7
34,93,0,9
35,109,0,10
36,50,0,5
37,351,8,35
38,134,0,13
39,191,0,19
40,200,0,20
41,84,0,8
42,88,8,8
43,213,9,21
44,279,45,27
45,134,0,13
46,144,13,14
47,227,5,22
48,52,0,5
49,50,0,5
50,347,5,34
51,76,0,7
52,61,46,6
53,97,52,9
54,76,61,7
55,538,0,53
56,57,0,5
57,203,5,20
58,107,0,10
59,303,10,30
60,454,10,45
61,55,0,5
62,129,61,12
63,94,0,9
64,70,9,7
65,51,0,5
66,185,7,18
67,55,0,5
68,482,19,48
69,128,0,12
70,386,12,38
71,479,0,47
72,54,0,5
73,311,0,31
74,52,31,5
75,96,5,9
76,56,9,5
77,689,30,68
78,50,0,5
79,1466,47,146
80,290,0,29
81,326,64,32
82,57,0,5
83,149,0,14
84,180,14,18
85,889,14,88
86,58,31,5
87,355,31,35
88,339,36,33
89,54,31,5
90,163,36,16
91,138,73,13
92,488,73,48
93,50,0,5
94,134,0,13
95,370,13,37
96,51,63,5
97,96,61,9
98,88,70,8
99,76,45,7
100,338,0,33
101,127,33,12
102,1090,45,109
103,52,45,5
104,59,154,5
105,62,159,6
106,215,159,21
107,70,165,7
108,111,159,11
109,99,45,9
110,112,54,11
111,54,0,5
112,52,18,5
113,388,86,38
114,634,0,63
115,89,55,8
116,338,0,33
117,407,5,40
118,67,86,6
119,237,159,23
120,52,182,5
121,330,182,33
122,220,215,22
123,57,237,5
124,88,237,8
125,132,20,13
126,75,33,7
127,145,84,14
128,53,159,5
129,90,98,9
130,50,107,5
131,764,112,76
132,74,112,7
133,97,188,9
134,568,112,56
135,103,168,10
136,50,168,5
137,103,168,10
138,112,168,11
139,77,179,7
140,71,197,7
141,235,197,23
142,68,220,6
143,578,220,57
144,288,197,28
145,103,215,10
146,173,225,17
147,245,242,24
148,204,98,20
149,68,98,6
150,193,182,19
151,66,201,6
152,428,193,42
153,73,235,7
154,1793,242,179
155,287,235,28
156,54,235,5
157,236,240,23
158,157,240,15
159,334,255,33
160,63,288,6
161,70,170,7
162,61,27,6
163,365,33,36
164,52,69,5
165,279,74,27
166,166,27,16
167,51,43,5
168,123,33,12
169,313,14,31
170,56,45,5
171,53,215,5
172,284,220,28
173,89,248,8
174,123,188,12
175,420,200,42
176,59,200,5
177,194,220,19
178,265,220,26
179,62,220,6
180,582,255,58
181,115,246,11
182,59,220,5
183,245,246,24
184,1151,225,115
185,197,340,19
186,64,0,6
187,59,6,5
188,168,197,16
189,67,263,6
190,67,269,6
191,318,213,31
192,586,263,58
193,399,282,39
194,54,244,5
195,393,197,39
196,58,215,5
197,162,215,16
198,439,231,43
199,371,274,37
200,84,311,8
201,62,319,6
202,198,325,19
203,53,344,5
204,61,274,6
205,111,280,11
206,70,280,7
207,1015,231,101
208,62,332,6
209,88,332,8
210,89,340,8
211,375,338,37
212,52,370,5
213,252,338,25
214,50,319,5
215,237,324,23
216,142,287,14
217,68,301,6
218,735,319,73
219,130,280,13
220,88,324,8
221,50,332,5
222,103,337,10
223,82,293,8
224,140,274,14
225,85,274,8
226,124,311,12
227,102,267,10
228,138,264,13
229,129,277,12
230,290,289,29
231,260,277,26
232,85,303,8
233,140,303,14
234,85,277,8
235,217,344,21
236,111,365,11
237,63,376,6
