predecessor_id,successor_id,type
171,283,1
201,204,1
179,217,0
0,235,1
237,239,1
237,251,0
89,279,1
89,260,3
1,248,1
1,199,1
1,149,1
75,82,1
75,76,3
75,107,1
242,248,1
238,240,1
238,241,1
238,260,1
268,270,1
2,212,1
114,267,1
3,229,1
92,98,1
148,153,1
148,170,0
148,149,1
148,167,3
4,195,1
5,103,3
29,255,1
29,90,1
144,158,1
208,211,1
223,244,3
223,225,1
223,284,1
6,277,3
6,122,3
247,265,1
247,256,3
7,60,1
8,154,3
9,177,1
207,208,1
207,284,1
207,209,1
10,147,1
11,101,3
11,261,1
11,136,1
11,184,3
12,47,1
13,239,1
13,244,1
13,14,1
13,149,1
52,163,1
76,270,1
103,104,1
15,66,1
15,230,1
130,258,1
16,23,1
17,112,1
17,190,1
87,211,3
87,130,1
18,164,1
294,298,3
294,296,1
294,295,0
224,227,3
224,228,1
296,299,1
19,64,3
19,57,3
71,72,1
20,121,0
20,137,1
21,119,1
22,105,1
100,101,1
100,201,1
118,119,3
118,251,3
180,184,1
180,245,3
23,181,1
23,249,1
24,159,1
24,103,1
24,180,3
25,260,1
36,281,3
36,124,3
26,159,1
26,279,3
108,236,3
108,109,3
27,146,0
264,265,1
220,229,0
220,222,1
220,221,1
198,199,3
155,257,1
63,64,1
63,279,1
275,277,1
275,276,3
67,201,1
67,209,3
285,287,1
285,286,1
58,121,1
28,29,3
289,290,1
289,300,1
120,121,1
30,112,3
30,193,1
123,124,1
138,139,1
138,292,1
138,192,0
138,187,1
31,258,1
31,190,1
31,104,1
199,235,1
199,203,3
199,289,1
199,200,1
200,201,1
200,283,1
200,202,1
78,107,3
143,144,1
143,165,1
143,146,1
143,145,1
32,214,1
32,232,1
32,251,1
33,140,1
243,245,1
243,244,1
231,233,1
80,244,1
80,81,1
80,160,1
139,296,1
230,231,1
53,126,0
121,266,1
232,233,3
232,246,1
232,273,1
158,159,1
34,251,1
35,176,3
35,36,0
37,210,1
38,98,1
38,62,3
38,131,1
38,264,0
38,150,1
77,88,1
77,219,1
77,79,1
77,78,1
39,213,0
39,182,1
39,105,1
221,232,1
174,201,1
40,153,1
40,187,0
40,272,0
40,209,3
40,277,1
124,201,1
132,134,1
109,110,3
109,230,1
209,210,1
41,175,1
83,86,1
83,84,1
42,86,1
43,49,1
99,248,1
99,100,1
99,213,3
99,221,0
213,279,1
213,214,3
44,269,1
44,154,1
44,84,1
131,236,3
131,135,1
131,132,1
246,247,1
45,178,3
45,134,0
46,121,1
150,184,1
150,151,1
225,226,1
225,265,1
219,220,1
182,255,1
47,147,1
48,216,3
48,218,1
97,115,1
169,216,1
181,182,3
252,253,1
49,269,1
49,192,1
49,178,1
49,222,1
50,302,0
165,290,1
165,251,1
245,246,1
245,259,3
245,249,3
245,275,3
60,149,1
60,143,1
60,61,1
60,84,1
60,205,1
60,264,1
60,73,3
133,261,1
133,248,1
133,273,1
149,150,3
149,209,0
79,80,1
79,192,1
79,133,1
151,152,1
141,196,1
141,142,1
166,254,0
142,143,1
142,170,1
142,184,1
235,240,3
106,124,0
106,289,1
106,187,1
84,85,1
84,250,1
51,226,3
51,134,3
51,52,1
51,53,3
51,121,1
54,212,1
54,235,1
54,149,1
178,181,3
178,179,0
178,180,3
55,56,0
55,112,1
55,94,0
101,155,0
136,293,1
136,266,1
154,155,3
154,157,1
154,156,3
154,204,3
102,125,1
102,103,1
57,58,1
57,249,3
57,251,0
164,165,3
164,166,3
59,181,1
59,60,1
59,90,3
59,198,1
272,273,3
62,244,0
62,209,1
62,63,1
191,196,1
191,192,1
191,266,1
134,285,1
65,171,1
66,67,1
66,104,3
176,260,1
176,273,3
86,87,0
86,213,1
86,146,1
241,243,1
241,242,1
82,95,1
82,190,1
82,83,1
205,261,1
68,229,1
68,142,1
277,278,3
69,296,3
69,174,1
69,122,3
69,295,3
69,108,1
104,254,1
104,200,3
70,151,1
70,71,1
70,78,3
222,223,1
222,224,1
88,89,1
88,160,1
88,221,1
88,146,1
88,128,1
73,131,1
73,197,1
188,189,1
188,294,1
188,221,1
74,77,1
74,75,1
214,215,1
249,250,1
193,194,1
193,195,1
211,259,1
281,282,1
281,299,3
288,293,1
288,291,1
288,292,3
288,289,1
90,139,1
91,92,1
93,209,1
93,106,3
94,133,1
196,206,1
196,197,1
196,198,1
95,110,1
95,148,3
265,266,1
96,97,0
119,170,1
119,120,1
157,181,1
157,160,3
157,218,1
157,205,1
157,158,1
251,252,1
113,114,1
98,102,3
98,161,1
98,99,0
98,163,3
270,272,3
270,271,1
186,230,3
186,224,1
105,160,0
105,106,1
107,108,0
253,255,3
253,254,1
111,177,1
204,205,1
229,280,1
229,230,3
229,234,1
229,232,1
153,161,3
153,154,1
234,235,1
112,192,1
112,113,1
184,186,1
184,194,1
184,185,1
184,187,1
206,207,1
206,249,3
187,188,3
278,280,1
278,281,3
278,279,3
278,286,1
115,116,1
115,190,1
115,145,1
135,267,1
135,136,0
117,264,1
117,118,1
117,160,1
122,242,1
122,286,1
122,123,1
216,217,1
216,275,1
161,162,0
161,296,0
125,215,1
125,152,1
125,284,3
256,276,1
163,164,1
126,241,1
137,138,1
127,211,3
127,171,1
127,130,1
167,169,1
167,168,1
293,297,3
293,294,1
129,133,1
129,137,0
129,131,3
129,130,1
129,178,1
140,141,1
170,245,1
170,171,3
170,244,1
170,172,1
274,300,1
274,301,1
274,275,1
257,258,1
147,264,1
