predecessor_id,successor_id,type
47,48,3
0,43,1
0,31,1
1,14,1
2,45,1
3,17,1
3,6,1
3,4,0
6,34,1
6,24,1
25,28,1
25,30,3
37,38,1
4,11,0
5,6,3
16,38,1
7,48,0
7,17,1
7,19,0
7,16,1
8,39,1
15,16,1
9,31,1
41,42,1
27,44,1
10,32,1
33,34,1
11,38,1
34,35,3
34,43,1
34,45,1
12,18,1
12,20,3
21,41,0
13,21,1
14,24,1
14,31,1
14,15,1
26,39,1
26,27,1
17,18,1
17,32,1
42,44,0
42,43,1
42,45,1
20,37,1
20,21,1
20,34,1
22,40,1
23,27,3
24,25,1
24,26,1
36,37,1
36,39,1
29,47,1
39,40,1
30,46,1
30,38,1
31,38,1
40,41,1
32,36,1
32,33,1
46,47,1
