id,hours,start,duration
0,64,0,6
1,75,0,7
2,53,0,5
3,314,0,31
4,126,0,12
5,139,0,13
6,152,0,15
7,78,15,7
8,306,0,30
9,57,0,5
10,106,0,10
11,54,0,5
12,198,0,19
13,178,0,17
14,294,0,29
15,632,0,63
16,1061,15,106
17,308,0,30
18,90,30,9
19,318,0,31
20,226,31,22
21,434,0,43
22,757,43,75
23,165,12,16
24,510,0,51
25,90,0,9
26,156,5,15
27,553,0,55
28,92,0,9
29,233,118,23
30,278,0,27
31,164,27,16
32,370,43,37
33,432,43,43
34,89,55,8
35,56,0,5
36,335,5,33
37,127,118,12
38,73,130,7
39,62,0,6
40,69,0,6
41,50,0,5
42,175,0,17
43,154,0,15
44,63,137,6
45,523,143,52
46,180,143,18
47,192,161,19
48,194,0,19
49,104,9,10
50,50,38,5
51,236,0,23
52,62,0,6
53,56,121,5
54,262,126,26
55,109,0,10
56,83,0,8
57,297,0,29
58,147,28,14
59,138,28,13
60,186,0,18
61,115,28,11
62,653,42,65
63,241,42,24
64,199,51,19
65,57,70,5
66,127,0,12
67,161,12,16
68,561,86,56
69,122,0,12
70,221,12,22
71,50,121,5
72,299,126,29
73,505,126,50
74,117,126,11
75,159,0,15
76,53,23,5
77,187,42,18
78,109,60,10
79,315,60,31
80,138,91,13
81,92,104,9
82,139,104,13
83,301,137,30
84,281,167,28
85,395,15,39
86,50,0,5
87,211,0,21
88,50,167,5
89,70,21,7
90,56,53,5
91,140,28,14
92,168,10,16
93,863,118,86
94,50,204,5
95,86,209,8
96,379,137,37
97,51,174,5
98,60,179,6
99,103,179,10
100,111,185,11
101,56,196,5
102,633,6,63
103,63,69,6
104,590,75,59
105,55,176,5
106,64,69,6
107,100,134,10
108,52,144,5
109,56,144,5
110,89,149,8
111,279,172,27
112,171,144,17
113,59,144,5
114,73,189,7
115,97,196,9
116,59,196,5
117,64,201,6
118,723,207,72
119,70,279,7
120,130,286,13
121,348,299,34
122,54,299,5
123,69,75,6
124,321,81,32
125,240,113,24
126,248,143,24
127,62,137,6
128,86,121,8
129,1295,185,129
130,206,129,20
131,56,149,5
132,173,154,17
133,152,130,15
134,104,50,10
135,85,70,8
136,120,78,12
137,218,176,21
138,183,143,18
139,75,143,7
140,53,217,5
141,130,149,13
142,549,201,54
143,157,255,15
144,57,255,5
145,261,255,26
146,108,255,10
147,145,251,14
148,59,260,5
149,51,265,5
150,136,265,13
151,123,278,12
152,147,290,14
153,183,304,18
154,255,322,25
155,70,347,7
