id,hours,start,duration
0,166,0,16
1,169,0,16
2,592,0,59
3,516,0,51
4,197,0,19
5,136,0,13
6,365,0,36
7,51,0,5
8,352,0,35
9,62,0,6
10,76,0,7
11,50,13,5
12,164,0,16
13,59,0,5
14,116,0,11
15,884,0,88
16,50,0,5
17,50,0,5
18,80,0,8
19,81,0,8
20,51,0,5
21,1244,16,124
22,154,140,15
23,60,0,6
24,94,0,9
25,145,9,14
26,57,9,5
27,82,0,8
28,78,0,7
29,478,0,47
30,54,36,5
31,289,0,28
32,51,5,5
33,56,0,5
34,996,0,99
35,50,0,5
36,64,0,6
37,429,0,42
38,51,0,5
39,55,35,5
40,67,0,6
41,79,0,7
42,211,41,21
43,96,0,9
44,89,0,8
45,144,0,14
46,134,0,13
47,446,0,44
48,211,16,21
49,237,0,23
50,54,28,5
51,91,0,9
52,139,0,13
53,113,5,11
54,134,0,13
55,60,0,6
56,100,0,10
57,82,0,8
58,60,6,6
59,277,0,27
60,57,6,5
61,144,0,14
62,128,0,12
63,124,14,12
64,51,7,5
65,174,7,17
66,82,0,8
67,50,3,5
68,116,14,11
69,53,25,5
70,67,0,6
71,57,62,5
72,231,62,23
73,150,0,15
74,119,0,11
75,113,0,11
76,70,0,7
77,161,6,16
78,183,0,18
79,132,18,13
80,246,8,24
81,910,0,91
82,51,8,5
83,190,0,19
84,151,19,15
85,192,0,19
86,1185,33,118
87,408,0,40
88,73,40,7
89,380,0,38
90,53,38,5
91,266,0,26
92,697,62,69
93,76,0,7
94,263,0,26
95,96,7,9
96,425,0,42
97,289,28,28
98,260,0,26
99,178,0,17
100,274,0,27
101,110,0,11
102,197,0,19
103,139,19,13
104,87,0,8
105,55,0,5
106,367,14,36
107,139,0,13
108,130,5,13
109,154,18,15
110,315,0,31
111,91,31,9
112,59,0,5
113,158,18,15
114,50,0,5
115,233,0,23
116,50,23,5
117,54,13,5
118,57,4,5
119,58,0,5
120,50,7,5
121,55,33,5
122,172,0,17
123,432,38,43
124,403,10,40
125,71,0,7
126,107,71,10
127,105,0,10
128,99,56,9
129,62,36,6
130,63,42,6
131,123,42,12
132,84,48,8
133,65,44,6
134,291,50,29
135,70,0,7
136,709,7,70
137,65,42,6
138,272,37,27
139,230,64,23
140,733,87,73
141,53,160,5
142,392,131,39
143,82,170,8
144,81,0,8
145,78,37,7
146,68,44,6
147,339,0,33
148,280,0,28
149,153,28,15
150,90,0,9
151,148,9,14
152,55,18,5
153,76,0,7
154,206,44,20
155,53,7,5
156,89,7,8
157,310,0,31
158,446,0,44
159,78,19,7
160,62,11,6
161,584,17,58
162,269,75,26
163,108,19,10
164,93,8,9
165,139,8,13
166,259,17,25
167,175,42,17
168,111,5,11
169,247,16,24
170,79,40,7
171,101,81,10
172,51,91,5
173,944,96,94
174,72,7,7
175,253,14,25
176,613,0,61
177,52,61,5
178,85,61,8
179,246,42,24
180,84,13,8
181,129,21,12
182,251,50,25
183,145,75,14
184,440,89,44
185,54,89,5
186,225,89,22
187,89,111,8
188,264,89,26
189,141,111,14
190,199,133,19
191,154,0,15
192,673,15,67
193,381,82,38
194,72,36,7
195,65,43,6
196,831,49,83
197,80,132,8
198,244,82,24
199,300,106,30
200,79,43,7
201,261,38,26
202,79,94,7
203,181,101,18
204,75,94,7
205,382,119,38
206,1400,94,140
207,123,119,12
208,90,131,9
209,63,131,6
210,188,131,18
211,198,149,19
212,76,101,7
213,251,108,25
214,98,94,9
215,355,0,35
216,107,16,10
217,58,133,5
218,316,107,31
219,51,107,5
220,113,138,11
221,53,149,5
222,52,138,5
223,91,9,9
224,158,0,15
225,61,26,6
226,51,0,5
227,52,0,5
228,191,5,19
229,58,89,5
230,956,24,95
231,866,89,86
232,50,119,5
233,911,124,91
234,290,124,29
235,50,153,5
236,121,158,12
237,159,9,15
238,58,9,5
239,69,9,6
240,172,26,17
241,84,89,8
242,221,234,22
243,518,97,51
244,304,89,30
245,471,43,47
246,1322,28,132
247,429,90,42
248,213,168,21
249,448,160,44
250,154,204,15
251,93,175,9
252,131,90,13
253,129,103,12
254,217,115,21
255,488,103,48
256,947,184,94
257,57,160,5
258,244,59,24
259,64,256,6
260,310,256,31
261,155,124,15
262,300,102,30
263,105,160,10
264,92,170,9
265,66,28,6
266,50,34,5
267,508,66,50
268,1377,0,137
269,57,137,5
270,327,110,32
271,188,142,18
272,50,142,5
273,86,137,8
274,81,0,8
275,72,8,7
276,107,0,10
277,96,10,9
278,151,184,15
279,112,184,11
280,50,195,5
281,235,184,23
282,60,201,6
283,113,207,11
284,70,90,7
285,52,210,5
286,77,215,7
287,65,215,6
288,371,14,37
289,53,90,5
290,55,137,5
291,792,154,79
292,69,97,6
293,56,103,5
294,194,108,19
295,62,108,6
296,105,142,10
297,77,152,7
298,141,219,14
299,97,233,9
300,58,127,5
301,89,95,8
302,52,127,5
303,86,159,8
304,187,108,18
305,343,175,34
306,57,44,5
307,296,90,29
308,61,97,6
309,77,103,7
310,119,106,11
311,51,117,5
312,203,278,20
313,86,133,8
314,243,221,24
315,307,245,30
316,599,275,59
317,111,275,11
318,179,103,17
319,77,120,7
320,50,49,5
321,62,221,6
322,400,221,40
323,162,261,16
324,161,227,16
325,119,55,11
326,54,222,5
327,149,153,14
328,227,167,22
329,296,167,29
330,51,196,5
331,97,167,9
332,171,227,17
333,564,188,56
334,171,244,17
335,300,277,30
336,197,176,19
337,797,176,79
338,156,255,15
339,50,191,5
340,52,196,5
341,280,201,28
342,103,244,10
343,60,254,6
344,57,254,5
345,366,254,36
346,59,290,5
347,580,290,58
348,382,348,38
349,101,386,10
350,57,260,5
351,51,259,5
352,98,264,9
353,67,295,6
354,51,301,5
355,51,306,5
356,532,264,53
357,88,254,8
358,161,254,16
359,281,270,28
360,118,262,11
361,67,262,6
362,1037,270,103
363,273,290,27
364,417,301,41
365,251,348,25
366,50,176,5
367,82,273,8
368,83,281,8
369,62,248,6
370,77,254,7
371,664,254,66
372,414,396,41
373,120,437,12
374,115,449,11
375,88,441,8
376,75,137,7
377,108,144,10
378,56,265,5
379,93,144,9
380,286,153,28
381,102,153,10
382,88,153,8
383,138,144,13
384,68,151,6
385,65,157,6
386,71,298,7
387,52,305,5
388,57,310,5
389,52,0,5
390,55,48,5
391,119,229,11
392,74,240,7
393,63,320,6
394,101,9,10
395,55,165,5
396,257,0,25
397,105,0,10
398,242,44,24
399,67,298,6
