predecessor_id,successor_id,type
46,106,3
46,145,1
80,131,1
80,177,1
0,67,1
1,91,1
99,175,3
179,185,1
179,186,3
179,180,1
179,181,1
93,111,1
93,94,1
93,96,1
58,97,1
58,61,1
58,59,1
2,119,0
2,93,1
2,37,1
2,59,3
130,133,1
130,132,1
130,134,0
151,152,1
3,90,3
3,37,1
3,64,3
129,131,1
129,130,0
4,85,1
5,53,1
102,175,1
102,118,1
102,134,1
62,180,3
6,120,1
68,158,1
68,82,1
7,133,1
7,81,1
8,94,0
164,166,1
164,165,1
9,133,1
10,154,1
10,41,0
103,176,1
169,174,1
167,170,3
167,168,1
167,169,1
167,171,1
11,109,1
11,98,0
11,122,0
139,145,1
139,143,1
12,25,1
12,160,1
152,156,1
152,153,1
13,170,1
13,188,1
13,174,1
14,128,3
14,82,1
15,128,3
171,173,3
16,153,1
16,172,1
126,176,1
115,150,1
115,119,1
115,118,0
59,60,1
59,155,3
59,82,1
59,64,1
59,109,1
59,177,1
17,25,1
17,85,1
75,79,1
75,84,3
75,77,1
75,109,1
75,78,1
18,125,1
154,155,1
89,147,1
104,148,1
104,106,0
104,165,1
104,142,1
19,74,1
19,128,1
65,153,3
47,51,3
47,49,1
20,69,1
20,35,1
20,66,3
183,184,1
165,175,1
55,94,3
55,57,1
32,49,1
32,84,1
21,172,0
120,121,1
123,125,1
160,162,1
181,182,1
181,183,1
22,67,1
22,49,0
166,188,1
166,167,1
166,172,1
76,79,3
76,143,0
76,85,1
48,82,3
48,120,1
48,66,1
48,183,1
146,147,1
188,189,3
78,98,3
78,82,1
78,118,1
23,56,1
41,132,1
41,134,1
24,165,1
91,92,1
87,88,1
88,90,1
88,89,1
88,149,1
36,110,1
26,91,1
26,159,1
63,180,1
79,156,1
79,80,1
79,188,1
27,156,1
27,51,1
27,125,1
81,105,1
81,177,1
28,187,3
155,166,1
155,157,1
30,177,1
101,102,3
101,109,1
101,104,1
101,103,1
82,124,1
82,163,1
112,150,1
29,30,1
128,135,0
128,129,1
108,163,1
140,141,1
140,158,1
140,155,1
140,142,1
50,108,1
72,73,1
72,74,1
31,32,1
31,105,1
117,186,1
117,145,1
61,62,3
61,63,1
95,117,1
95,132,1
95,176,1
33,110,1
33,124,3
159,186,1
159,160,0
159,161,1
159,163,0
34,187,1
34,107,1
34,147,1
90,131,1
90,91,3
186,187,3
186,188,1
35,36,1
86,87,1
143,144,1
84,176,1
84,188,1
37,156,1
106,177,1
106,133,1
106,167,1
106,157,1
135,136,1
135,137,1
64,65,1
64,129,1
74,81,3
74,76,1
74,75,1
74,83,1
162,181,1
162,177,1
107,185,1
107,108,1
38,138,1
38,78,3
38,60,1
39,136,0
39,187,3
39,89,1
145,146,1
145,148,1
40,157,1
40,188,1
40,41,1
137,140,1
49,114,1
49,50,1
42,89,1
114,117,1
114,116,1
114,115,1
127,128,0
43,105,1
43,157,1
96,141,1
96,97,1
85,98,1
85,86,3
44,83,1
51,185,3
51,52,1
119,120,1
119,122,1
45,46,1
45,47,1
45,48,1
53,119,1
53,58,1
53,77,1
53,88,1
92,93,1
92,144,1
92,100,3
92,95,1
121,175,1
125,138,3
125,127,1
125,126,1
54,55,1
138,149,1
138,140,1
138,139,1
98,99,1
110,148,3
100,107,0
100,101,3
100,105,1
56,131,1
56,175,3
122,123,1
122,124,1
57,58,1
150,175,1
150,151,1
150,154,1
109,185,1
109,133,1
109,116,1
109,110,0
175,176,1
66,186,3
67,98,1
67,68,1
163,164,1
111,112,1
69,113,1
69,70,0
71,72,0
158,159,1
113,114,1
178,179,1
