predecessor_id,successor_id,type
0,108,1
94,123,1
169,170,3
1,36,1
2,25,1
3,109,3
4,180,1
70,177,1
121,134,1
5,120,0
80,158,1
150,151,1
6,17,1
61,63,3
7,73,1
175,176,0
175,182,1
77,78,1
8,31,3
9,122,3
163,164,1
145,179,1
145,146,1
145,156,1
10,58,1
10,166,1
185,186,3
11,172,1
23,98,1
12,31,1
12,181,1
137,148,1
13,47,1
153,159,0
14,146,1
14,93,1
15,114,1
113,114,1
16,40,1
64,138,1
64,65,1
17,164,1
39,157,1
39,183,0
39,123,1
39,73,1
76,77,3
18,70,0
19,124,1
20,34,0
96,98,0
174,177,3
174,181,1
174,175,1
21,62,1
21,139,0
147,148,1
48,56,1
48,139,1
48,132,1
48,49,0
143,144,3
22,23,3
25,165,1
24,25,1
134,151,1
138,178,1
138,139,1
138,175,0
118,119,1
26,56,0
146,149,1
146,147,1
146,155,1
27,157,1
100,101,1
28,161,1
29,177,1
30,35,0
65,160,3
65,91,1
33,34,3
31,51,1
82,108,1
144,145,1
144,152,1
32,33,1
32,119,1
92,102,1
35,44,0
36,137,1
36,84,1
37,59,1
38,39,3
103,104,1
40,102,1
40,182,1
41,43,1
42,43,3
179,180,1
44,72,1
44,55,3
136,137,1
136,138,1
45,97,3
45,84,0
149,150,3
141,167,0
129,159,1
46,117,1
46,124,1
72,130,1
72,73,1
184,185,1
91,92,1
47,171,1
47,48,3
99,136,1
99,100,3
99,105,1
50,127,3
50,106,1
51,61,1
114,115,1
159,160,1
162,163,1
111,119,1
111,182,1
52,182,1
86,178,0
53,123,1
63,64,1
63,123,1
56,110,1
54,100,1
55,56,1
168,169,3
57,167,1
106,174,1
106,138,1
60,62,1
60,61,1
79,80,3
79,150,3
79,126,0
167,168,1
66,130,1
67,159,1
177,178,1
68,164,3
68,166,0
152,154,0
152,153,1
69,70,3
84,156,0
107,108,1
101,103,1
101,102,1
71,72,1
74,165,1
75,79,3
75,76,1
117,125,1
117,118,1
81,82,1
81,166,0
83,164,1
83,84,3
105,106,1
105,107,1
85,86,0
87,139,1
88,89,0
178,179,1
90,91,1
93,94,1
95,96,1
95,154,3
97,120,1
97,125,1
98,99,3
122,146,1
109,110,1
109,111,1
112,113,1
112,137,1
116,117,3
120,121,1
120,122,1
123,164,3
126,165,1
170,171,1
128,129,1
130,158,1
131,144,3
133,134,1
133,186,1
135,136,1
140,141,0
142,157,1
142,143,1
158,159,1
161,162,3
165,167,3
165,166,1
172,174,1
172,173,3
183,184,0
