predecessor_id,successor_id,type
0,84,1
0,30,1
1,47,3
117,122,1
117,120,3
117,121,1
2,27,1
2,102,1
55,56,1
3,95,1
3,121,1
43,45,1
74,116,1
4,18,1
4,77,3
32,110,1
5,62,1
5,32,1
6,117,3
7,80,1
8,28,0
8,20,1
92,100,3
92,97,1
54,109,1
54,55,1
95,124,1
9,72,1
9,110,1
10,54,1
11,44,1
80,86,3
80,83,1
91,92,3
91,98,3
91,120,1
91,107,1
38,121,1
81,82,1
81,96,1
81,88,1
81,85,1
94,95,1
12,19,3
12,28,1
12,89,1
12,115,1
13,38,3
13,16,1
14,105,1
71,119,1
15,49,3
15,85,1
96,101,3
17,61,1
93,96,1
93,94,1
106,108,1
106,107,1
75,114,1
75,79,1
69,70,1
69,73,1
108,122,1
108,109,1
89,99,1
16,53,1
16,17,1
44,63,0
44,119,1
18,27,1
18,36,1
70,71,1
19,83,1
19,93,1
49,123,1
76,77,1
76,87,1
20,61,1
46,59,1
46,122,1
46,52,1
21,98,1
21,104,1
21,40,1
22,120,1
23,104,3
24,86,0
88,89,1
25,94,1
26,112,1
27,62,1
27,113,1
62,63,1
62,70,1
45,46,1
28,29,3
56,122,1
72,73,1
68,69,3
68,72,1
83,84,3
83,104,1
67,68,3
98,99,1
30,82,0
102,103,3
31,100,1
31,32,0
33,56,1
34,117,1
101,104,1
101,102,3
101,121,1
78,111,1
78,118,1
35,53,1
66,67,0
66,90,3
36,86,1
36,84,1
37,68,3
37,38,1
39,72,1
40,88,3
60,97,1
85,120,3
85,97,1
41,64,1
122,123,1
73,74,1
73,75,1
73,76,1
105,106,3
42,44,1
42,43,1
64,65,1
47,119,1
48,49,1
48,121,1
77,78,1
79,80,0
79,81,3
50,124,1
51,52,0
104,105,1
87,88,1
53,54,3
53,120,1
57,58,1
65,66,1
59,60,1
90,91,1
90,93,3
90,118,1
61,62,1
61,64,1
111,112,3
114,115,1
116,124,0
116,117,1
116,119,1
116,118,1
