predecessor_id,successor_id,type
0,2,1
1,50,3
1,53,1
30,49,1
30,45,1
2,31,1
2,24,1
21,28,1
16,17,1
7,44,1
22,23,0
4,47,3
4,18,1
4,48,1
3,4,0
3,34,1
3,54,1
36,37,3
26,32,1
5,33,1
6,7,1
6,9,1
39,51,3
39,44,1
8,12,1
8,29,0
8,9,1
9,34,1
35,36,1
35,38,1
10,27,1
10,42,0
25,27,1
25,52,1
25,26,0
32,45,1
41,53,3
46,47,3
46,52,1
11,28,1
12,24,1
13,43,1
13,23,1
42,43,1
42,44,1
42,48,1
42,45,1
42,53,0
42,46,1
14,34,1
14,26,1
48,50,1
48,49,3
29,30,1
29,33,1
29,31,1
29,32,1
33,44,3
24,39,3
24,25,1
15,16,1
15,18,1
15,36,3
15,44,1
38,42,1
38,39,1
38,40,1
38,41,1
19,52,1
28,29,3
20,21,1
20,22,1
20,24,1
20,41,1
34,35,1
