id,hours,start,duration
0,76,0,7
1,225,0,22
2,92,0,9
3,286,0,28
4,388,0,38
5,84,0,8
6,180,0,18
7,296,0,29
8,57,0,5
9,380,0,38
10,174,0,17
11,53,0,5
12,210,0,21
13,185,0,18
14,73,0,7
15,273,0,27
16,123,0,12
17,50,0,5
18,96,0,9
19,50,0,5
20,228,0,22
21,50,0,5
22,76,0,7
23,159,0,15
24,338,0,33
25,93,0,9
26,83,0,8
27,62,0,6
28,56,0,5
29,255,0,25
30,98,0,9
31,81,0,8
32,189,0,18
33,56,0,5
34,117,0,11
35,171,0,17
36,188,0,18
37,54,0,5
38,78,5,7
39,325,0,32
40,143,0,14
41,62,0,6
42,150,0,15
43,105,0,10
44,89,0,8
45,129,0,12
46,110,0,11
47,221,0,22
48,82,0,8
49,463,0,46
50,146,32,14
51,127,0,12
52,962,0,96
53,333,0,33
54,89,0,8
55,56,18,5
56,121,27,12
57,131,29,13
58,50,0,5
59,51,5,5
60,77,0,7
61,50,46,5
62,58,7,5
63,67,0,6
64,275,6,27
65,72,0,7
66,301,0,30
67,52,0,5
68,244,5,24
69,50,5,5
70,50,0,5
71,657,0,65
72,192,17,19
73,61,17,6
74,596,7,59
75,77,5,7
76,500,0,50
77,52,50,5
78,485,0,48
79,55,0,5
80,79,5,7
81,50,0,5
82,422,0,42
83,50,42,5
84,146,0,14
85,330,14,33
86,50,14,5
87,62,0,6
88,59,6,5
89,103,0,10
90,51,10,5
91,51,8,5
92,578,0,57
93,651,0,65
94,50,5,5
95,56,33,5
96,218,0,21
97,130,0,13
98,652,0,65
99,55,65,5
100,209,29,20
101,76,49,7
102,608,30,60
103,601,9,60
104,50,69,5
105,181,69,18
106,62,23,6
107,331,69,33
108,320,102,32
109,173,12,17
110,80,8,8
111,428,23,42
112,71,8,7
113,81,0,8
114,444,8,44
115,133,52,13
116,111,57,11
117,66,8,6
118,89,14,8
119,102,11,10
120,58,0,5
121,59,66,5
122,317,48,31
123,151,22,15
124,92,8,9
125,141,5,14
126,180,19,18
127,59,19,5
128,50,33,5
129,152,0,15
130,58,41,5
131,55,46,5
132,103,29,10
133,204,17,20
134,125,0,12
135,51,0,5
136,82,5,8
137,98,0,9
138,74,5,7
139,194,10,19
140,217,29,21
141,52,33,5
142,64,10,6
143,148,38,14
144,82,0,8
145,141,0,14
146,103,14,10
147,464,24,46
148,261,0,26
149,135,19,13
150,73,32,7
151,260,12,26
152,420,0,42
153,94,42,9
154,168,37,16
155,60,53,6
156,481,11,48
157,349,19,34
158,64,53,6
159,97,5,9
160,386,14,38
161,82,0,8
162,649,42,64
163,118,0,11
164,90,29,9
165,56,38,5
166,332,38,33
167,257,8,25
168,68,33,6
169,116,39,11
170,77,39,7
171,50,33,5
172,53,45,5
173,105,0,10
174,99,10,9
175,57,19,5
176,444,24,44
177,91,38,9
178,194,38,19
179,50,57,5
180,78,62,7
181,54,69,5
182,444,10,44
183,65,54,6
184,78,69,7
185,82,16,8
186,144,29,14
187,160,59,16
188,50,65,5
189,107,6,10
190,128,50,12
191,139,12,13
192,57,50,5
193,54,25,5
194,112,59,11
195,62,70,6
196,58,57,5
197,131,0,13
198,56,11,5
199,97,16,9
200,152,19,15
201,87,75,8
202,163,75,16
203,51,83,5
204,678,91,67
205,96,83,9
206,149,158,14
207,176,91,17
208,285,91,28
209,210,172,21
210,58,0,5
211,56,70,5
212,140,70,14
213,76,84,7
214,855,91,85
215,52,91,5
216,266,84,26
217,71,84,7
218,209,75,20
219,461,95,46
220,121,84,12
221,51,153,5
222,227,84,22
223,481,70,48
224,211,75,21
225,53,75,5
226,137,96,13
227,126,96,12
228,603,70,60
229,56,84,5
230,1086,89,108
231,157,89,15
232,92,118,9
233,79,96,7
234,189,103,18
235,438,121,43
236,50,121,5
237,90,103,9
238,464,103,46
239,280,103,28
240,65,131,6
241,339,137,33
242,65,137,6
243,222,170,22
244,114,192,11
245,96,102,9
246,110,100,11
247,147,41,14
248,62,49,6
249,84,55,8
250,202,55,20
251,53,75,5
252,269,80,26
253,84,106,8
254,320,17,32
255,170,49,17
256,282,38,28
257,112,66,11
258,51,44,5
259,130,89,13
260,126,66,12
261,116,102,11
262,66,113,6
263,241,49,24
264,111,49,11
265,1278,60,127
266,58,60,5
267,71,111,7
268,73,118,7
269,184,107,18
270,51,125,5
271,113,125,11
272,66,118,6
273,52,110,5
274,368,176,36
275,241,212,24
276,116,108,11
277,102,176,10
278,70,186,7
279,51,193,5
280,134,180,13
281,450,193,45
282,60,186,6
283,111,193,11
284,50,204,5
285,150,189,15
286,134,204,13
287,192,0,19
288,76,51,7
289,102,90,10
