predecessor_id,successor_id,type
0,216,1
112,113,1
47,89,0
126,167,1
160,186,1
160,161,1
160,162,1
183,190,1
156,157,1
62,63,1
62,141,1
1,183,3
2,189,1
150,181,3
3,37,1
3,145,1
4,125,1
5,98,1
125,130,1
125,126,1
67,68,1
168,210,1
168,169,1
6,224,1
7,132,1
111,112,3
8,9,1
10,11,1
12,162,1
13,47,3
91,228,1
14,129,3
132,134,1
15,64,1
16,20,3
17,208,3
63,160,1
148,149,1
216,217,3
18,204,1
189,190,1
19,151,1
20,173,1
20,146,0
52,178,3
174,215,1
21,214,1
95,188,0
25,88,1
22,49,1
169,180,1
169,200,3
23,111,1
186,205,1
186,188,3
186,187,3
24,25,1
50,205,1
187,202,1
26,106,3
167,168,1
167,170,1
27,71,3
28,223,1
29,61,3
149,152,1
149,150,1
196,200,1
196,197,1
110,111,1
30,70,1
31,192,1
35,147,1
32,71,0
33,151,1
166,167,1
166,171,1
131,132,1
131,133,1
54,70,3
190,191,3
190,203,1
34,35,1
37,57,1
37,149,1
36,37,0
130,131,1
38,181,1
38,99,1
39,53,0
40,48,0
41,59,1
42,137,1
197,198,3
197,199,3
43,107,1
118,119,3
118,137,1
118,212,1
44,90,1
44,179,1
45,147,1
46,110,1
46,47,3
46,169,1
188,189,1
152,154,1
152,153,1
48,160,3
49,50,0
49,160,3
49,54,1
51,52,1
157,160,3
53,54,1
55,186,1
56,209,0
82,119,0
82,189,0
58,169,0
147,148,1
147,151,1
60,223,1
61,62,3
73,142,0
73,97,1
65,212,1
65,161,0
65,200,1
99,122,3
113,114,1
113,189,1
66,67,1
134,135,3
134,138,1
69,198,1
195,196,1
200,201,1
72,73,1
74,111,3
144,145,3
144,160,0
75,167,1
75,221,1
97,99,1
97,98,3
76,78,1
76,212,1
76,77,1
103,198,1
164,165,0
153,222,0
191,192,0
191,193,1
79,214,3
80,215,1
80,128,1
81,82,1
83,127,0
84,182,0
215,216,1
85,195,1
86,207,1
87,211,1
88,99,1
88,219,3
90,91,1
92,184,1
93,223,1
225,226,1
94,95,1
193,195,3
193,194,3
119,222,3
165,166,1
96,97,1
100,191,1
100,101,1
117,118,1
102,103,1
104,174,1
105,106,1
105,181,1
105,107,1
108,126,1
154,174,3
127,128,1
109,110,3
109,216,1
171,172,0
202,206,1
115,126,1
116,117,3
120,215,3
121,123,1
121,129,1
121,122,1
124,127,3
124,125,1
203,204,3
129,137,1
129,130,1
129,136,1
139,169,1
140,141,1
143,144,1
146,147,1
155,156,1
158,197,1
159,160,0
163,164,1
173,174,1
175,183,1
176,183,1
177,178,1
179,229,1
180,181,1
182,183,1
185,186,1
207,208,1
211,212,1
211,213,1
214,215,1
218,219,1
220,221,3
222,223,3
224,225,1
227,228,3
229,230,1
