predecessor_id,successor_id,type
16,22,1
92,117,1
59,61,3
59,97,1
67,107,1
60,106,1
28,63,1
28,79,3
0,98,1
82,119,1
1,5,1
1,15,1
118,119,1
2,72,1
2,58,0
2,17,1
33,44,1
33,56,3
3,102,1
4,49,1
5,12,1
5,55,3
40,93,0
40,47,3
40,41,1
53,115,1
95,116,3
6,67,1
6,17,1
6,42,1
6,13,1
6,44,1
46,77,0
46,48,1
46,112,1
46,83,1
34,68,1
34,35,1
34,43,1
34,49,1
81,82,1
81,107,1
81,85,1
18,23,3
18,74,1
109,111,1
101,103,3
101,102,1
61,92,1
61,115,1
61,78,1
61,76,0
61,99,1
77,107,0
77,117,1
77,79,1
102,108,1
7,42,1
7,49,3
8,10,0
8,43,3
8,83,1
9,68,3
10,96,3
10,97,1
10,89,1
10,99,1
32,38,3
32,33,1
32,36,1
32,70,1
32,34,1
103,106,1
11,62,1
11,70,1
74,75,1
83,107,1
83,84,1
12,119,0
12,102,1
87,111,1
87,113,0
66,67,0
66,74,1
14,21,1
36,45,0
36,37,1
41,106,0
41,114,1
41,97,1
41,42,1
75,86,3
75,78,1
64,115,1
76,80,0
76,77,1
15,16,1
96,116,1
37,51,1
37,74,1
37,69,1
88,96,1
88,91,1
89,90,1
17,52,3
17,18,1
62,98,1
62,69,1
91,101,3
91,92,3
72,81,1
93,96,1
93,94,1
93,97,0
93,95,1
19,109,0
100,101,1
100,104,1
20,48,1
20,52,1
65,68,1
65,66,1
65,98,1
21,77,1
21,67,1
21,64,1
39,40,1
39,55,1
39,56,1
22,65,3
22,23,1
43,51,1
24,25,1
24,37,3
26,30,1
26,41,1
45,46,3
45,50,1
27,28,1
29,65,1
29,30,1
29,47,1
44,45,1
44,100,1
47,91,1
47,48,3
47,79,1
49,58,1
71,72,3
71,112,1
105,114,1
50,80,1
50,69,1
51,57,3
51,103,1
51,108,0
31,39,1
31,32,1
52,53,1
52,85,3
68,83,1
68,95,1
68,81,1
68,122,1
68,109,1
54,61,1
121,123,1
121,122,3
117,121,1
117,118,3
117,120,1
106,107,1
106,118,1
106,110,1
55,71,1
73,74,1
73,76,1
56,123,1
57,111,1
57,94,3
80,81,0
80,83,1
108,112,1
108,113,1
108,110,1
108,109,1
58,96,1
58,59,1
58,60,3
58,62,1
86,87,3
86,88,1
86,93,1
86,89,1
112,116,1
63,65,1
63,64,1
69,79,1
69,113,1
69,99,1
69,109,0
70,71,1
70,73,1
98,100,1
98,105,3
98,99,1
114,115,1
114,116,1
114,117,1
