predecessor_id,successor_id,type
0,121,1
1,76,1
2,128,3
2,3,1
2,79,1
60,61,1
61,81,0
61,102,0
61,62,1
13,86,3
13,89,1
34,35,3
34,62,1
3,29,1
3,30,3
3,99,3
105,106,1
122,123,1
74,88,1
74,75,1
26,37,1
26,83,1
26,27,1
4,22,1
58,59,1
58,69,0
79,80,1
5,130,1
62,64,3
71,104,1
47,126,3
47,105,1
108,122,1
85,86,1
46,48,1
46,47,1
6,75,1
7,37,3
7,59,3
7,115,3
94,95,1
66,114,1
66,100,1
35,38,1
35,75,1
113,114,1
90,105,3
90,103,0
8,127,1
8,69,1
8,26,1
76,121,1
76,129,3
111,112,1
111,115,1
40,87,1
40,95,0
19,76,0
19,81,1
19,74,1
19,55,1
9,15,1
9,32,3
9,20,0
70,77,3
70,79,1
70,71,0
70,72,1
70,118,1
73,76,1
73,74,1
112,113,3
96,97,3
10,47,1
10,50,1
115,116,3
22,25,1
11,21,3
11,24,1
12,87,1
12,13,1
116,119,1
116,121,3
116,125,1
116,118,1
53,101,1
53,64,1
53,55,1
43,47,1
43,59,3
43,44,1
14,126,1
14,16,1
14,88,1
51,89,1
51,52,1
15,106,3
15,62,1
17,127,1
17,106,1
17,56,1
17,95,1
17,49,3
64,65,1
64,85,3
18,30,3
18,19,1
54,73,1
55,124,1
55,100,1
55,68,1
55,78,1
55,114,1
20,29,1
20,85,3
20,99,3
21,54,1
21,55,1
21,22,0
36,83,1
65,66,1
102,104,1
102,103,3
27,125,1
52,67,3
52,53,1
52,54,1
52,57,1
56,77,1
56,129,1
48,59,0
128,129,1
23,24,1
25,87,1
25,113,3
25,34,3
25,26,1
25,48,1
49,125,1
28,49,1
57,110,1
57,58,1
37,116,1
37,38,1
72,73,1
30,35,1
31,94,0
33,37,1
33,34,1
33,36,3
59,60,1
59,63,0
44,85,1
44,90,3
80,102,1
119,120,1
69,70,1
39,40,1
39,113,3
78,79,1
41,93,1
42,43,1
45,49,1
45,46,1
95,98,1
95,96,1
121,124,3
121,122,1
104,107,1
104,105,1
81,98,1
81,82,1
81,83,1
84,87,1
84,85,0
107,108,1
50,84,1
50,56,1
50,51,1
89,119,1
89,107,3
89,117,1
89,90,1
91,92,3
125,126,1
93,94,1
99,101,1
99,100,1
99,102,1
109,110,1
109,111,1
109,117,0
127,128,1
