id,hours,start,duration
0,140,0,14
1,50,0,5
2,394,0,39
3,76,0,7
4,86,0,8
5,381,0,38
6,264,0,26
7,52,0,5
8,51,0,5
9,388,0,38
10,137,0,13
11,215,0,21
12,1269,0,126
13,56,0,5
14,591,0,59
15,66,0,6
16,62,0,6
17,99,0,9
18,106,0,10
19,124,10,12
20,57,0,5
21,111,5,11
22,214,0,21
23,67,0,6
24,119,0,11
25,111,11,11
26,79,11,7
27,52,0,5
28,408,0,40
29,901,0,90
30,64,0,6
31,51,6,5
32,175,22,17
33,263,0,26
34,1159,0,115
35,224,0,22
36,120,0,12
37,437,0,43
38,197,0,19
39,61,0,6
40,50,0,5
41,68,0,6
42,51,0,5
43,105,0,10
44,50,0,5
45,71,0,7
46,496,0,49
47,540,0,54
48,159,49,15
49,267,0,26
50,604,0,60
51,332,0,33
52,58,0,5
53,86,0,8
54,291,0,29
55,103,0,10
56,212,0,21
57,70,0,7
58,53,0,5
59,58,0,5
60,239,19,23
61,159,0,15
62,799,0,79
63,135,54,13
64,487,67,48
65,186,0,18
66,130,0,13
67,360,13,36
68,50,0,5
69,130,0,13
70,117,5,11
71,50,10,5
72,86,10,8
73,188,0,18
74,197,0,19
75,251,0,25
76,282,0,28
77,90,49,9
78,50,5,5
79,58,0,5
80,783,0,78
81,65,5,6
82,92,11,9
83,358,0,35
84,55,0,5
85,50,0,5
86,203,5,20
87,76,25,7
88,118,25,11
89,246,0,24
90,117,13,11
91,88,0,8
92,249,11,24
93,1609,0,160
94,653,0,65
95,50,0,5
96,85,0,8
97,339,54,33
98,602,0,60
99,401,0,40
100,179,40,17
101,50,0,5
102,301,0,30
103,147,30,14
104,89,30,8
105,51,25,5
106,216,38,21
107,178,0,17
108,79,0,7
109,52,7,5
110,610,12,61
111,62,67,6
112,60,7,6
113,101,0,10
114,112,5,11
115,281,7,28
116,221,49,22
117,51,71,5
118,87,0,8
119,52,54,5
120,84,0,8
121,55,5,5
122,53,0,5
123,66,5,6
124,179,11,17
125,81,0,8
126,58,8,5
127,238,0,23
128,56,21,5
129,54,26,5
130,150,31,15
131,70,0,7
132,182,8,18
133,590,0,59
134,270,65,27
135,1110,90,111
136,254,0,25
137,79,0,7
138,100,0,10
139,90,60,9
140,97,60,9
141,296,69,29
142,50,0,5
143,142,0,14
144,50,0,5
145,438,59,43
146,170,59,17
147,61,59,6
148,461,76,46
149,838,122,83
150,265,0,26
151,115,0,11
152,50,7,5
153,83,12,8
154,50,15,5
155,233,20,23
156,101,12,10
157,146,22,14
158,50,205,5
159,77,64,7
160,124,71,12
161,91,0,9
162,119,19,11
163,84,87,8
164,66,89,6
165,725,43,72
166,67,109,6
167,98,210,9
168,640,65,64
169,392,0,39
170,526,54,52
171,61,39,6
172,421,40,42
173,200,0,20
174,76,43,7
175,53,0,5
176,243,6,24
177,285,0,28
178,59,39,5
179,78,35,7
180,166,49,16
181,142,49,14
182,50,58,5
183,268,63,26
184,479,65,47
185,273,205,27
186,247,112,24
187,1065,30,106
188,657,112,65
189,156,177,15
190,119,112,11
191,355,177,35
192,122,136,12
193,96,136,9
194,74,5,7
195,260,12,26
196,543,5,54
197,141,59,14
198,50,73,5
199,235,38,23
200,82,7,8
201,201,35,20
202,987,32,98
203,239,0,23
204,87,0,8
205,50,8,5
206,552,13,55
207,50,0,5
208,100,5,10
209,90,192,9
210,76,15,7
211,51,30,5
212,50,192,5
213,50,197,5
214,129,202,12
215,182,214,18
216,201,232,20
217,119,214,11
218,1068,202,106
219,61,15,6
220,336,7,33
221,161,0,16
222,352,136,35
223,113,136,11
224,1137,0,113
225,80,113,8
226,60,202,6
227,369,29,36
228,88,0,8
229,110,54,11
230,53,73,5
231,433,0,43
232,125,0,12
233,162,12,16
