id,hours,start,duration
0,144,0,14
1,50,0,5
2,50,0,5
3,372,0,37
4,92,0,9
5,215,0,21
6,391,0,39
7,90,0,9
8,411,0,41
9,92,41,9
10,264,0,26
11,115,0,11
12,145,11,14
13,213,0,21
14,111,0,11
15,154,0,15
16,81,0,8
17,160,8,16
18,50,0,5
19,240,5,24
20,107,15,10
21,94,0,9
22,652,9,65
23,51,5,5
24,343,0,34
25,115,34,11
26,140,0,14
27,98,0,9
28,83,0,8
29,260,9,26
30,50,35,5
31,290,35,29
32,155,64,15
33,53,37,5
34,742,26,74
35,85,40,8
36,94,48,9
37,259,57,25
38,316,26,31
39,286,48,28
40,50,57,5
41,653,62,65
42,56,127,5
43,137,132,13
44,142,132,14
45,100,127,10
46,172,137,17
47,79,146,7
48,916,127,91
49,262,218,26
50,55,244,5
51,143,218,14
52,50,244,5
53,193,249,19
54,404,137,40
55,73,244,7
56,50,127,5
57,225,132,22
58,924,154,92
59,469,0,46
60,65,57,6
61,110,63,11
62,58,46,5
63,132,132,13
64,203,125,20
65,516,244,51
66,52,295,5
67,53,249,5
68,257,244,25
69,63,269,6
70,60,145,6
71,388,145,38
72,139,249,13
73,311,46,31
74,177,132,17
75,565,93,56
76,77,149,7
77,401,268,40
78,66,308,6
79,158,132,15
80,57,132,5
81,247,251,24
82,55,275,5
83,251,249,25
