id,hours,start,duration
0,419,0,41
1,209,0,20
2,303,0,30
3,50,0,5
4,76,0,7
5,54,0,5
6,54,0,5
7,54,0,5
8,58,0,5
9,55,0,5
10,253,5,25
11,170,0,17
12,207,0,20
13,136,0,13
14,115,0,11
15,127,0,12
16,83,41,8
17,65,0,6
18,147,0,14
19,83,0,8
20,634,0,63
21,198,5,19
22,50,0,5
23,255,0,25
24,66,0,6
25,359,0,35
26,162,35,16
27,52,0,5
28,76,0,7
29,214,0,21
30,50,14,5
31,114,0,11
32,63,0,6
33,82,0,8
34,58,0,5
35,54,5,5
36,58,10,5
37,165,5,16
38,190,5,19
39,101,0,10
40,50,63,5
41,153,0,15
42,860,0,86
43,103,15,10
44,85,25,8
45,103,33,10
46,542,0,54
47,1062,0,106
48,197,0,19
49,50,0,5
50,53,0,5
51,50,0,5
52,193,0,19
53,79,0,7
54,71,0,7
55,153,0,15
56,99,15,9
57,61,0,6
58,61,0,6
59,300,6,30
60,54,0,5
61,461,0,46
62,75,0,7
63,55,0,5
64,284,0,28
65,113,0,11
66,58,11,5
67,309,0,30
68,51,0,5
69,133,0,13
70,62,0,6
71,408,0,40
72,55,0,5
73,91,8,9
74,50,17,5
75,167,22,16
76,89,38,8
77,202,11,20
78,436,0,43
79,71,43,7
80,176,50,17
81,94,0,9
82,186,0,18
83,85,6,8
84,258,0,25
85,173,25,17
86,179,42,17
87,50,25,5
88,90,30,9
89,199,0,19
90,139,0,13
91,51,0,5
92,229,30,22
93,50,0,5
94,214,7,21
95,463,5,46
96,404,5,40
97,53,51,5
98,127,5,12
99,50,7,5
100,949,8,94
101,137,12,13
102,70,102,7
103,65,25,6
104,51,26,5
105,109,31,10
106,54,19,5
107,101,0,10
108,74,28,7
109,291,28,29
110,61,0,6
111,69,6,6
112,272,0,27
113,286,0,28
114,50,0,5
115,266,42,26
116,444,68,44
117,287,40,28
118,90,68,9
119,75,42,7
120,286,0,28
121,111,17,11
122,207,5,20
123,195,28,19
124,52,0,5
125,86,10,8
126,84,10,8
127,118,18,11
128,98,27,9
129,52,36,5
130,80,41,8
131,443,41,44
132,132,0,13
133,113,0,11
134,536,53,53
135,63,54,6
136,109,45,10
137,95,106,9
138,229,19,22
139,189,19,18
140,58,41,5
141,106,41,10
142,109,106,10
143,440,37,44
144,51,7,5
145,50,49,5
146,246,49,24
147,54,49,5
148,66,54,6
149,157,73,15
150,663,88,66
151,465,88,46
152,113,0,11
153,170,0,17
154,149,0,14
155,125,15,12
156,69,106,6
157,56,28,5
158,1330,33,133
159,247,0,24
160,97,0,9
161,124,21,12
162,55,10,5
163,230,15,23
164,123,26,12
165,592,0,59
166,50,0,5
167,183,0,18
168,50,55,5
169,356,18,35
170,86,60,8
171,200,53,20
172,66,60,6
173,83,28,8
174,272,24,27
175,77,56,7
176,248,36,24
177,50,58,5
178,514,63,51
179,63,114,6
180,464,114,46
181,90,151,9
182,75,114,7
183,158,60,15
184,742,63,74
185,95,137,9
186,97,146,9
187,408,146,40
188,324,146,32
189,376,0,37
190,73,37,7
191,143,50,14
192,574,45,57
193,50,45,5
194,144,19,14
195,187,30,18
196,67,19,6
197,173,68,17
198,1282,25,128
199,471,0,47
200,73,6,7
201,55,54,5
202,558,73,55
203,52,54,5
204,135,102,13
205,50,0,5
206,928,54,92
207,107,146,10
208,398,0,39
209,115,39,11
210,477,39,47
211,52,86,5
212,325,91,32
213,158,123,15
214,53,160,5
215,285,91,28
216,107,138,10
217,68,39,6
218,82,37,8
219,253,30,25
220,58,55,5
221,50,45,5
222,683,42,68
223,638,110,63
224,139,110,13
225,75,110,7
226,79,117,7
227,63,50,6
228,95,56,9
229,57,65,5
230,121,70,12
231,169,70,16
232,53,82,5
233,132,87,13
234,84,86,8
235,129,94,12
236,411,82,41
237,59,82,5
238,241,58,24
239,103,82,10
240,194,87,19
241,99,106,9
242,91,115,9
243,158,115,15
244,151,130,15
245,57,145,5
246,50,145,5
247,273,154,27
248,104,115,10
249,53,125,5
250,165,130,16
251,65,130,6
252,302,136,30
253,229,87,22
254,84,109,8
255,241,117,24
256,122,117,12
257,212,129,21
258,291,134,29
259,85,150,8
260,471,150,47
261,58,82,5
262,681,160,68
263,367,228,36
264,350,264,35
265,57,130,5
266,50,156,5
267,50,135,5
268,581,140,58
269,50,135,5
270,214,161,21
271,348,182,34
272,144,216,14
273,104,206,10
274,54,166,5
275,384,146,38
276,127,299,12
277,50,134,5
278,60,49,6
279,128,182,12
280,66,112,6
281,355,118,35
282,64,153,6
283,619,153,61
284,752,159,75
285,51,134,5
286,51,140,5
287,184,145,18
288,53,145,5
289,118,140,11
290,233,139,23
291,60,162,6
292,60,168,6
293,88,174,8
294,57,168,5
295,279,173,27
296,120,174,12
297,66,151,6
298,119,162,11
299,162,173,16
300,251,189,25
301,66,214,6
302,63,162,6
303,117,151,11
304,118,139,11
305,54,173,5
306,80,214,8
307,130,174,13
308,2220,187,222
309,1247,194,124
310,58,166,5
