id,hours,start,duration
0,51,0,5
1,69,0,6
2,52,0,5
3,56,0,5
4,457,5,45
5,79,0,7
6,534,0,53
7,429,0,42
8,137,0,13
9,70,0,7
10,143,0,14
11,170,0,17
12,198,0,19
13,74,0,7
14,64,0,6
15,201,6,20
16,156,7,15
17,733,22,73
18,86,22,8
19,96,0,9
20,128,5,12
21,93,22,9
22,52,31,5
23,55,2,5
24,97,5,9
25,50,14,5
26,275,14,27
27,108,19,10
28,68,41,6
29,152,41,15
30,71,0,7
31,81,53,8
32,52,56,5
33,50,61,5
34,50,66,5
35,778,66,77
36,912,71,91
37,50,162,5
38,346,167,34
39,127,167,12
40,83,193,8
41,151,201,15
42,260,201,26
43,66,201,6
44,67,56,6
45,190,56,19
46,60,56,6
47,640,62,64
48,65,227,6
49,52,95,5
50,79,100,7
51,94,100,9
52,105,201,10
53,262,109,26
54,213,201,21
55,55,222,5
56,446,222,44
57,52,109,5
58,647,109,64
59,86,114,8
60,58,107,5
61,153,114,15
62,50,107,5
63,196,173,19
64,683,109,68
65,67,207,6
66,582,213,58
67,499,271,49
68,172,213,17
69,53,230,5
70,442,207,44
71,217,201,21
72,57,246,5
