id,hours,start,duration
0,315,0,31
1,828,0,82
2,105,0,10
3,94,0,9
4,82,0,8
5,782,0,78
6,148,0,14
7,161,0,16
8,69,0,6
9,173,0,17
10,348,0,34
11,58,0,5
12,148,0,14
13,298,0,29
14,505,0,50
15,51,0,5
16,58,0,5
17,79,0,7
18,590,0,59
19,325,59,32
20,58,0,5
21,243,0,24
22,240,0,24
23,50,0,5
24,332,0,33
25,462,0,46
26,70,0,7
27,236,0,23
28,81,0,8
29,62,0,6
30,248,0,24
31,390,0,39
32,142,0,14
33,325,0,32
34,199,0,19
35,56,0,5
36,295,0,29
37,138,0,13
38,83,0,8
39,80,0,8
40,102,0,10
41,549,0,54
42,157,0,15
43,144,0,14
44,108,0,10
45,149,0,14
46,50,0,5
47,442,0,44
48,50,44,5
49,92,0,9
50,287,0,28
51,53,0,5
52,150,59,15
53,141,59,14
54,370,0,37
55,65,91,6
56,153,74,15
57,442,17,44
58,376,0,37
59,362,0,36
60,51,0,5
61,66,0,6
62,50,0,5
63,54,0,5
64,466,0,46
65,452,5,45
66,82,46,8
67,597,0,59
68,106,4,10
69,57,0,5
70,113,0,11
71,57,0,5
72,143,0,14
73,182,0,18
74,90,0,9
75,87,0,8
76,237,0,23
77,210,0,21
78,77,0,7
79,70,0,7
80,262,0,26
81,154,0,15
82,121,0,12
83,805,0,80
84,56,0,5
85,100,0,10
86,50,10,5
87,174,21,17
88,102,0,10
89,106,78,10
90,56,88,5
91,582,0,58
92,57,0,5
93,92,50,9
94,392,0,39
95,222,0,22
96,144,22,14
97,68,0,6
98,375,6,37
99,119,0,11
100,351,0,35
101,194,0,19
102,167,0,16
103,74,82,7
104,103,0,10
105,156,10,15
106,123,0,12
107,68,93,6
108,304,0,30
109,281,0,28
110,64,28,6
111,385,0,38
112,54,0,5
113,84,5,8
114,119,0,11
115,55,0,5
116,93,5,9
117,126,24,12
118,1663,0,166
119,269,33,26
120,51,0,5
121,117,0,11
122,94,11,9
123,70,0,7
124,262,32,26
125,71,7,7
126,217,32,21
127,51,53,5
128,52,49,5
129,325,49,32
130,59,54,5
131,523,53,52
132,297,0,29
133,1207,0,120
134,540,0,54
135,83,0,8
136,208,0,20
137,101,10,10
138,114,20,11
139,208,31,20
140,50,20,5
141,166,39,16
142,193,0,19
143,695,19,69
144,332,73,33
145,50,0,5
146,50,0,5
147,293,5,29
148,50,0,5
149,158,0,15
150,448,13,44
151,176,57,17
152,163,0,16
153,146,16,14
154,407,30,40
155,179,0,17
156,170,0,17
157,156,46,15
158,110,61,11
159,55,72,5
160,68,55,6
161,62,36,6
162,138,42,13
163,50,0,5
164,231,0,23
165,87,0,8
166,52,0,5
167,357,5,35
168,50,0,5
169,120,0,12
170,107,34,10
171,51,5,5
172,58,10,5
173,103,0,10
174,64,0,6
175,64,11,6
176,116,0,11
177,309,11,30
178,920,41,92
179,182,41,18
180,384,0,38
181,142,12,14
182,588,61,58
183,53,119,5
184,64,0,6
185,127,0,12
186,111,23,11
187,63,34,6
188,64,40,6
189,64,46,6
190,291,46,29
191,112,46,11
192,60,0,6
193,50,97,5
194,168,0,16
195,156,54,15
196,56,0,5
197,123,50,12
198,53,0,5
199,50,0,5
200,138,93,13
201,66,106,6
202,480,0,48
203,57,48,5
204,56,99,5
205,560,0,56
206,50,0,5
207,458,50,45
208,124,95,12
209,150,20,15
210,78,0,7
211,62,7,6
212,62,0,6
213,62,59,6
214,106,0,10
215,498,0,49
216,131,49,13
217,138,91,13
218,146,104,14
219,234,37,23
220,122,60,12
221,264,60,26
222,427,60,42
223,60,80,6
224,126,0,12
225,51,0,5
226,170,0,17
227,50,10,5
228,109,107,10
229,278,10,27
230,135,24,13
231,309,0,30
232,328,82,32
233,163,7,16
234,105,13,10
235,61,23,6
236,217,29,21
237,93,13,9
238,93,89,9
239,52,7,5
240,74,12,7
241,70,12,7
242,96,30,9
243,314,0,31
244,226,0,22
245,51,20,5
246,53,60,5
247,282,50,28
248,197,78,19
249,249,78,24
250,164,97,16
251,51,2,5
252,212,0,21
253,63,166,6
254,73,0,7
255,231,0,23
256,72,23,7
257,342,29,34
258,475,0,47
259,189,0,18
260,50,78,5
261,93,95,9
262,156,104,15
263,53,119,5
264,282,0,28
265,139,22,13
266,55,50,5
267,74,104,7
268,99,0,9
269,179,34,17
270,64,34,6
271,51,35,5
272,1542,0,154
273,165,154,16
274,142,17,14
275,50,31,5
276,76,113,7
277,140,89,14
278,321,89,32
279,83,0,8
280,86,0,8
281,62,8,6
282,103,14,10
283,113,96,11
284,687,14,68
285,258,102,25
286,50,127,5
287,220,132,22
288,652,132,65
289,59,132,5
290,620,65,62
291,89,132,8
292,110,140,11
293,79,151,7
294,103,140,10
295,121,140,12
296,50,127,5
297,280,132,28
298,131,160,13
299,114,151,11
300,406,8,40
301,68,127,6
302,269,154,26
303,66,132,6
304,74,127,7
305,86,127,8
306,58,134,5
307,264,127,26
308,393,134,39
309,79,128,7
310,221,128,22
311,533,154,53
312,117,132,11
313,75,0,7
314,356,31,35
315,77,55,7
316,348,66,34
317,223,66,22
318,83,100,8
319,304,78,30
320,60,24,6
321,187,46,18
322,157,57,15
323,50,72,5
324,103,24,10
325,207,34,20
326,53,0,5
327,524,0,52
328,282,99,28
329,84,127,8
330,92,135,9
331,67,121,6
332,52,16,5
333,50,0,5
334,53,5,5
335,97,50,9
336,69,36,6
337,51,80,5
338,84,73,8
339,57,44,5
340,351,49,35
341,57,103,5
342,148,0,14
343,72,0,7
344,96,34,9
345,1595,53,159
346,160,5,16
347,133,21,13
348,271,12,27
349,136,119,13
350,62,59,6
351,89,0,8
352,139,102,13
353,148,101,14
354,370,37,37
355,58,55,5
356,470,60,47
357,238,81,23
358,185,32,18
359,94,41,9
360,66,102,6
361,209,102,20
362,52,108,5
363,93,108,9
364,102,117,10
365,339,117,33
366,53,50,5
367,375,113,37
368,212,150,21
369,656,171,65
370,90,141,9
371,55,150,5
372,443,155,44
373,97,199,9
374,124,208,12
375,409,220,40
376,432,199,43
377,157,242,15
378,627,257,62
379,63,150,6
380,119,156,11
381,54,199,5
382,129,204,12
383,90,204,9
384,59,213,5
385,51,319,5
386,52,150,5
387,132,155,13
388,54,155,5
389,114,218,11
390,112,56,11
391,255,107,25
392,140,132,14
393,393,107,39
394,491,146,49
395,176,146,17
396,141,146,14
397,113,0,11
398,65,11,6
399,52,65,5
400,735,70,73
401,69,89,6
402,59,143,5
403,106,70,10
404,50,0,5
405,50,5,5
406,52,15,5
407,57,72,5
408,386,77,38
409,367,80,36
410,101,116,10
411,185,116,18
412,184,49,18
413,259,89,25
414,175,114,17
415,185,131,18
416,192,67,19
