id,hours,start,duration
0,50,0,5
1,73,0,7
2,562,0,56
3,51,0,5
4,148,0,14
5,60,0,6
6,295,0,29
7,213,0,21
8,209,0,20
9,65,0,6
10,473,0,47
11,214,0,21
12,1174,0,117
13,82,117,8
14,512,0,51
15,105,0,10
16,135,0,13
17,147,0,14
18,596,0,59
19,59,0,5
20,50,0,5
21,89,0,8
22,53,0,5
23,137,0,13
24,99,0,9
25,584,0,58
26,97,0,9
27,73,0,7
28,51,0,5
29,72,0,7
30,123,0,12
31,50,0,5
32,62,0,6
33,121,0,12
34,52,0,5
35,770,0,77
36,137,0,13
37,329,12,32
38,58,0,5
39,61,5,6
40,126,9,12
41,55,0,5
42,160,0,16
43,209,0,20
44,50,0,5
45,297,0,29
46,58,0,5
47,423,0,42
48,216,0,21
49,56,0,5
50,51,5,5
51,110,0,11
52,73,10,7
53,125,0,12
54,54,0,5
55,412,0,41
56,186,0,18
57,443,0,44
58,62,13,6
59,107,56,10
60,78,66,7
61,328,0,32
62,84,66,8
63,63,0,6
64,75,0,7
65,176,0,17
66,52,0,5
67,58,0,5
68,164,7,16
69,588,23,58
70,228,0,22
71,337,22,33
72,413,0,41
73,262,41,26
74,61,19,6
75,68,25,6
76,256,0,25
77,874,0,87
78,62,87,6
79,70,0,7
80,1296,7,129
81,62,0,6
82,77,125,7
83,134,0,13
84,178,0,17
85,460,0,46
86,87,0,8
87,466,8,46
88,104,0,10
89,128,10,12
90,112,21,11
91,52,0,5
92,353,0,35
93,257,0,25
94,78,6,7
95,143,0,14
96,53,0,5
97,1042,5,104
98,102,0,10
99,395,0,39
100,64,0,6
101,53,12,5
102,144,0,14
103,56,0,5
104,54,5,5
105,127,13,12
106,50,0,5
107,409,0,40
108,141,5,14
109,104,0,10
110,79,44,7
111,247,0,24
112,258,24,25
113,260,0,26
114,159,0,15
115,159,0,15
116,391,0,39
117,50,0,5
118,129,5,12
119,74,0,7
120,156,29,15
121,150,44,15
122,204,13,20
123,568,0,56
124,350,6,35
125,50,41,5
126,76,0,7
127,51,0,5
128,133,0,13
129,310,0,31
130,165,31,16
131,94,47,9
132,456,56,45
133,161,56,16
134,75,72,7
135,67,79,6
136,78,85,7
137,82,92,8
138,159,57,15
139,51,0,5
140,119,5,11
141,171,0,17
142,56,5,5
143,366,10,36
144,238,46,23
145,140,46,14
146,140,60,14
147,122,0,12
148,103,12,10
149,55,22,5
150,242,5,24
151,69,29,6
152,50,35,5
153,50,0,5
154,65,0,6
155,991,132,99
156,240,20,24
157,57,0,5
158,643,47,64
159,166,6,16
160,72,22,7
161,180,0,18
162,322,18,32
163,73,50,7
164,78,18,7
165,87,19,8
166,645,44,64
167,304,0,30
168,72,31,7
169,149,0,14
170,546,0,54
171,105,0,10
172,156,0,15
173,52,0,5
174,86,0,8
175,456,0,45
176,63,8,6
177,185,14,18
178,60,14,6
179,50,20,5
180,57,15,5
181,139,0,13
182,77,0,7
183,248,7,24
184,216,66,21
185,61,0,6
186,157,0,15
187,91,0,9
188,57,9,5
189,412,0,41
190,50,41,5
191,72,16,7
192,50,15,5
193,199,0,19
194,399,0,39
195,222,39,22
196,429,61,42
197,67,0,6
198,146,32,14
199,50,0,5
200,378,99,37
201,52,0,5
202,66,5,6
203,80,58,8
204,91,44,9
205,51,53,5
206,50,0,5
207,390,5,39
208,159,5,15
209,433,20,43
210,59,13,5
211,53,0,5
212,53,1,5
213,90,45,9
214,107,54,10
215,904,54,90
216,567,0,56
217,120,56,12
218,588,68,58
219,56,126,5
220,367,131,36
221,698,131,69
222,367,131,36
223,105,167,10
224,88,200,8
225,167,208,16
226,67,218,6
227,51,224,5
228,56,126,5
229,110,131,11
230,92,142,9
231,58,151,5
232,71,151,7
233,51,208,5
234,62,208,6
235,199,214,19
236,246,233,24
237,60,214,6
238,79,0,7
239,93,16,9
240,100,58,10
241,489,0,48
242,96,48,9
243,359,57,35
244,963,48,96
245,50,57,5
246,95,0,9
247,67,10,6
248,50,11,5
249,215,7,21
250,93,131,9
251,464,0,46
252,325,188,32
253,88,220,8
254,62,220,6
255,290,0,29
256,430,29,43
257,63,72,6
258,62,78,6
259,76,48,7
260,52,5,5
261,188,0,18
262,67,18,6
263,50,11,5
264,88,0,8
265,82,40,8
266,272,31,27
267,119,58,11
268,177,51,17
269,262,5,26
270,381,0,38
271,66,38,6
272,52,15,5
273,191,46,19
274,147,0,14
275,153,14,15
276,59,66,5
277,68,71,6
278,104,77,10
279,69,81,6
280,55,109,5
281,53,71,5
282,352,71,35
283,64,106,6
284,142,106,14
285,273,114,27
286,51,141,5
287,121,0,12
288,150,21,15
289,52,71,5
290,69,0,6
291,64,6,6
292,54,12,5
293,253,17,25
294,265,118,26
295,50,0,5
296,106,142,10
297,56,106,5
298,51,224,5
299,118,218,11
300,208,0,20
301,182,8,18
302,74,26,7
303,77,26,7
304,53,109,5
305,110,33,11
306,212,0,21
307,229,39,22
308,223,226,22
309,171,226,17
310,192,243,19
311,160,61,16
312,597,61,59
313,58,77,5
314,91,132,9
315,67,0,6
316,426,6,42
317,254,0,25
318,189,220,18
319,67,6,6
320,241,20,24
321,218,50,21
322,54,71,5
323,54,71,5
324,98,44,9
325,139,76,13
326,77,89,7
327,68,90,6
328,221,96,22
329,426,118,42
330,52,53,5
331,403,53,40
332,820,96,82
333,233,93,23
334,681,116,68
335,50,0,5
336,60,76,6
337,51,82,5
338,61,0,6
339,206,18,20
340,417,18,41
341,216,82,21
342,290,82,29
343,62,21,6
344,70,27,7
