id,hours,start,duration
0,522,0,52
1,115,0,11
2,83,0,8
3,99,0,9
4,50,0,5
5,101,0,10
6,57,0,5
7,66,0,6
8,539,0,53
9,63,0,6
10,50,0,5
11,53,0,5
12,324,0,32
13,58,0,5
14,79,0,7
15,59,0,5
16,72,0,7
17,333,11,33
18,244,0,24
19,50,0,5
20,711,0,71
21,118,0,11
22,92,0,9
23,61,11,6
24,113,0,11
25,50,0,5
26,1211,0,121
27,231,0,23
28,79,0,7
29,160,7,16
30,174,23,17
31,105,0,10
32,230,0,23
33,92,11,9
34,103,20,10
35,57,0,5
36,53,0,5
37,182,8,18
38,340,26,34
39,115,0,11
40,516,32,51
41,56,83,5
42,696,0,69
43,62,69,6
44,482,5,48
45,55,5,5
46,66,26,6
47,131,32,13
48,106,32,10
49,276,42,27
50,118,32,11
51,143,32,14
52,50,0,5
53,55,0,5
54,483,0,48
55,55,5,5
56,113,10,11
57,451,10,45
58,608,10,60
59,50,70,5
60,213,9,21
61,407,30,40
62,117,70,11
63,226,70,22
64,357,5,35
65,231,0,23
66,51,23,5
67,66,23,6
68,50,53,5
69,50,58,5
70,482,53,48
71,50,81,5
72,59,101,5
73,83,106,8
74,190,114,19
75,51,106,5
76,193,101,19
77,634,86,63
78,83,106,8
79,99,101,9
80,50,101,5
81,54,101,5
82,179,106,17
83,111,106,11
84,53,58,5
85,52,58,5
86,99,0,9
87,84,9,8
88,50,17,5
89,87,81,8
90,172,0,17
91,113,6,11
92,138,71,13
93,80,84,8
94,152,84,15
95,116,99,11
96,79,106,7
97,202,84,20
98,53,104,5
99,67,110,6
100,514,110,51
101,358,110,35
102,676,161,67
103,68,106,6
104,109,161,10
105,52,166,5
106,166,92,16
107,52,92,5
108,135,114,13
109,160,127,16
110,171,92,17
111,663,109,66
112,251,108,25
113,392,106,39
114,118,145,11
115,63,156,6
116,284,162,28
117,191,161,19
118,152,6,15
119,57,0,5
120,50,5,5
121,157,46,15
122,78,133,7
123,93,140,9
124,122,140,12
125,540,114,54
126,79,0,7
127,69,7,6
128,84,8,8
129,102,0,10
130,160,17,16
131,50,18,5
132,315,114,31
133,72,121,7
134,236,128,23
135,124,88,12
136,711,111,71
137,76,100,7
138,73,100,7
139,198,88,19
140,50,133,5
141,195,138,19
142,55,114,5
143,326,107,32
144,82,139,8
145,82,143,8
146,69,139,6
147,74,109,7
148,50,116,5
149,76,119,7
150,60,121,6
151,104,116,10
152,245,139,24
153,91,126,9
154,656,135,65
155,160,200,16
156,668,216,66
157,56,195,5
158,52,200,5
159,150,200,15
160,122,188,12
161,715,195,71
162,132,195,13
163,78,208,7
164,84,215,8
165,53,215,5
166,50,215,5
167,250,266,25
168,87,291,8
169,119,291,11
170,406,302,40
171,81,291,8
172,54,291,5
173,222,200,22
174,167,206,16
175,51,206,5
176,116,222,11
177,51,211,5
178,226,205,22
179,115,205,11
180,51,200,5
181,77,205,7
182,89,212,8
183,144,220,14
184,87,212,8
185,179,205,17
186,58,299,5
187,683,304,68
188,54,304,5
189,55,299,5
190,102,215,10
