id,hours,start,duration
0,197,0,19
1,75,0,7
2,580,7,58
3,85,0,8
4,468,0,46
5,60,19,6
6,102,19,10
7,196,10,19
8,86,0,8
9,55,0,5
10,127,0,12
11,92,29,9
12,309,46,30
13,75,0,7
14,467,0,46
15,277,0,27
16,51,27,5
17,51,0,5
18,81,12,8
19,58,0,5
20,309,5,30
21,563,10,56
22,74,0,7
23,50,0,5
24,63,0,6
25,50,0,5
26,288,29,28
27,115,0,11
28,353,11,35
29,50,46,5
30,50,0,5
31,90,5,9
32,322,14,32
33,280,46,28
34,69,5,6
35,161,35,16
36,469,20,46
37,225,20,22
38,133,42,13
39,164,55,16
40,95,0,9
41,309,14,30
42,53,44,5
43,129,49,12
44,101,61,10
45,173,76,17
46,111,71,11
47,139,82,13
48,465,71,46
49,50,117,5
50,143,117,14
51,100,117,10
52,187,127,18
53,173,131,17
54,104,29,10
55,107,71,10
56,50,81,5
57,729,86,72
58,86,81,8
59,67,75,6
60,311,81,31
61,241,89,24
62,50,113,5
63,68,113,6
64,421,119,42
65,396,122,39
66,85,0,8
67,74,0,7
68,50,93,5
69,312,98,31
70,143,71,14
71,60,85,6
72,545,38,54
73,117,92,11
74,59,103,5
75,92,103,9
76,55,103,5
77,60,113,6
78,89,161,8
79,147,92,14
80,51,101,5
81,92,110,9
