id,hours,start,duration
0,72,0,7
1,570,0,57
2,193,0,19
3,648,0,64
4,72,0,7
5,161,0,16
6,140,0,14
7,533,0,53
8,155,0,15
9,80,0,8
10,554,0,55
11,50,0,5
12,50,0,5
13,66,0,6
14,441,0,44
15,479,0,47
16,369,0,36
17,133,0,13
18,63,0,6
19,248,14,24
20,134,0,13
21,619,0,61
22,59,0,5
23,50,0,5
24,362,0,36
25,491,0,49
26,96,0,9
27,422,0,42
28,51,0,5
29,233,0,23
30,56,0,5
31,1143,0,114
32,95,0,9
33,75,0,7
34,99,0,9
35,499,0,49
36,85,0,8
37,80,0,8
38,678,0,67
39,94,0,9
40,50,0,5
41,54,0,5
42,78,0,7
43,920,0,92
44,100,9,10
45,91,0,9
46,359,0,35
47,129,0,12
48,73,0,7
49,95,0,9
50,399,0,39
51,280,0,28
52,152,23,15
53,258,0,25
54,63,0,6
55,121,0,12
56,134,0,13
57,80,5,8
58,170,0,17
59,338,0,33
60,506,0,50
61,89,8,8
62,394,16,39
63,1322,0,132
64,53,132,5
65,159,34,15
66,901,0,90
67,178,0,17
68,50,0,5
69,426,0,42
70,111,42,11
71,76,0,7
72,60,7,6
73,136,7,13
74,146,0,14
75,254,14,25
76,90,0,9
77,82,16,8
78,94,0,9
79,426,9,42
80,86,0,8
81,130,0,13
82,58,0,5
83,58,0,5
84,55,67,5
85,50,6,5
86,166,0,16
87,211,16,21
88,66,64,6
89,422,0,42
90,197,42,19
91,169,14,16
92,92,0,9
93,50,8,5
94,63,70,6
95,85,0,8
96,51,7,5
97,52,5,5
98,52,0,5
99,174,5,17
100,444,7,44
101,90,0,9
102,67,17,6
103,54,0,5
104,71,0,7
105,193,0,19
106,58,0,5
107,50,42,5
108,85,42,8
109,188,19,18
110,143,37,14
111,91,8,9
112,288,0,28
113,264,2,26
114,275,28,27
115,550,28,55
116,101,55,10
117,126,72,12
118,81,114,8
119,244,49,24
120,51,5,5
121,207,0,20
122,376,49,37
123,52,86,5
124,71,20,7
125,72,24,7
126,58,31,5
127,66,0,6
128,51,0,5
129,58,0,5
130,228,0,22
131,81,90,8
132,65,98,6
133,509,76,50
134,117,126,11
135,1216,126,121
136,85,19,8
137,52,0,5
138,1096,5,109
139,83,5,8
140,101,13,10
141,135,0,13
142,52,0,5
143,344,5,34
144,63,5,6
145,1180,17,118
146,121,5,12
147,60,17,6
148,133,49,13
149,887,42,88
150,114,0,11
151,52,0,5
152,242,19,24
153,342,5,34
154,547,5,54
155,142,0,14
156,53,0,5
157,66,5,6
158,354,0,35
159,59,0,5
160,138,0,13
161,172,33,17
162,310,13,31
163,224,23,22
164,316,0,31
165,87,0,8
166,52,0,5
167,50,5,5
168,132,17,13
169,449,10,44
170,101,54,10
171,50,54,5
172,174,64,17
173,50,62,5
174,108,54,10
175,50,64,5
176,124,98,12
177,72,110,7
178,52,98,5
179,59,117,5
180,64,122,6
181,51,123,5
182,346,0,34
183,52,29,5
184,176,17,17
185,50,34,5
186,118,67,11
187,112,34,11
188,414,78,41
189,177,0,17
190,190,7,19
191,110,29,11
192,443,0,44
193,60,44,6
194,76,0,7
195,87,11,8
196,63,30,6
197,1223,19,122
198,252,126,25
199,66,0,6
200,143,6,14
201,178,6,17
202,142,23,14
203,156,16,15
204,50,31,5
205,434,0,43
206,427,36,42
207,268,31,26
208,536,36,53
209,85,81,8
210,136,72,13
211,112,85,11
212,50,85,5
213,86,90,8
214,63,98,6
215,72,85,7
216,75,89,7
217,246,96,24
218,193,89,19
219,228,0,22
220,528,0,52
221,321,53,32
222,130,85,13
223,124,5,12
224,76,10,7
225,96,18,9
226,359,17,35
227,51,52,5
228,91,22,9
229,154,35,15
230,311,61,31
231,73,31,7
232,50,52,5
233,144,57,14
234,91,55,9
235,411,117,41
236,50,158,5
237,385,163,38
238,214,163,21
239,431,158,43
240,50,201,5
241,130,206,13
242,116,201,11
243,391,212,39
244,147,212,14
245,307,212,30
246,437,206,43
247,378,212,37
248,51,212,5
249,268,212,26
250,73,249,7
251,62,256,6
252,50,242,5
253,79,217,7
254,372,206,37
255,50,243,5
256,98,247,9
257,98,201,9
258,649,210,64
259,90,201,9
260,397,201,39
261,777,201,77
262,461,247,46
263,293,293,29
264,51,13,5
265,813,18,81
266,567,99,56
267,133,219,13
268,92,99,9
269,50,108,5
270,762,0,76
271,301,114,30
272,267,114,26
273,70,212,7
274,175,144,17
275,406,161,40
276,121,161,12
277,221,151,22
278,274,173,27
279,239,196,23
280,77,219,7
281,1005,219,100
282,64,219,6
283,95,225,9
284,310,140,31
285,75,171,7
286,321,178,32
287,69,140,6
288,58,141,5
289,548,146,54
290,101,168,10
291,62,178,6
292,73,178,7
293,174,178,17
294,50,195,5
295,146,278,14
296,69,178,6
297,189,166,18
298,155,184,15
299,113,293,11
300,82,322,8
301,50,330,5
302,262,309,26
303,600,184,60
304,56,239,5
305,294,274,29
306,85,210,8
307,64,146,6
308,57,201,5
309,469,206,46
310,319,201,31
311,192,242,19
312,64,261,6
313,129,267,12
314,56,261,5
315,105,261,10
316,57,266,5
317,140,271,14
318,332,285,33
319,683,239,68
320,51,244,5
321,118,249,11
322,167,260,16
323,262,260,26
324,418,171,41
325,485,212,48
326,290,212,29
327,316,260,31
328,154,291,15
329,103,291,10
330,89,301,8
331,344,291,34
332,321,260,32
333,53,292,5
334,121,292,12
335,541,201,54
336,351,255,35
337,50,285,5
338,62,290,6
339,261,285,26
340,141,290,14
341,215,304,21
342,435,290,43
343,279,200,27
344,82,200,8
345,206,208,20
346,168,234,16
347,536,0,53
348,93,53,9
349,237,290,23
350,170,260,17
351,53,290,5
352,203,290,20
353,81,293,8
354,367,301,36
355,641,301,64
356,60,301,6
357,77,307,7
358,188,283,18
359,73,301,7
360,296,301,29
361,81,330,8
362,146,308,14
363,79,301,7
364,55,338,5
365,50,343,5
366,55,348,5
367,97,307,9
368,81,301,8
369,398,309,39
370,237,309,23
371,72,332,7
372,112,309,11
373,50,335,5
374,59,301,5
375,62,306,6
376,134,348,13
377,69,361,6
378,355,367,35
379,90,361,9
380,318,322,31
381,77,353,7
382,62,353,6
383,266,359,26
384,120,385,12
385,81,337,8
386,288,345,28
387,53,397,5
388,348,402,34
389,81,306,8
390,50,314,5
391,307,319,30
392,59,314,5
393,73,319,7
394,89,319,8
395,55,319,5
396,58,283,5
397,164,288,16
398,101,304,10
399,80,288,8
400,74,304,7
401,178,304,17
402,173,279,17
403,224,296,22
404,127,296,12
405,840,288,84
406,51,307,5
407,50,312,5
408,75,317,7
409,59,317,5
410,126,370,12
411,83,382,8
412,269,312,26
413,52,338,5
414,50,343,5
415,67,348,6
416,50,348,5
417,57,343,5
418,200,324,20
419,408,322,40
420,57,362,5
421,53,367,5
422,265,346,26
423,180,330,18
424,304,317,30
425,66,362,6
426,106,297,10
427,77,307,7
428,519,307,51
429,51,314,5
430,154,309,15
431,267,322,26
432,175,348,17
433,139,348,13
434,50,322,5
435,214,327,21
436,358,327,35
437,64,362,6
438,157,368,15
439,51,362,5
440,58,362,5
441,430,362,43
442,86,367,8
443,127,362,12
444,96,374,9
445,172,366,17
446,133,362,13
447,51,375,5
448,120,380,12
449,400,375,40
450,414,383,41
451,596,330,59
452,121,402,12
453,1000,389,100
454,146,294,14
455,87,308,8
456,236,301,23
457,214,301,21
458,57,324,5
459,158,322,15
460,51,322,5
461,95,301,9
462,372,313,37
463,64,375,6
464,234,350,23
465,136,373,13
466,126,386,12
467,59,337,5
468,98,342,9
469,131,324,13
470,362,338,36
471,737,374,73
472,63,447,6
473,291,345,29
474,220,374,22
475,63,368,6
476,203,374,20
477,75,368,7
478,101,343,10
479,62,447,6
480,79,453,7
481,60,453,6
482,177,344,17
483,266,361,26
484,379,361,37
485,70,317,7
486,72,289,7
