predecessor_id,successor_id,type
0,31,1
0,36,1
1,76,1
1,44,3
6,34,3
6,92,0
6,24,1
2,69,1
69,94,1
3,29,1
4,34,1
5,6,1
7,48,1
8,92,3
9,102,1
10,73,0
11,44,0
11,53,1
28,85,1
12,109,1
13,97,0
14,21,1
91,92,3
15,38,1
93,105,0
93,94,1
16,109,1
17,28,1
79,94,3
79,80,1
87,88,1
18,29,1
19,36,3
20,55,1
20,110,1
20,27,1
22,23,1
22,57,3
54,94,1
25,57,3
26,59,1
26,84,1
26,87,1
71,72,1
27,28,1
27,29,0
63,77,1
30,56,1
30,80,3
31,32,1
107,108,0
33,41,1
83,85,1
103,110,1
35,97,0
38,95,1
36,88,1
67,68,3
37,40,1
37,38,1
39,41,1
90,91,1
90,95,1
90,93,0
65,75,1
65,77,3
41,54,1
42,104,1
43,50,1
43,44,1
68,69,1
68,71,1
45,52,1
46,47,1
61,99,1
49,50,3
49,90,1
51,61,1
51,87,1
52,54,1
52,53,1
55,102,1
55,56,1
57,58,1
88,97,0
86,87,1
101,102,1
101,103,0
60,61,3
62,63,3
64,65,0
66,67,3
70,73,0
70,71,0
74,75,1
76,77,0
78,105,1
78,81,1
78,96,3
78,79,1
82,83,1
85,86,1
89,96,3
89,90,1
97,109,3
98,99,1
100,101,0
104,105,1
106,107,1
