id,hours,start,duration
0,300,0,30
1,57,0,5
2,58,0,5
3,121,0,12
4,82,0,8
5,150,0,15
6,307,0,30
7,68,0,6
8,57,0,5
9,241,0,24
10,63,0,6
11,307,0,30
12,145,0,14
13,281,0,28
14,66,0,6
15,50,0,5
16,515,0,51
17,60,0,6
18,72,6,7
19,88,0,8
20,283,0,28
21,155,0,15
22,313,0,31
23,58,0,5
24,372,0,37
25,87,0,8
26,205,0,20
27,68,0,6
28,100,0,10
29,689,10,68
30,58,0,5
31,50,0,5
32,52,73,5
33,202,0,20
34,462,0,46
35,318,46,31
36,50,46,5
37,65,0,6
38,693,0,69
39,161,69,16
40,58,0,5
41,208,0,20
42,137,0,13
43,60,6,6
44,55,0,5
45,62,0,6
46,466,0,46
47,56,0,5
48,131,46,13
49,77,0,7
50,86,0,8
51,794,5,79
52,58,23,5
53,99,0,9
54,52,0,5
55,95,5,9
56,203,12,20
57,63,32,6
58,63,0,6
59,100,8,10
60,410,0,41
61,336,41,33
62,140,14,14
63,386,28,38
64,61,28,6
65,387,6,38
66,64,0,6
67,206,6,20
68,56,0,5
69,60,0,6
70,234,6,23
71,222,6,22
72,55,6,5
73,100,41,10
74,288,11,28
75,989,11,98
76,178,92,17
77,61,109,6
78,64,115,6
79,163,11,16
80,306,5,30
81,119,109,11
82,219,29,21
83,58,78,5
84,74,0,7
85,59,7,5
86,137,12,13
87,467,25,46
88,101,71,10
89,318,71,31
90,200,8,20
91,51,71,5
92,1064,76,106
93,50,18,5
94,55,83,5
95,283,23,28
96,126,71,12
97,694,74,69
98,1007,0,100
99,254,100,25
100,442,100,44
101,104,100,10
102,1299,71,129
103,53,195,5
104,479,200,47
105,564,191,56
106,362,247,36
107,149,283,14
108,156,247,15
109,319,6,31
110,59,247,5
111,51,8,5
112,51,13,5
113,82,143,8
114,285,151,28
115,668,179,66
116,136,151,13
117,63,179,6
118,90,179,9
119,113,151,11
120,182,162,18
121,271,164,27
122,51,191,5
123,59,191,5
124,62,179,6
125,206,185,20
126,51,28,5
127,55,33,5
128,83,179,8
129,704,187,70
130,182,187,18
131,254,187,25
132,327,212,32
133,148,212,14
134,64,27,6
135,331,33,33
136,64,33,6
137,75,33,7
138,463,33,46
139,58,38,5
140,420,187,42
141,95,0,9
142,55,41,5
143,66,46,6
144,62,100,6
145,147,5,14
146,87,19,8
147,213,19,21
148,377,185,37
149,148,26,14
150,258,205,25
151,50,195,5
152,291,59,29
153,70,247,7
154,318,20,31
155,147,51,14
156,51,65,5
157,321,257,32
158,289,180,28
159,50,187,5
160,62,187,6
161,61,193,6
162,55,200,5
163,118,192,11
164,341,193,34
165,195,203,19
166,50,222,5
167,1260,222,126
168,274,222,27
169,121,249,12
170,624,222,62
171,610,222,61
172,112,227,11
173,442,284,44
174,53,249,5
175,91,247,9
176,89,256,8
177,54,249,5
178,376,249,37
179,287,286,28
180,51,222,5
181,619,227,61
182,124,288,12
183,645,288,64
184,682,352,68
185,68,352,6
186,50,352,5
187,356,357,35
188,381,392,38
189,84,392,8
190,120,430,12
191,338,430,33
192,89,384,8
193,50,392,5
194,92,397,9
195,307,392,30
196,76,392,7
197,134,392,13
198,101,392,10
199,50,0,5
200,74,5,7
201,130,249,13
202,86,39,8
203,50,77,5
204,858,47,85
205,178,227,17
206,89,83,8
207,84,340,8
208,550,100,55
209,51,155,5
210,193,109,19
211,51,283,5
212,798,286,79
213,320,47,32
214,107,222,10
215,81,284,8
216,610,292,61
217,150,284,15
218,148,292,14
219,610,288,61
220,50,349,5
221,191,292,19
222,473,311,47
223,51,311,5
224,320,392,32
225,262,254,26
226,415,286,41
227,114,392,11
