predecessor_id,successor_id,type
0,32,3
0,45,1
0,77,3
0,53,1
72,96,1
1,18,1
1,101,1
28,52,1
28,51,1
28,66,1
28,29,1
28,92,1
15,76,3
2,73,3
2,43,1
40,41,3
40,62,1
40,98,3
3,92,1
3,54,3
4,32,3
4,85,1
4,44,1
4,55,1
38,117,3
50,52,1
80,109,1
80,117,1
89,108,1
58,116,1
58,63,1
5,40,1
5,7,3
5,96,1
20,73,1
20,74,1
20,89,1
20,123,1
20,21,3
99,125,3
6,97,3
6,76,1
106,108,1
7,26,3
7,42,3
13,82,1
13,69,3
13,17,1
110,111,1
95,96,1
21,98,1
105,107,0
105,106,1
105,112,1
91,110,1
91,125,0
59,60,1
59,67,1
59,104,1
36,55,1
36,67,3
36,76,1
36,117,1
51,110,1
51,97,1
51,108,3
8,55,1
8,47,1
8,112,1
81,101,0
81,92,1
29,55,1
29,124,3
29,98,1
9,30,1
9,53,3
9,56,0
10,26,1
10,25,1
44,123,3
44,45,1
44,88,0
11,108,1
12,13,1
14,31,1
14,59,1
14,15,1
14,35,3
83,115,1
107,115,1
107,119,1
103,123,1
49,59,1
49,51,1
49,71,1
49,50,1
16,28,1
17,100,1
61,117,1
30,34,3
30,51,1
30,42,1
18,82,1
43,44,1
65,68,1
65,71,1
65,66,3
19,41,3
19,49,1
19,20,1
104,121,3
104,118,3
104,105,1
54,113,1
82,83,0
109,110,1
113,120,1
113,114,1
22,60,1
22,77,1
22,45,1
22,94,3
22,124,3
23,30,1
23,109,1
23,84,3
112,113,1
112,127,1
115,116,3
115,117,1
24,91,1
24,117,1
45,46,3
45,47,1
45,102,1
67,78,3
67,77,1
25,67,3
75,82,1
75,104,1
75,76,1
33,91,1
33,69,1
33,122,1
68,69,3
46,62,1
46,70,1
27,30,1
27,28,1
27,50,1
57,59,3
57,65,1
57,58,1
57,61,3
88,89,1
42,43,1
42,87,1
42,99,1
52,121,1
52,53,1
31,32,1
31,78,1
31,33,1
31,61,1
31,42,1
69,70,3
69,93,3
84,85,1
84,104,1
118,119,1
34,111,3
35,36,1
71,72,1
71,73,1
71,74,3
71,90,1
71,75,1
86,87,1
86,102,1
86,88,0
62,115,1
37,43,1
37,38,1
39,40,1
39,60,1
39,107,1
39,42,1
53,54,1
53,102,1
121,122,0
48,81,1
48,62,1
48,68,1
48,49,1
48,98,3
78,85,3
101,103,1
101,109,1
101,104,1
101,102,1
125,127,1
125,126,1
90,91,1
94,97,1
94,95,1
94,125,1
94,108,0
123,124,3
123,125,1
92,94,0
92,93,1
56,62,1
56,57,1
56,95,1
56,88,3
64,65,3
64,67,1
79,84,3
79,82,3
79,81,1
79,86,1
79,80,1
79,90,3
98,99,1
100,101,0
