id,hours,start,duration
0,121,0,12
1,145,0,14
2,867,0,86
3,189,0,18
4,50,0,5
5,224,0,22
6,58,0,5
7,77,0,7
8,63,86,6
9,350,0,35
10,207,0,20
11,327,0,32
12,100,0,10
13,980,0,98
14,50,0,5
15,54,0,5
16,222,0,22
17,130,0,13
18,358,0,35
19,241,0,24
20,162,0,16
21,130,0,13
22,534,0,53
23,227,0,22
24,226,0,22
25,118,0,11
26,303,0,30
27,376,0,37
28,189,37,18
29,134,0,13
30,272,13,27
31,335,0,33
32,116,0,11
33,134,11,13
34,121,0,12
35,52,0,5
36,124,0,12
37,881,0,88
38,94,18,9
39,50,0,5
40,365,0,36
41,633,36,63
42,98,0,9
43,62,9,6
44,58,99,5
45,128,0,12
46,100,53,10
47,59,0,5
48,1143,5,114
49,269,7,26
50,92,0,9
51,153,0,15
52,455,0,45
53,226,0,22
54,1011,22,101
55,94,114,9
56,328,0,32
57,177,0,17
58,98,0,9
59,237,0,23
60,124,0,12
61,60,12,6
62,51,83,5
63,58,0,5
64,57,0,5
65,161,5,16
66,354,0,35
67,50,35,5
68,193,123,19
69,83,0,8
70,50,8,5
71,162,0,16
72,58,53,5
73,60,53,6
74,547,58,54
75,63,0,6
76,149,6,14
77,109,6,10
78,126,92,12
79,653,0,65
80,166,65,16
81,331,65,33
82,260,0,26
83,151,26,15
84,58,0,5
85,90,0,9
86,351,9,35
87,245,0,24
88,318,24,31
89,691,21,69
90,51,76,5
91,215,98,21
92,121,0,12
93,50,12,5
94,148,37,14
95,188,0,18
96,280,0,28
97,165,28,16
98,86,45,8
99,75,53,7
100,220,98,22
101,164,60,16
102,89,98,8
103,360,106,36
104,455,0,45
105,74,0,7
106,1155,7,115
107,70,122,7
108,56,122,5
109,137,122,13
110,133,122,13
111,52,135,5
112,172,129,17
113,517,122,51
114,224,173,22
115,431,130,43
116,175,173,17
117,197,173,19
118,72,192,7
119,50,195,5
120,452,200,45
121,185,192,18
122,946,210,94
123,139,192,13
124,192,210,19
125,50,229,5
126,424,229,42
127,309,210,30
128,461,205,46
129,123,39,12
130,184,0,18
131,88,18,8
132,50,199,5
133,174,204,17
134,290,0,29
135,79,29,7
136,115,0,11
137,99,90,9
138,160,90,16
139,101,106,10
140,185,98,18
141,90,116,9
142,231,0,23
143,110,23,11
144,76,27,7
145,228,34,22
146,128,192,12
147,165,0,16
148,154,23,15
149,67,76,6
150,50,0,5
151,468,5,46
152,81,22,8
153,56,5,5
154,186,125,18
155,196,143,19
156,624,18,62
157,86,80,8
158,52,88,5
159,144,53,14
160,382,29,38
161,81,229,8
162,180,237,18
163,461,237,46
164,52,255,5
165,52,12,5
166,157,17,15
167,50,32,5
168,84,0,8
169,87,11,8
170,59,8,5
171,52,24,5
172,216,0,21
173,235,150,23
174,66,150,6
175,94,156,9
176,174,165,17
177,127,182,12
178,203,182,20
179,178,82,17
180,52,99,5
181,215,0,21
182,267,21,26
183,747,229,74
184,156,303,15
185,427,0,42
186,137,29,13
187,109,0,10
188,69,192,6
189,230,251,23
190,221,198,22
191,324,220,32
192,397,198,39
193,242,9,24
194,88,252,8
195,489,192,48
196,88,240,8
197,50,248,5
198,159,283,15
199,69,298,6
200,179,298,17
201,181,304,18
202,112,304,11
203,660,240,66
204,132,306,13
205,55,304,5
