predecessor_id,successor_id,type
229,237,1
0,254,1
1,174,1
2,97,3
98,99,1
98,100,1
3,143,1
266,267,3
4,129,1
4,126,1
240,241,1
5,138,1
51,238,3
51,192,3
6,77,1
211,213,1
7,119,0
8,192,1
64,65,1
9,136,3
9,168,1
83,147,1
10,218,3
11,138,1
11,266,1
15,44,1
12,133,1
13,220,1
165,166,3
165,169,1
165,253,3
14,152,1
14,15,0
175,177,1
16,26,3
16,127,1
16,191,1
17,127,1
281,282,1
18,280,1
97,98,1
19,46,1
65,233,1
65,110,1
65,260,3
20,267,3
87,285,3
87,104,1
87,201,1
21,169,1
21,208,1
22,254,1
166,167,0
23,99,1
262,263,1
262,285,1
262,283,1
24,269,1
25,113,3
25,198,1
107,181,1
164,170,3
164,165,1
214,217,3
201,203,3
201,202,1
135,136,1
156,157,1
282,284,1
282,283,3
190,191,1
27,224,1
40,246,1
28,112,3
220,286,1
270,271,1
223,292,1
29,282,1
29,146,1
29,274,3
215,216,1
30,170,1
30,144,1
30,292,0
72,175,3
31,178,1
238,239,1
148,166,1
32,174,3
33,256,1
34,205,1
34,288,0
34,43,1
227,231,3
99,167,3
35,217,1
267,269,0
267,275,3
168,172,3
163,164,1
163,173,1
163,168,1
36,249,0
37,273,1
222,223,1
101,259,1
101,175,3
274,275,0
263,264,1
38,213,1
39,40,3
41,244,3
235,256,0
42,223,1
43,81,1
44,45,1
46,98,1
46,220,1
47,48,1
47,92,1
49,62,3
50,51,3
50,277,3
50,214,3
195,196,1
52,79,1
150,231,1
53,200,1
95,96,1
95,97,1
54,108,1
55,160,1
55,266,1
136,253,0
56,57,1
56,292,1
58,119,1
59,167,3
60,245,1
61,105,3
63,217,1
63,236,1
63,64,3
66,203,0
170,171,0
71,214,0
71,72,1
100,128,0
100,101,1
67,131,1
68,78,1
68,223,1
68,69,0
68,287,1
68,119,1
70,71,1
73,177,0
153,275,1
153,186,3
153,195,1
153,154,1
141,142,1
74,156,1
261,265,1
261,262,1
189,190,1
122,154,1
75,247,1
76,276,1
94,95,1
279,280,1
77,272,1
78,283,1
265,278,1
265,268,1
265,273,1
265,266,3
80,147,1
82,83,1
82,211,1
111,270,1
111,256,1
111,113,1
84,288,3
140,143,0
140,141,0
110,111,3
110,258,0
110,112,1
110,181,1
85,229,1
88,194,1
248,249,1
248,252,1
256,257,1
86,88,1
86,87,1
109,110,1
242,243,1
269,270,1
174,176,3
174,175,0
89,176,0
90,196,1
207,208,1
239,240,3
239,242,3
275,284,1
275,276,1
91,92,1
233,234,0
233,262,3
280,281,3
181,182,1
181,183,3
93,223,1
93,94,1
102,179,1
116,117,1
103,109,1
155,156,1
289,291,1
289,290,1
105,152,1
106,230,1
106,107,1
108,109,1
114,234,3
209,211,1
209,212,0
209,210,1
115,116,0
118,142,1
288,289,3
237,238,1
237,244,1
287,288,1
120,198,3
121,122,1
213,215,0
213,214,1
123,180,1
123,141,1
124,269,1
125,223,1
126,213,1
128,129,3
159,160,0
130,131,3
257,281,1
183,184,3
218,258,1
132,183,3
184,185,1
133,263,0
133,234,1
133,277,1
133,193,1
134,135,3
177,202,1
137,138,0
137,198,1
139,140,1
145,146,1
147,148,1
149,150,1
149,254,1
151,257,1
152,155,0
152,153,1
158,159,1
161,201,1
162,163,1
162,174,1
271,272,1
208,218,1
208,209,1
234,235,1
273,286,1
273,285,3
273,277,3
273,274,1
179,180,1
179,181,1
186,187,0
188,189,0
278,279,1
194,195,0
197,198,1
251,252,1
199,247,3
200,274,0
200,289,1
200,201,1
204,205,1
206,270,3
206,207,1
219,220,1
221,222,1
245,291,3
224,225,1
226,227,1
228,229,1
230,285,1
231,233,1
231,232,1
236,237,1
236,245,1
246,279,1
247,248,1
250,251,3
253,254,3
255,256,1
286,287,1
260,261,1
292,293,1
