predecessor_id,successor_id,type
0,104,1
1,66,1
2,59,1
33,46,1
33,47,1
3,106,1
3,55,1
9,96,1
9,21,3
9,57,1
19,122,1
14,39,1
14,51,1
14,107,1
14,43,1
4,99,1
4,107,3
121,122,1
5,20,1
76,114,1
6,102,3
6,99,1
7,97,1
8,9,3
10,93,1
61,82,1
61,108,3
11,28,1
12,111,1
12,72,1
13,14,0
13,18,1
15,102,1
15,91,1
15,38,1
79,81,3
79,112,0
16,87,1
17,102,1
18,19,1
18,27,3
80,100,0
28,29,0
20,111,1
20,53,1
68,81,0
68,72,1
68,69,1
68,89,1
39,116,1
81,124,1
93,96,1
93,94,3
97,109,1
97,105,1
97,99,1
97,101,1
22,68,1
22,86,1
48,114,1
48,123,0
96,97,1
23,51,1
23,54,1
23,79,1
24,44,1
75,76,1
98,103,1
98,125,3
62,90,1
62,67,0
54,85,1
25,38,1
25,43,1
25,71,1
25,48,1
53,124,1
53,54,0
26,121,1
27,28,1
27,39,3
27,83,1
27,78,1
27,87,1
29,80,3
29,92,1
60,64,1
60,62,1
60,61,1
30,102,1
30,114,1
30,38,3
30,83,1
30,87,3
31,72,1
31,85,0
32,33,3
34,51,3
34,58,1
35,41,1
35,65,1
35,51,3
88,89,3
63,111,0
63,70,3
36,104,1
37,40,3
37,59,1
106,108,0
106,107,3
38,39,1
40,50,0
99,100,1
101,113,1
101,102,1
41,110,1
46,58,1
103,105,1
103,104,1
42,104,1
42,94,1
90,91,0
90,119,1
64,77,1
64,73,1
64,104,1
59,63,1
59,60,1
71,116,1
118,124,1
118,123,3
118,119,1
105,117,1
105,106,1
47,60,0
47,48,1
65,81,1
65,85,3
65,87,0
65,66,1
67,92,0
67,68,0
43,109,1
43,55,3
120,121,1
109,125,1
109,110,3
74,118,1
74,75,1
44,92,1
44,66,1
73,74,1
119,120,0
95,112,1
95,96,1
95,116,3
95,98,1
70,71,1
110,111,1
110,114,1
110,120,1
72,73,3
115,117,1
45,46,1
45,47,1
49,81,1
49,102,1
50,51,3
50,62,3
112,113,1
112,115,1
112,114,1
52,53,1
52,55,1
56,58,1
116,118,1
58,65,1
58,59,1
78,80,1
78,79,1
117,118,1
82,83,1
82,87,0
82,84,0
85,86,1
85,101,1
87,90,1
87,88,1
92,93,1
92,95,1
